IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20121106_GEN_REGVOTED_ALL,USA_CA_20121106_GEN_REGVOTED_AFF_DEM,USA_CA_20121106_GEN_REGVOTED_AFF_REP,USA_CA_20121106_GEN_REGVOTED_AFF_OTH,USA_CA_20121106_GEN_REGVOTED_AFF_DCL,USA_CA_20121106_GEN_REGVOTED_SEX_MALE,USA_CA_20121106_GEN_REGVOTED_SEX_FEMALE,USA_CA_20121106_GEN_REGVOTED_NAT_HISP,USA_CA_20121106_GEN_REGVOTED_NAT_JEW,USA_CA_20121106_GEN_REGVOTED_NAT_ASI,USA_CA_20121106_GEN_REGVOTED_NAT_OTH,USA_CA_20121106_GEN_REGVOTED_AGE_1824,USA_CA_20121106_GEN_REGVOTED_AGE_2534,USA_CA_20121106_GEN_REGVOTED_AGE_3544,USA_CA_20121106_GEN_REGVOTED_AGE_4554,USA_CA_20121106_GEN_REGVOTED_AGE_5564,USA_CA_20121106_GEN_REGVOTED_AGE_65PL,USA_CA_20121106_GEN_REGVOTED_REG_CYC1_G10,USA_CA_20121106_GEN_REGVOTED_REG_CYC2_G08,USA_CA_20121106_GEN_REGVOTED_REG_CYC3_G06,USA_CA_20121106_GEN_REGVOTED_REG_CYC4_G04,USA_CA_20121106_GEN_REGVOTED_REG_CYC5_G02,USA_CA_20121106_GEN_REGVOTED_REG_CYC6_G00,USA_CA_20121106_GEN_REGVOTED_REG_CYC7_G98,USA_CA_20121106_GEN_REGVOTED_REG_CYC8_G96,USA_CA_20121106_GEN_REGVOTED_REG_CYCN_NON
0,_San Francisco,_060759721,_9721,513,301,81,8,123,245,268,38,40,86,349,30,50,78,122,113,120,64,35,48,33,55,27,41,32,178
0,_San Francisco,_060759722,_9722,517,277,98,16,126,243,274,32,36,82,367,28,41,78,75,115,180,93,54,69,39,55,20,36,24,127
0,_San Francisco,_060759723,_9723,354,149,83,18,104,184,170,16,22,136,180,16,35,42,86,68,107,41,29,42,17,31,14,27,20,133
0,_San Francisco,_060759724,_9724,698,323,158,18,199,343,355,30,30,268,370,38,62,140,134,132,192,101,60,69,50,75,22,49,31,241
0,_San Francisco,_060759725,_9725,717,328,142,26,221,366,351,33,24,211,449,64,74,96,130,134,219,131,57,74,32,84,29,35,26,249
0,_San Francisco,_060759726,_9726,558,304,55,26,173,255,303,76,25,99,358,183,87,52,39,57,140,256,45,54,22,48,27,14,13,79
0,_San Francisco,_060759727,_9727,342,162,88,6,86,159,183,20,23,77,222,24,41,41,70,69,97,50,18,35,12,39,17,37,14,120
0,_San Francisco,_060759728,_9728,759,397,165,23,174,380,379,42,81,168,468,50,68,91,136,179,235,101,50,76,51,75,47,35,36,288
0,_San Francisco,_060759729,_9729,602,264,181,16,141,293,309,21,51,101,429,43,55,71,102,137,194,69,33,58,29,77,34,37,40,225
0,_San Francisco,_060759731,_9731,450,235,93,12,110,230,220,16,51,64,319,20,29,66,131,81,123,39,35,59,25,57,16,41,23,155
0,_San Francisco,_060759732,_9732,60,33,9,0,18,36,24,10,9,8,33,3,7,14,7,16,13,7,5,6,3,9,2,4,3,21
0,_San Francisco,_060759733,_9733,177,114,21,9,33,93,84,15,9,31,122,7,21,38,46,25,40,25,24,22,11,17,10,11,8,49
0,_San Francisco,_060759734,_9734,493,275,92,14,112,253,240,18,43,73,359,26,36,58,97,126,150,67,42,52,31,62,18,34,26,161
0,_San Francisco,_060759735,_9735,639,344,132,21,142,317,322,34,49,121,435,24,54,97,128,124,212,71,46,59,34,86,27,35,25,256
0,_San Francisco,_060759736,_9736,580,350,74,21,135,299,281,35,35,84,426,21,45,119,138,123,134,72,50,66,36,79,21,33,22,201
0,_San Francisco,_060759737,_9737,630,414,71,17,128,340,290,40,35,114,441,16,58,142,143,120,151,83,46,74,39,95,33,32,14,214
0,_San Francisco,_060759738,_9738,560,319,84,25,132,271,289,51,35,50,424,67,74,66,75,119,159,188,68,62,39,49,21,17,17,99
0,_San Francisco,_060759739,_9739,618,377,48,32,161,277,341,111,29,75,403,211,99,54,60,79,115,286,59,58,26,40,14,24,15,96
0,_San Francisco,_060759741,_9741,481,272,27,51,131,202,279,122,23,38,298,478,2,1,0,0,0,471,4,5,1,0,0,0,0,0
0,_San Francisco,_060759742,_9742,453,225,81,9,138,241,212,23,22,149,259,39,53,61,84,96,120,64,36,67,17,43,19,34,16,157
0,_San Francisco,_060759743,_9743,630,388,49,38,155,311,319,86,43,64,437,89,98,78,94,110,161,217,69,67,22,47,13,27,21,147
0,_San Francisco,_060759744,_9744,622,340,70,38,174,294,328,72,40,52,458,132,85,82,76,91,156,221,68,59,29,50,32,30,30,103
0,_San Francisco,_060759745,_9745,641,389,57,37,158,321,320,110,29,84,418,163,114,87,68,85,124,274,61,69,25,50,14,15,30,103
0,_San Francisco,_060759746,_9746,738,396,162,13,167,358,380,51,44,144,499,62,89,64,143,171,209,97,48,93,36,82,27,45,29,281
0,_San Francisco,_060759747,_9747,720,418,79,22,201,362,358,85,30,151,454,70,95,99,144,135,177,143,55,79,36,72,27,51,29,228
0,_San Francisco,_060759748,_9748,740,400,90,31,219,381,359,75,43,174,448,83,92,109,151,137,168,138,56,97,47,60,40,45,19,238
0,_San Francisco,_060759749,_9749,541,299,30,18,194,302,239,71,10,171,289,70,112,80,83,90,106,142,43,77,30,55,14,46,27,107
0,_San Francisco,_060759751,_9751,728,407,104,24,193,372,356,94,32,142,460,58,90,118,155,154,153,166,43,81,32,66,31,63,26,220
0,_San Francisco,_060759752,_9752,559,332,64,26,137,269,290,74,38,77,370,34,70,85,120,133,117,86,37,66,27,67,20,37,23,196
0,_San Francisco,_060759753,_9753,564,321,48,27,168,304,260,102,31,125,306,31,90,91,102,128,122,109,51,60,28,69,22,38,23,164
0,_San Francisco,_060759754,_9754,552,346,41,33,132,259,293,75,26,106,345,28,68,107,112,129,108,93,39,63,41,55,31,34,25,171
0,_San Francisco,_060759755,_9755,425,274,30,16,105,203,222,84,16,81,244,13,66,83,95,69,99,73,42,55,32,38,23,24,24,114
0,_San Francisco,_060759756,_9756,622,362,42,18,200,340,282,90,11,200,321,58,109,118,118,112,107,146,49,113,41,90,16,30,14,123
0,_San Francisco,_060759801,_9801,299,187,30,16,66,153,146,91,7,63,138,17,53,67,52,45,65,45,24,50,19,40,20,25,8,68
0,_San Joaquin,_060770011101,_0011101,239,184,36,3,16,108,131,88,0,8,143,30,27,29,66,33,54,61,28,31,19,21,24,14,5,36
0,_San Joaquin,_060770011102,_0011102,404,289,69,9,37,183,221,219,1,18,166,75,65,64,91,65,44,158,29,53,27,44,31,19,8,35
0,_San Joaquin,_060770011103,_0011103,311,217,57,7,30,148,163,135,2,7,167,45,46,28,69,54,69,87,26,54,22,32,18,13,3,56
0,_San Joaquin,_060770011104,_0011104,778,571,112,19,76,325,453,446,2,66,264,101,112,102,118,136,209,260,61,112,50,51,41,30,20,153
0,_San Joaquin,_060770011105,_0011105,500,378,77,9,36,195,305,185,1,53,261,61,98,55,93,64,129,189,61,51,28,31,32,17,13,78
0,_San Joaquin,_060770011107,_0011107,358,274,46,4,34,152,206,200,1,42,115,38,59,58,41,61,101,94,20,50,35,29,34,21,12,63
0,_San Joaquin,_060770011108,_0011108,894,646,128,16,104,404,490,476,4,104,310,129,109,109,132,139,276,334,80,107,56,71,62,31,29,124
0,_San Joaquin,_060770011109,_0011109,367,257,66,6,38,149,218,210,3,7,147,66,68,50,47,59,77,119,41,41,21,34,27,26,9,49
0,_San Joaquin,_060770011111,_0011111,756,526,117,16,97,372,384,223,6,96,431,93,111,172,173,132,75,221,125,160,66,91,38,36,7,12
0,_San Joaquin,_060770011112,_0011112,714,511,112,13,78,320,394,398,2,29,285,96,109,95,130,124,160,258,61,98,56,51,52,30,9,99
0,_San Joaquin,_060770011113,_0011113,242,150,61,10,21,127,115,84,2,17,139,23,33,30,46,47,63,140,22,27,12,13,6,8,4,10
0,_San Joaquin,_060770011114,_0011114,654,376,173,20,85,283,371,186,26,21,421,58,88,85,142,138,143,201,54,87,36,57,43,30,12,134
0,_San Joaquin,_060770011116,_0011116,726,540,108,12,66,321,405,336,3,125,262,101,105,84,125,153,158,232,56,94,44,57,60,30,22,131
0,_San Joaquin,_060770011117,_0011117,706,444,156,26,80,330,376,200,15,30,461,72,75,94,152,178,135,347,54,94,48,50,22,14,15,62
0,_San Joaquin,_060770011118,_0011118,721,476,117,21,107,364,357,163,6,98,454,90,97,171,153,121,89,205,128,131,74,106,41,14,5,17
0,_San Joaquin,_060770011119,_0011119,308,204,57,10,37,148,160,127,4,15,162,42,48,46,56,49,67,159,28,27,12,18,14,10,6,34
0,_San Joaquin,_060770011120,_0011120,436,292,95,12,37,204,232,227,2,9,198,31,44,75,73,86,127,93,40,49,28,44,43,30,6,103
0,_San Joaquin,_060770011121,_0011121,702,509,91,16,86,365,337,209,4,84,405,99,109,151,166,115,62,269,109,121,36,75,38,29,12,13
0,_San Joaquin,_060770011124,_0011124,699,443,168,22,66,317,382,355,12,26,306,86,99,93,114,143,164,206,56,97,43,56,37,39,12,153
0,_San Joaquin,_060770011125,_0011125,741,419,187,41,94,322,419,163,24,34,520,37,90,103,132,180,199,146,64,101,36,76,39,56,23,200
0,_San Joaquin,_060770011127,_0011127,697,433,143,18,103,323,374,317,6,26,348,99,140,146,135,110,67,224,102,153,48,66,33,35,17,19
0,_San Joaquin,_060770011128,_0011128,371,267,58,7,39,158,213,214,3,14,140,39,56,50,50,74,102,80,36,54,21,34,22,14,15,95
0,_San Joaquin,_060770011130,_0011130,215,104,75,10,26,93,122,48,5,10,152,17,35,32,50,34,47,57,24,27,16,22,8,14,10,37
0,_San Joaquin,_060770011134,_0011134,409,323,48,4,34,165,244,223,1,7,178,57,46,42,93,50,121,100,23,47,15,41,38,30,13,102
0,_San Joaquin,_060770011136,_0011136,482,334,81,12,55,219,263,225,4,69,184,72,68,83,89,84,86,186,46,56,21,37,23,26,14,73
0,_San Joaquin,_060770011137,_0011137,484,299,101,15,69,238,246,127,12,35,310,60,80,65,112,100,67,151,53,57,32,51,25,30,18,67
0,_San Joaquin,_060770011139,_0011139,515,374,88,10,43,238,277,187,2,10,316,65,82,57,102,96,113,153,39,78,30,32,38,37,9,99
0,_San Joaquin,_060770011142,_0011142,927,679,128,18,102,457,470,249,6,120,552,132,130,214,233,122,96,312,198,143,47,84,59,46,12,26
0,_San Joaquin,_060770011146,_0011146,491,345,82,12,52,234,257,120,4,75,292,58,79,101,95,96,62,154,85,63,35,55,36,14,11,38
0,_San Joaquin,_060770011147,_0011147,816,592,115,19,90,376,440,337,13,75,391,99,126,132,168,174,117,276,74,128,37,77,58,57,30,79
0,_San Joaquin,_060770011149,_0011149,843,450,267,31,95,362,481,223,24,55,541,67,119,107,136,180,234,188,64,100,51,80,41,37,32,250
0,_San Joaquin,_060770011151,_0011151,565,359,137,19,50,254,311,201,7,34,323,57,108,70,113,105,112,193,50,73,30,48,27,18,15,111
0,_San Joaquin,_060770011152,_0011152,703,420,175,30,78,296,407,192,27,16,468,42,91,108,139,163,160,140,66,86,45,74,41,38,20,193
0,_San Joaquin,_060770011155,_0011155,908,691,110,22,85,406,502,417,4,20,467,153,214,142,128,145,126,382,95,131,55,69,47,24,12,93
0,_San Joaquin,_060770011158,_0011158,561,372,101,14,74,260,301,211,4,50,296,78,99,108,136,85,55,194,70,96,34,54,36,28,14,35
0,_San Joaquin,_060770011169,_0011169,965,633,186,27,119,466,499,296,13,106,550,129,158,152,223,169,134,290,165,142,55,95,35,68,34,81
0,_San Joaquin,_060770011201,_0011201,987,418,412,41,116,477,510,123,35,63,766,77,149,134,152,201,274,200,84,96,50,94,63,65,36,299
0,_San Joaquin,_060770011203,_0011203,1088,361,588,32,107,479,609,72,50,58,908,47,77,84,143,240,497,125,82,104,66,103,70,81,44,413
0,_San Joaquin,_060770011205,_0011205,699,348,263,20,68,299,400,111,13,25,550,53,65,83,138,127,233,143,47,83,37,62,37,37,28,225
0,_San Joaquin,_060770011206,_0011206,970,394,449,38,89,448,522,111,43,27,789,69,84,99,141,218,359,158,53,100,48,64,63,66,50,368
0,_San Joaquin,_060770011207,_0011207,556,253,227,14,62,260,296,89,6,18,443,36,63,72,102,124,159,83,48,71,22,41,30,31,18,212
0,_San Joaquin,_060770011208,_0011208,1170,676,336,41,117,505,665,281,29,72,788,107,153,151,194,216,349,328,125,150,74,76,61,56,51,249
0,_San Joaquin,_060770011209,_0011209,1312,494,613,51,154,616,696,171,35,96,1010,54,117,95,191,323,532,163,106,165,74,113,84,91,77,439
0,_San Joaquin,_060770011211,_0011211,1211,683,363,38,127,496,715,245,25,43,898,134,167,147,209,223,331,396,151,150,71,126,59,57,30,171
0,_San Joaquin,_060770011212,_0011212,376,213,115,12,36,192,184,85,11,39,241,34,53,57,55,79,98,89,54,44,20,18,26,18,13,94
0,_San Joaquin,_060770011214,_0011214,417,268,104,9,36,196,221,121,1,38,257,62,76,64,61,69,85,199,42,54,22,24,7,14,4,51
0,_San Joaquin,_060770011215,_0011215,1502,885,420,52,145,653,849,340,26,100,1036,159,219,162,191,264,507,445,126,202,92,125,66,63,35,348
0,_San Joaquin,_060770011216,_0011216,947,570,220,31,126,471,476,270,8,124,545,122,152,141,206,189,137,337,102,141,49,77,43,52,23,123
0,_San Joaquin,_060770011217,_0011217,603,299,207,22,75,282,321,91,18,41,453,101,52,46,84,128,192,141,48,46,37,39,36,37,16,203
0,_San Joaquin,_060770011218,_0011218,1190,687,301,28,174,642,548,278,16,268,628,125,190,277,221,212,165,306,125,250,139,132,59,50,27,102
0,_San Joaquin,_060770011219,_0011219,1341,678,448,49,166,605,736,221,43,47,1030,50,145,144,258,359,385,221,115,143,87,133,79,97,55,411
0,_San Joaquin,_060770011221,_0011221,887,495,244,24,124,390,497,170,21,45,651,81,105,93,120,205,283,267,94,117,49,90,28,42,36,164
0,_San Joaquin,_060770011224,_0011224,648,362,197,22,67,288,360,186,15,24,423,45,86,84,131,146,156,160,60,77,41,56,48,33,19,154
0,_San Joaquin,_060770011226,_0011226,825,502,218,16,89,381,444,254,20,79,472,87,126,116,145,154,197,258,70,122,51,54,48,44,13,165
0,_San Joaquin,_060770011227,_0011227,713,421,178,25,89,303,410,213,22,29,449,51,89,92,153,165,163,206,60,83,47,57,46,38,15,161
0,_San Joaquin,_060770011231,_0011231,782,403,249,36,94,347,435,191,22,32,537,42,105,87,137,155,256,125,70,116,40,84,35,34,23,255
0,_San Joaquin,_060770011232,_0011232,619,341,187,18,73,272,347,193,15,34,377,37,72,79,96,124,211,153,49,90,41,67,33,35,15,136
0,_San Joaquin,_060770011233,_0011233,516,228,205,13,70,234,282,76,19,28,393,24,46,62,77,111,196,91,56,49,28,60,26,25,19,162
0,_San Joaquin,_060770011235,_0011235,415,252,94,19,50,197,218,86,7,33,289,78,86,57,80,70,44,227,39,54,23,30,6,11,3,22
0,_San Joaquin,_060770011237,_0011237,498,287,145,15,51,203,295,132,6,33,327,72,74,56,88,96,112,197,39,58,21,33,21,25,18,86
0,_San Joaquin,_060770011238,_0011238,771,394,282,23,72,313,458,193,22,44,512,46,81,70,106,152,316,118,67,79,42,52,35,45,34,299
0,_San Joaquin,_060770011242,_0011242,554,308,172,24,50,242,312,91,20,20,423,49,89,70,95,123,128,126,69,72,33,56,30,34,19,115
0,_San Joaquin,_060770011243,_0011243,495,269,141,19,66,227,268,84,7,34,370,35,56,78,79,118,129,87,45,83,32,47,27,34,22,118
0,_San Joaquin,_060770011249,_0011249,693,368,179,24,122,356,337,213,2,157,321,78,130,165,150,102,68,198,85,131,64,78,52,25,19,41
0,_San Joaquin,_060770011250,_0011250,476,269,120,12,75,249,227,146,2,111,217,56,89,123,106,67,35,155,52,100,61,45,21,14,12,16
0,_San Joaquin,_060770011253,_0011253,696,377,173,20,126,360,336,185,8,154,349,86,116,162,161,102,69,214,90,125,54,107,39,23,15,29
0,_San Joaquin,_060770011256,_0011256,526,272,166,18,70,265,261,177,7,107,235,58,72,105,112,116,63,122,75,97,32,73,28,44,9,46
0,_San Joaquin,_060770011258,_0011258,934,539,229,21,145,444,490,290,10,166,468,111,140,178,208,171,126,275,111,135,67,80,55,77,42,92
0,_San Joaquin,_060770011259,_0011259,398,179,160,13,46,176,222,56,9,25,308,21,68,45,69,95,100,81,40,51,32,38,32,24,16,84
0,_San Joaquin,_060770011260,_0011260,518,320,105,11,82,230,288,214,3,41,260,67,122,102,79,74,74,156,68,109,43,30,16,31,14,51
0,_San Joaquin,_060770011263,_0011263,495,299,116,18,62,250,245,171,4,76,244,52,68,73,92,138,72,138,32,69,26,41,35,50,27,77
0,_San Joaquin,_060770011266,_0011266,566,293,169,15,89,306,260,150,3,122,291,66,101,73,96,130,100,120,50,99,30,62,15,40,32,118
0,_San Joaquin,_060770011270,_0011270,706,408,186,14,98,347,359,198,8,110,390,92,123,98,146,149,98,228,65,90,44,72,42,39,26,100
0,_San Joaquin,_060770011272,_0011272,962,555,228,24,155,521,441,315,9,166,472,106,217,215,180,152,92,320,129,178,64,95,51,61,23,41
0,_San Joaquin,_060770011274,_0011274,489,271,131,14,73,224,265,134,0,55,300,64,93,66,80,106,80,127,54,71,33,55,28,31,10,80
0,_San Joaquin,_060770011275,_0011275,790,446,252,19,73,343,447,143,22,51,574,53,64,66,80,140,387,167,62,118,59,79,57,57,26,165
0,_San Joaquin,_060770011278,_0011278,360,232,82,6,40,191,169,124,0,61,175,60,71,46,64,64,55,155,35,45,28,26,18,14,6,33
0,_San Joaquin,_060770011302,_0011302,1039,566,330,17,126,465,574,271,21,70,677,86,129,130,165,190,339,277,87,131,56,83,46,68,21,270
0,_San Joaquin,_060770011303,_0011303,1088,492,410,32,154,531,557,220,23,132,713,90,135,216,268,233,146,211,103,172,90,156,126,110,39,81
0,_San Joaquin,_060770011304,_0011304,1261,361,687,48,165,636,625,112,36,206,907,87,88,153,269,337,327,186,97,144,75,164,100,90,96,309
0,_San Joaquin,_060770011305,_0011305,696,187,396,22,91,350,346,36,29,97,534,53,43,74,172,217,137,76,43,66,35,96,70,71,44,195
0,_San Joaquin,_060770011306,_0011306,787,432,232,28,95,372,415,182,9,62,534,88,102,111,134,200,152,194,98,83,39,68,47,38,28,192
0,_San Joaquin,_060770011307,_0011307,886,449,307,25,105,413,473,187,11,113,575,74,118,105,141,244,204,147,82,136,52,89,48,53,28,251
0,_San Joaquin,_060770011308,_0011308,786,369,278,34,105,370,416,150,11,82,543,47,98,144,192,148,157,175,64,116,46,100,69,81,39,96
0,_San Joaquin,_060770011309,_0011309,701,302,217,31,151,354,347,140,9,117,435,51,122,177,134,114,103,196,75,129,82,104,22,30,6,57
0,_San Joaquin,_060770011310,_0011310,532,267,201,11,53,241,291,102,11,38,381,36,63,47,68,125,193,102,45,57,24,38,37,24,17,188
0,_San Joaquin,_060770011311,_0011311,1174,536,407,35,196,600,574,230,36,178,730,84,175,310,254,229,122,237,152,230,107,222,59,45,20,102
0,_San Joaquin,_060770011312,_0011312,620,316,171,22,111,311,309,115,9,151,345,60,85,144,145,104,82,140,84,123,62,77,31,27,15,61
0,_San Joaquin,_060770011315,_0011315,804,459,221,29,95,384,420,171,11,51,571,65,129,112,146,158,194,272,53,87,38,62,46,46,16,184
0,_San Joaquin,_060770011316,_0011316,437,216,155,18,48,195,242,71,11,25,330,30,43,72,76,92,124,81,36,66,21,52,26,31,14,110
0,_San Joaquin,_060770011319,_0011319,284,141,97,10,36,119,165,63,12,10,199,21,28,34,60,59,82,45,24,31,16,34,21,14,12,87
0,_San Joaquin,_060770011320,_0011320,746,327,282,36,101,361,385,136,19,61,530,40,120,149,159,129,149,170,80,108,49,69,63,82,30,95
0,_San Joaquin,_060770011321,_0011321,1060,443,460,45,112,484,576,167,35,69,789,76,127,160,143,226,328,182,97,111,46,110,73,62,29,350
0,_San Joaquin,_060770011322,_0011322,659,411,161,21,66,312,347,151,11,81,416,58,93,68,88,111,241,238,82,85,23,50,26,43,13,99
0,_San Joaquin,_060770011323,_0011323,866,450,298,27,91,413,453,188,24,67,587,72,118,119,146,201,210,210,115,89,46,98,47,38,26,197
0,_San Joaquin,_060770011324,_0011324,650,291,254,15,90,340,310,129,7,126,388,51,83,176,132,116,92,116,66,136,83,95,33,31,21,69
0,_San Joaquin,_060770011325,_0011325,1074,436,453,23,162,520,554,175,24,129,746,87,100,244,281,204,158,179,89,172,81,194,68,73,47,171
0,_San Joaquin,_060770011326,_0011326,484,199,222,14,49,224,260,94,9,21,360,42,48,46,112,116,120,76,48,58,19,55,32,30,19,147
0,_San Joaquin,_060770011327,_0011327,456,253,140,18,45,192,264,107,4,23,322,38,62,59,82,88,127,99,48,51,20,45,30,26,16,121
0,_San Joaquin,_060770011330,_0011330,984,599,247,31,107,450,534,221,23,59,681,98,208,139,185,188,166,356,137,118,48,95,36,43,23,128
0,_San Joaquin,_060770011332,_0011332,1164,491,467,40,166,577,587,219,25,148,772,86,112,216,270,270,210,203,118,128,78,155,100,132,64,186
0,_San Joaquin,_060770011333,_0011333,494,230,195,10,59,238,256,125,15,59,295,36,52,68,104,118,116,82,42,55,35,47,46,46,31,110
0,_San Joaquin,_060770011341,_0011341,919,436,375,23,85,418,501,139,47,60,673,54,77,77,126,196,389,168,102,117,63,76,51,52,35,255
0,_San Joaquin,_060770011343,_0011343,716,328,259,20,109,379,337,138,6,135,437,53,91,158,158,151,105,143,75,125,99,135,29,26,20,64
0,_San Joaquin,_060770011346,_0011346,1080,470,434,42,134,513,567,210,39,68,763,79,130,126,184,373,188,172,94,144,46,127,58,61,34,344
0,_San Joaquin,_060770011348,_0011348,595,266,237,16,76,281,314,70,15,37,473,54,52,81,123,160,125,86,45,70,39,72,44,43,23,173
0,_San Joaquin,_060770033501,_0033501,886,458,217,25,186,450,436,310,13,75,488,83,128,151,229,184,111,220,112,139,50,111,54,53,29,118
0,_San Joaquin,_060770033502,_0033502,746,338,260,25,123,369,377,159,10,41,536,68,90,94,197,195,102,123,80,104,59,88,45,37,33,177
0,_San Joaquin,_060770033503,_0033503,623,249,259,35,80,278,345,123,13,26,461,44,61,86,117,124,191,126,58,68,40,55,33,36,18,189
0,_San Joaquin,_060770033504,_0033504,704,302,257,24,121,338,366,183,21,28,472,59,95,94,138,148,170,143,69,77,45,84,38,50,22,176
0,_San Joaquin,_060770033505,_0033505,938,476,274,46,142,411,527,276,21,27,614,89,147,102,196,188,216,206,99,144,54,106,53,50,32,194
0,_San Joaquin,_060770033507,_0033507,736,349,238,36,113,325,411,216,17,41,462,63,94,102,137,146,194,169,76,112,49,75,39,39,23,154
0,_San Joaquin,_060770033508,_0033508,392,211,115,14,52,173,219,121,5,14,252,32,41,52,70,90,107,81,34,51,21,36,25,21,17,106
0,_San Joaquin,_060770033509,_0033509,724,357,213,30,124,330,394,180,28,35,481,57,88,97,152,136,194,149,65,113,55,77,40,42,19,164
0,_San Joaquin,_060770033510,_0033510,613,325,170,22,96,285,328,174,20,40,379,38,85,97,123,98,172,148,87,106,35,64,21,43,18,91
0,_San Joaquin,_060770033514,_0033514,1081,463,366,30,222,531,550,198,28,92,763,102,120,222,342,182,112,219,133,162,81,155,65,65,73,128
0,_San Joaquin,_060770033515,_0033515,485,242,119,20,104,250,235,112,8,66,299,59,57,109,142,87,31,122,44,77,31,62,33,58,27,31
0,_San Joaquin,_060770033517,_0033517,527,234,178,34,81,243,284,125,9,26,367,43,58,79,131,116,100,126,66,74,39,63,28,31,19,81
0,_San Joaquin,_060770033518,_0033518,1024,472,322,42,188,499,525,244,20,65,695,84,146,175,278,231,110,238,116,145,77,150,48,65,32,153
0,_San Joaquin,_060770033520,_0033520,571,240,195,28,108,286,285,116,8,40,407,47,50,178,175,67,54,120,51,108,55,112,24,30,24,47
0,_San Joaquin,_060770033521,_0033521,716,325,225,35,131,335,381,161,14,38,503,66,77,134,212,138,89,139,81,110,61,89,36,81,24,95
0,_San Joaquin,_060770033522,_0033522,898,408,286,41,163,406,492,211,20,31,636,75,99,142,209,221,152,168,87,119,57,104,54,81,25,203
0,_San Joaquin,_060770033523,_0033523,680,304,217,33,126,333,347,146,16,59,459,61,81,107,188,168,75,154,77,87,40,79,41,37,29,136
0,_San Joaquin,_060770033524,_0033524,566,248,205,21,92,273,293,112,15,19,420,45,77,100,166,122,56,115,55,64,49,76,21,45,26,115
0,_San Joaquin,_060770033525,_0033525,796,362,233,30,171,425,371,164,14,141,477,73,64,218,222,108,111,188,106,161,71,156,44,48,8,14
0,_San Joaquin,_060770033527,_0033527,874,361,313,42,158,418,456,150,28,49,647,79,105,134,247,185,124,167,86,118,52,110,44,71,42,184
0,_San Joaquin,_060770033529,_0033529,439,206,134,21,78,225,214,98,15,33,293,44,46,75,134,85,55,88,44,61,28,53,21,58,27,59
0,_San Joaquin,_060770033530,_0033530,650,333,158,25,134,348,302,127,12,89,422,46,78,202,173,89,62,197,100,120,71,99,25,19,6,13
0,_San Joaquin,_060770033534,_0033534,419,202,128,14,75,204,215,89,13,23,294,41,68,78,110,93,29,102,39,73,27,50,18,36,19,55
0,_San Joaquin,_060770033535,_0033535,674,285,228,33,128,345,329,127,19,43,485,62,61,106,215,146,84,100,79,82,55,91,33,69,45,120
0,_San Joaquin,_060770033540,_0033540,880,435,229,23,193,460,420,186,17,142,535,81,88,172,243,161,135,179,104,143,77,120,65,105,24,63
0,_San Joaquin,_060770033542,_0033542,593,276,173,22,122,295,298,148,19,52,374,57,57,163,175,76,65,138,57,94,38,81,41,95,33,16
0,_San Joaquin,_060770033543,_0033543,573,235,236,18,84,274,299,111,12,36,414,58,48,122,193,85,67,111,70,86,58,106,40,25,19,58
0,_San Joaquin,_060770033545,_0033545,640,251,250,26,113,301,339,118,18,42,462,59,43,160,238,95,45,106,68,90,52,93,49,117,25,40
0,_San Joaquin,_060770033546,_0033546,685,327,187,32,139,345,340,151,15,85,434,48,74,176,183,122,82,162,95,111,62,138,35,41,9,32
0,_San Joaquin,_060770033550,_0033550,512,217,176,20,99,257,255,113,21,43,335,39,40,151,164,71,47,88,65,87,47,108,55,38,9,15
0,_San Joaquin,_060770033551,_0033551,1081,463,354,39,225,543,538,223,28,129,701,82,93,308,303,166,129,223,142,192,127,219,66,59,18,35
0,_San Joaquin,_060770033552,_0033552,602,292,168,27,115,301,301,155,12,67,368,56,77,165,180,69,55,148,81,125,39,107,44,30,5,23
0,_San Joaquin,_060770033553,_0033553,678,356,131,25,166,373,305,159,7,162,350,78,93,199,174,76,58,215,98,128,72,105,26,28,0,6
0,_San Joaquin,_060770033554,_0033554,726,322,241,36,127,379,347,103,15,73,535,55,73,181,207,126,84,161,87,116,61,148,65,50,9,29
0,_San Joaquin,_060770042401,_0042401,611,270,237,28,76,284,327,112,11,33,455,35,67,49,92,106,262,128,78,78,58,55,26,32,28,128
0,_San Joaquin,_060770042402,_0042402,975,272,572,26,105,454,521,101,40,41,793,76,88,122,231,236,222,133,82,94,73,105,87,100,64,237
0,_San Joaquin,_060770042403,_0042403,543,290,160,17,76,291,252,238,5,60,240,79,87,61,104,114,98,155,112,65,38,30,17,28,15,83
0,_San Joaquin,_060770042404,_0042404,820,273,391,37,119,392,428,166,20,54,580,61,125,123,175,176,160,167,146,97,44,91,45,52,23,155
0,_San Joaquin,_060770042405,_0042405,717,266,317,31,103,346,371,209,17,62,429,90,123,84,138,138,144,183,126,89,38,66,19,38,18,140
0,_San Joaquin,_060770042406,_0042406,572,164,317,22,69,250,322,53,24,26,469,35,79,76,96,121,165,123,60,64,39,54,32,40,10,150
0,_San Joaquin,_060770042407,_0042407,712,193,398,29,92,315,397,47,34,30,601,31,74,62,124,129,292,100,73,75,38,75,41,51,18,241
