IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20120605_PRI_ALL_ALL_REG,USA_CA_20120605_PRI_ALL_ALL_VOTED,USA_CA_20120605_PRI_PRE_DEM_OBAMA,USA_CA_20120605_PRI_PRE_REP_KARGER,USA_CA_20120605_PRI_PRE_REP_GINGRICH,USA_CA_20120605_PRI_PRE_REP_ROMNEY,USA_CA_20120605_PRI_PRE_REP_ROEMERIII,USA_CA_20120605_PRI_PRE_REP_SANTORUM,USA_CA_20120605_PRI_PRE_REP_PAUL,USA_CA_20120605_PRI_PRE_OTH_ALL,USA_CA_20120605_PRI_USS_DEM_FERNALD,USA_CA_20120605_PRI_USS_DEM_FEINSTEIN,USA_CA_20120605_PRI_USS_DEM_LEVITT,USA_CA_20120605_PRI_USS_DEM_SHAH,USA_CA_20120605_PRI_USS_DEM_STEWART,USA_CA_20120605_PRI_USS_DEM_STRIMLING,USA_CA_20120605_PRI_USS_REP_LAUTEN,USA_CA_20120605_PRI_USS_REP_TAITZ,USA_CA_20120605_PRI_USS_REP_KRAMPE,USA_CA_20120605_PRI_USS_REP_WILLIAMS,USA_CA_20120605_PRI_USS_REP_BRAUN,USA_CA_20120605_PRI_USS_REP_KONOPIK,USA_CA_20120605_PRI_USS_REP_SHIFREN,USA_CA_20120605_PRI_USS_REP_CONLON,USA_CA_20120605_PRI_USS_REP_RAMIREZ,USA_CA_20120605_PRI_USS_REP_GLORIA,USA_CA_20120605_PRI_USS_REP_EMKEN,USA_CA_20120605_PRI_USS_REP_BORUFF,USA_CA_20120605_PRI_USS_REP_HUGHES,USA_CA_20120605_PRI_USS_REP_JACKSON,USA_CA_20120605_PRI_USS_OTH_ALL,USA_CA_20120605_PRI_PROP28_NO,USA_CA_20120605_PRI_PROP28_YES,USA_CA_20120605_PRI_PROP29_NO,USA_CA_20120605_PRI_PROP29_YES
0,_San Mateo,_060815701,_5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060815817,_5817,1741,626,366,0,8,67,1,6,18,10,6,454,7,2,8,9,2,8,2,14,3,2,1,5,3,2,25,0,11,5,10,180,418,270,339
0,_San Mateo,_060815818,_5818,1140,409,227,1,2,55,0,3,14,4,4,286,2,1,1,1,5,1,1,11,1,0,0,13,10,2,21,0,13,5,16,112,273,189,210
0,_San Mateo,_060815820,_5820,192,68,41,0,0,7,0,2,2,0,0,52,0,0,0,3,0,0,0,2,0,0,0,1,2,0,4,0,1,0,0,14,50,20,48
0,_San Mateo,_060815822,_5822,781,225,129,0,1,30,0,0,6,2,1,161,3,0,0,2,1,1,0,3,5,1,0,4,2,1,5,4,8,2,6,76,136,97,124
0,_San Mateo,_060815823,_5823,665,209,121,2,1,20,0,2,6,0,2,141,5,4,5,2,3,4,0,4,0,0,1,2,0,1,2,13,3,0,3,47,143,70,132
0,_San Mateo,_060815824,_5824,718,230,123,0,4,30,0,1,11,5,1,160,4,0,1,4,1,6,0,4,4,2,1,4,3,0,6,9,6,0,3,64,161,111,115
0,_San Mateo,_060815825,_5825,1621,400,232,0,3,41,0,1,4,4,5,296,2,2,4,0,1,13,0,4,5,0,3,5,1,0,13,8,6,2,8,94,282,120,268
0,_San Mateo,_060815827,_5827,1511,428,212,1,4,47,1,7,8,2,3,310,4,3,4,7,4,3,1,6,5,0,0,2,3,4,16,13,7,3,8,108,303,130,289
0,_San Mateo,_060815829,_5829,1571,476,263,0,3,66,1,5,8,5,5,364,3,2,2,2,2,10,0,13,0,1,1,4,3,3,29,0,3,3,4,126,326,168,296
0,_San Mateo,_060815832,_5832,806,179,86,0,2,29,0,3,5,0,1,133,0,0,1,3,1,4,1,2,2,0,2,2,0,0,10,0,4,4,0,39,131,44,131
0,_San Mateo,_060815833,_5833,1238,423,254,0,3,50,0,2,9,8,8,295,0,3,4,2,2,6,1,10,1,1,3,7,4,1,17,2,14,5,8,132,262,168,238
0,_San Mateo,_060815835,_5835,1266,449,241,1,1,50,0,4,10,3,7,324,1,0,4,6,2,7,1,13,1,0,0,6,7,0,13,0,6,2,7,113,308,188,246
0,_San Mateo,_060815837,_5837,752,288,141,1,2,50,0,5,7,3,4,195,2,1,2,5,1,0,1,17,3,0,1,7,3,0,14,3,7,0,4,83,179,124,152
0,_San Mateo,_060815838,_5838,102,28,8,0,0,9,0,0,3,1,0,15,0,0,0,0,0,1,1,1,0,0,0,2,1,0,2,1,2,0,1,16,12,19,9
0,_San Mateo,_060815901,_5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060815902,_5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060815903,_5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060815904,_5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060815905,_5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608310-151,_10-151,929,421,132,2,10,149,0,5,21,5,2,206,0,0,3,3,4,8,1,18,10,0,4,13,6,3,47,2,41,13,13,153,255,175,241
0,_Santa Barbara,_0608310-152,_10-152,970,463,177,0,8,151,0,7,17,1,3,231,1,3,9,3,6,16,1,8,7,4,3,23,4,0,42,1,50,13,5,154,293,202,253
0,_Santa Barbara,_0608310-153,_10-153,1278,641,281,0,9,179,2,4,28,7,1,348,6,2,5,11,2,19,0,19,8,1,5,22,20,1,42,1,44,26,18,219,398,250,379
0,_Santa Barbara,_0608310-156,_10-156,1120,527,193,0,4,194,0,2,14,2,5,272,0,0,4,0,3,19,4,12,8,0,2,20,12,0,46,1,39,17,15,164,340,213,296
0,_Santa Barbara,_0608310-157,_10-157,1058,572,179,0,8,246,2,6,15,4,2,257,2,3,5,2,5,23,2,20,9,1,7,18,11,0,75,0,29,23,9,202,351,254,308
0,_Santa Barbara,_0608310-158,_10-158,1074,529,168,0,2,230,1,2,13,7,2,234,3,0,3,5,2,23,0,13,22,0,6,19,10,1,44,2,48,27,24,183,326,251,270
0,_Santa Barbara,_0608310-159,_10-159,1070,551,206,0,2,223,1,2,12,2,0,281,3,1,4,6,2,17,3,8,19,0,4,18,13,0,49,1,38,26,4,195,327,229,299
0,_Santa Barbara,_0608310-161,_10-161,664,370,162,0,9,118,0,5,12,3,0,205,3,2,3,1,1,13,2,12,4,2,1,5,6,0,28,2,25,17,5,120,224,141,220
0,_Santa Barbara,_0608310-162,_10-162,813,369,180,0,1,99,0,2,10,2,0,210,1,3,3,1,3,4,0,11,9,0,1,6,6,0,21,2,23,11,18,113,238,135,231
0,_Santa Barbara,_0608310-163,_10-163,1127,632,347,0,9,115,0,3,16,5,0,421,3,7,6,5,1,19,1,15,13,1,2,6,2,0,31,1,29,16,15,172,420,191,424
0,_Santa Barbara,_0608310-166,_10-166,696,401,227,0,4,74,0,0,12,3,3,260,2,3,4,5,3,5,1,7,3,2,0,8,4,0,18,1,26,12,8,114,264,113,278
0,_Santa Barbara,_0608310-167,_10-167,63,28,14,0,2,6,0,0,1,0,0,15,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,1,6,20,14,13
0,_Santa Barbara,_0608310-168,_10-168,18,5,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4
0,_Santa Barbara,_0608310-169,_10-169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608310-171,_10-171,87,42,9,0,1,25,0,1,3,1,0,8,0,0,1,0,1,2,0,3,5,0,0,1,0,0,4,2,9,1,3,18,24,32,9
0,_Santa Barbara,_0608310-173,_10-173,226,84,11,0,3,31,2,8,9,3,0,10,2,1,3,4,2,3,2,8,7,2,2,1,2,0,3,0,13,4,7,27,54,57,25
0,_Santa Barbara,_0608310-174,_10-174,22,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,3,3
0,_Santa Barbara,_0608311-101,_11-101,951,430,230,1,9,87,0,3,7,4,3,258,4,3,14,8,2,7,0,9,7,2,6,10,9,0,18,2,22,9,12,134,281,182,242
0,_Santa Barbara,_0608311-102,_11-102,872,434,181,0,11,122,2,6,15,6,4,215,4,2,15,7,6,12,1,11,12,0,3,13,7,0,29,5,35,8,16,156,259,211,217
0,_Santa Barbara,_0608311-103,_11-103,895,407,171,0,5,120,2,8,16,2,3,189,1,2,10,6,0,8,0,11,9,2,1,16,16,0,31,0,19,21,16,128,265,192,208
0,_Santa Barbara,_0608311-104,_11-104,840,354,194,0,3,70,0,5,7,2,2,211,0,0,14,7,0,6,0,8,6,1,2,6,9,0,31,0,21,6,11,117,216,138,204
0,_Santa Barbara,_0608311-106,_11-106,769,274,148,2,3,64,0,2,11,3,0,149,1,1,11,9,0,8,0,4,5,0,2,4,6,3,16,0,20,10,11,81,183,132,139
0,_Santa Barbara,_0608311-107,_11-107,1106,479,223,1,8,114,0,10,15,5,2,254,4,1,10,5,2,12,1,11,13,2,6,8,7,0,48,3,31,18,14,150,310,214,261
0,_Santa Barbara,_0608311-108,_11-108,968,456,189,0,8,116,0,5,16,7,0,216,2,2,10,7,0,8,3,12,9,2,3,12,11,2,48,1,35,14,26,148,281,205,239
0,_Santa Barbara,_0608312-109,_12-109,84,34,17,0,1,6,1,0,1,1,0,23,0,0,0,1,0,1,0,2,0,0,1,1,0,0,2,0,1,0,2,5,28,16,17
0,_Santa Barbara,_0608312-111,_12-111,20,6,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,6
0,_Santa Barbara,_0608312-112,_12-112,519,188,64,0,3,47,1,1,9,5,2,90,1,0,5,6,2,4,0,6,1,1,0,5,3,0,14,4,13,6,9,54,127,82,103
0,_Santa Barbara,_0608312-113,_12-113,1149,276,166,0,8,23,1,1,14,6,2,177,2,2,14,3,1,4,0,5,2,0,1,5,4,3,6,0,8,11,9,75,184,93,179
0,_Santa Barbara,_0608312-116,_12-116,970,308,213,0,1,21,0,4,3,6,4,219,3,3,14,5,0,7,1,1,4,0,1,1,4,2,6,1,4,5,8,78,206,92,205
0,_Santa Barbara,_0608312-117,_12-117,877,295,193,0,1,35,0,1,5,2,0,193,6,6,7,2,1,5,1,7,3,2,1,7,10,1,5,2,12,5,8,76,204,82,207
0,_Santa Barbara,_0608312-118,_12-118,873,352,188,0,2,47,0,3,8,10,3,220,3,6,6,8,0,4,0,5,2,0,1,7,7,0,19,0,23,7,13,105,228,113,234
0,_Santa Barbara,_0608312-119,_12-119,934,397,255,0,2,38,1,2,13,6,0,299,6,4,4,2,1,5,0,6,2,0,0,5,4,0,9,0,6,9,13,113,252,114,273
0,_Santa Barbara,_0608312-121,_12-121,1010,359,212,0,4,41,1,2,6,8,3,230,2,5,11,4,0,7,2,5,7,1,1,3,2,1,17,2,11,5,13,96,238,118,237
0,_Santa Barbara,_0608312-122,_12-122,999,428,245,2,2,60,1,3,10,12,2,279,4,8,7,13,1,11,1,3,1,0,1,7,4,1,22,0,11,12,15,106,283,138,265
0,_Santa Barbara,_0608312-123,_12-123,1150,424,241,1,0,54,0,1,11,11,1,274,3,6,13,4,5,5,0,1,2,3,2,8,2,1,19,1,14,10,18,115,287,135,276
0,_Santa Barbara,_0608312-124,_12-124,683,205,122,0,1,17,0,2,10,4,1,131,3,4,6,5,0,3,0,4,2,0,2,3,2,0,5,0,7,4,9,62,132,71,127
0,_Santa Barbara,_0608312-126,_12-126,871,324,190,0,2,42,1,3,10,6,4,186,4,3,21,8,2,3,0,6,5,0,1,1,4,0,16,0,15,10,13,70,241,125,189
0,_Santa Barbara,_0608312-127,_12-127,1070,450,273,0,3,58,1,3,11,3,3,301,8,5,5,4,2,4,0,4,5,0,3,2,7,0,25,0,24,4,7,112,306,140,305
0,_Santa Barbara,_0608312-128,_12-128,1050,491,268,0,4,84,1,1,15,6,1,334,2,2,6,5,1,9,1,7,5,1,1,12,5,0,22,0,14,12,18,127,338,156,323
0,_Santa Barbara,_0608312-129,_12-129,964,550,247,0,6,155,1,2,14,3,1,305,2,4,3,10,5,24,1,15,2,1,3,18,5,1,33,3,40,18,7,160,361,192,345
0,_Santa Barbara,_0608312-131,_12-131,921,446,238,0,8,77,1,2,8,2,0,298,1,0,3,5,0,15,0,11,4,0,0,9,7,0,23,0,16,20,12,144,282,137,307
0,_Santa Barbara,_0608312-132,_12-132,843,264,166,0,4,19,0,1,6,4,3,162,1,3,9,4,0,2,1,2,6,1,1,2,14,4,3,0,11,12,8,58,183,87,166
0,_Santa Barbara,_0608312-133,_12-133,744,242,169,0,0,14,0,1,4,1,1,164,0,3,12,4,1,4,0,5,1,0,3,5,3,1,1,0,3,5,10,50,181,69,164
0,_Santa Barbara,_0608312-134,_12-134,852,259,153,0,4,34,2,2,4,1,1,167,2,2,12,4,0,5,1,1,3,0,1,2,9,2,9,0,5,13,6,63,175,78,172
0,_Santa Barbara,_0608312-136,_12-136,949,463,178,1,6,155,2,6,24,0,1,222,4,3,2,4,4,16,2,13,11,0,0,13,13,0,41,0,28,19,17,156,282,179,273
0,_Santa Barbara,_0608312-137,_12-137,882,337,198,2,2,47,0,1,8,2,2,229,2,5,7,2,2,10,0,4,1,0,1,6,5,0,16,1,16,4,6,89,221,110,220
0,_Santa Barbara,_0608312-138,_12-138,944,558,232,0,2,175,0,5,24,2,0,296,2,2,8,5,5,19,1,16,9,0,6,26,5,2,39,2,36,20,14,171,363,219,328
0,_Santa Barbara,_0608312-139,_12-139,698,407,195,1,2,88,1,4,9,10,0,241,7,1,2,0,3,16,1,13,5,1,2,16,2,0,22,2,16,17,11,118,275,151,246
0,_Santa Barbara,_0608312-141,_12-141,23,18,13,0,1,1,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,15,5,13
0,_Santa Barbara,_0608312-142,_12-142,182,73,25,0,2,22,0,1,5,1,1,24,0,0,2,2,1,2,0,3,3,0,2,2,0,0,9,0,6,1,3,23,44,24,46
0,_Santa Barbara,_0608312-143,_12-143,1079,574,328,0,4,99,2,4,12,4,0,372,1,5,10,5,4,16,0,11,2,2,3,9,11,2,28,1,32,13,15,189,353,193,370
0,_Santa Barbara,_0608312-144,_12-144,1090,578,255,1,6,159,1,4,22,6,6,307,3,1,9,5,1,27,1,11,1,2,6,21,11,1,44,2,34,12,15,180,372,210,352
0,_Santa Barbara,_0608312-146,_12-146,975,521,241,1,4,130,0,9,16,1,0,298,5,1,10,3,1,16,1,9,3,0,4,15,8,1,48,1,26,10,20,172,326,217,296
0,_Santa Barbara,_0608312-147,_12-147,1046,601,241,1,7,169,1,11,22,3,3,313,1,2,14,3,9,22,2,15,9,2,7,14,16,1,37,3,38,27,4,198,364,258,321
0,_Santa Barbara,_0608320-251,_20-251,371,204,107,0,1,37,1,5,11,2,0,104,4,1,10,5,1,8,0,9,1,0,3,6,2,0,17,0,11,3,3,77,111,76,127
0,_Santa Barbara,_0608320-252,_20-252,124,46,27,0,1,6,1,0,1,0,0,29,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,1,15,28,15,30
0,_Santa Barbara,_0608320-254,_20-254,1255,603,297,0,6,138,0,7,29,5,3,351,4,4,6,6,3,20,0,13,4,0,5,15,10,0,40,1,42,14,24,197,387,233,363
0,_Santa Barbara,_0608320-256,_20-256,979,616,250,0,9,177,0,19,19,5,2,326,1,2,6,7,0,21,4,25,7,3,3,21,19,2,45,2,46,16,16,168,423,272,335
0,_Santa Barbara,_0608320-257,_20-257,900,482,187,1,4,156,1,5,19,6,0,250,3,1,5,5,2,28,0,16,4,0,6,15,9,1,35,0,45,13,10,171,288,222,245
0,_Santa Barbara,_0608320-258,_20-258,1005,534,161,0,4,248,0,6,18,4,1,214,6,1,1,0,3,33,0,17,7,2,5,26,9,0,66,2,46,18,7,219,295,248,280
0,_Santa Barbara,_0608320-259,_20-259,946,462,183,0,11,122,1,7,17,4,1,246,2,0,6,10,3,12,3,14,7,6,0,13,12,0,25,0,42,18,13,165,280,187,267
0,_Santa Barbara,_0608320-261,_20-261,1306,529,226,1,12,124,1,10,14,8,1,273,7,4,14,6,7,21,1,10,10,1,5,13,13,2,34,0,35,16,14,186,315,233,283
0,_Santa Barbara,_0608320-262,_20-262,985,469,214,0,5,139,0,6,11,7,3,240,6,3,8,8,3,27,2,17,10,1,6,7,15,1,22,2,28,22,12,142,309,176,290
0,_Santa Barbara,_0608320-263,_20-263,869,484,147,0,8,200,0,5,20,3,0,198,3,3,5,10,3,23,0,6,8,0,6,18,15,1,55,2,48,27,18,182,296,227,253
0,_Santa Barbara,_0608320-264,_20-264,899,503,183,3,8,187,1,5,14,4,2,229,3,1,5,5,7,26,2,21,7,2,2,24,12,1,46,2,33,23,9,163,325,206,290
0,_Santa Barbara,_0608320-266,_20-266,1056,579,264,1,13,165,1,7,10,5,3,301,6,2,13,6,6,22,0,13,5,3,2,11,18,1,57,0,40,20,15,211,344,245,331
0,_Santa Barbara,_0608320-267,_20-267,1073,464,228,3,12,104,0,4,20,2,1,253,2,4,10,7,0,8,0,8,8,0,5,15,8,0,28,1,29,22,15,126,312,206,247
0,_Santa Barbara,_0608320-268,_20-268,983,400,168,0,11,107,1,9,12,6,2,185,4,1,15,7,2,17,4,10,7,2,3,14,8,2,18,1,31,18,16,138,250,170,228
0,_Santa Barbara,_0608320-269,_20-269,657,325,145,0,7,80,3,4,7,5,0,159,2,3,6,9,0,4,2,10,2,0,1,12,2,0,22,2,28,14,11,121,193,146,175
0,_Santa Barbara,_0608320-271,_20-271,932,440,189,0,7,105,2,12,17,2,1,217,3,5,10,2,4,20,0,10,2,0,3,11,6,0,43,1,31,20,17,170,249,189,242
0,_Santa Barbara,_0608320-272,_20-272,1043,535,215,0,3,151,3,15,25,6,5,267,4,3,8,9,4,18,1,8,7,0,1,13,15,0,29,2,52,21,17,181,333,222,306
0,_Santa Barbara,_0608320-273,_20-273,1032,562,233,0,2,180,1,10,27,1,2,286,4,0,4,4,6,9,2,18,6,0,2,17,17,0,69,2,49,21,13,201,338,229,323
0,_Santa Barbara,_0608320-276,_20-276,1488,799,298,2,11,265,1,12,40,6,3,365,8,4,14,7,7,29,1,22,15,0,7,29,11,3,79,6,65,30,18,312,460,321,467
0,_Santa Barbara,_0608320-277,_20-277,587,280,133,1,2,40,1,3,14,11,2,154,5,2,5,6,1,3,0,3,15,2,1,3,6,0,10,2,21,6,23,83,182,97,179
0,_Santa Barbara,_0608320-279,_20-279,115,46,15,1,0,11,0,2,3,0,0,21,1,0,0,1,0,1,0,1,2,1,0,0,0,0,6,0,6,1,2,11,34,25,21
0,_Santa Barbara,_0608320-299,_20-299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608322-201,_22-201,503,185,84,0,2,36,0,1,6,4,0,106,2,3,3,4,1,5,0,2,0,0,3,6,2,0,14,0,10,4,7,59,119,67,114
0,_Santa Barbara,_0608322-202,_22-202,1218,511,251,1,5,98,1,10,9,9,2,294,0,0,15,10,1,15,0,10,2,0,6,13,10,1,35,2,35,15,12,166,316,203,295
0,_Santa Barbara,_0608322-203,_22-203,752,358,136,0,5,110,1,1,10,1,3,176,3,3,8,1,1,8,2,7,2,3,6,7,2,0,32,5,32,12,10,95,243,144,204
0,_Santa Barbara,_0608322-204,_22-204,1402,706,392,1,5,108,0,5,16,10,4,446,3,5,19,6,2,13,0,15,9,0,3,16,11,0,35,2,25,15,24,202,465,225,459
0,_Santa Barbara,_0608322-207,_22-207,1026,687,273,2,9,237,2,8,18,0,2,385,4,2,5,3,2,20,3,24,13,0,4,8,11,0,49,1,48,26,11,202,449,292,384
0,_Santa Barbara,_0608322-208,_22-208,708,420,225,0,2,84,1,3,6,7,2,273,3,6,7,4,3,14,0,3,2,1,0,9,4,0,30,0,13,8,8,159,238,148,263
0,_Santa Barbara,_0608322-209,_22-209,1074,548,289,1,3,95,1,0,21,7,2,334,0,1,8,10,0,13,1,8,4,1,1,22,11,0,26,3,29,10,17,168,352,214,322
0,_Santa Barbara,_0608322-211,_22-211,1000,518,209,0,2,152,0,3,11,4,1,278,4,3,5,6,2,19,0,6,8,3,2,21,13,1,29,0,45,15,13,190,307,212,297
0,_Santa Barbara,_0608322-212,_22-212,991,411,228,0,4,72,1,2,12,5,1,258,0,3,9,7,2,19,0,5,2,0,3,5,5,0,19,2,21,12,5,120,262,127,277
0,_Santa Barbara,_0608322-213,_22-213,950,438,271,0,2,43,0,4,13,7,2,303,2,6,11,4,3,8,1,9,6,1,0,3,2,0,11,2,5,13,16,117,293,121,302
0,_Santa Barbara,_0608322-214,_22-214,853,393,226,0,5,65,0,5,4,2,1,249,7,2,12,3,1,5,0,8,4,0,1,7,4,0,12,3,30,10,11,123,251,133,256
0,_Santa Barbara,_0608322-216,_22-216,811,435,193,0,5,122,2,8,15,4,1,231,1,1,11,6,1,7,4,18,1,1,2,21,7,0,26,1,31,19,8,122,290,155,273
0,_Santa Barbara,_0608322-217,_22-217,1005,577,253,1,2,146,1,6,14,1,2,339,1,0,13,3,2,23,2,15,7,1,1,9,9,0,30,1,35,25,12,174,373,215,351
0,_Santa Barbara,_0608322-218,_22-218,1059,509,269,0,2,93,2,8,17,7,0,324,4,3,8,8,3,12,1,10,6,5,3,8,10,0,25,3,19,9,17,150,334,185,316
0,_Santa Barbara,_0608322-219,_22-219,1028,504,282,0,3,85,2,1,21,7,2,318,6,4,7,3,0,11,0,13,6,0,1,7,7,0,33,3,23,11,19,141,342,193,302
0,_Santa Barbara,_0608322-221,_22-221,1016,553,221,0,11,192,2,5,11,4,2,286,4,0,6,7,3,10,0,9,8,1,2,17,39,0,45,1,31,20,11,179,350,232,313
0,_Santa Barbara,_0608322-222,_22-222,865,398,240,0,4,60,0,1,9,2,0,260,1,4,14,12,0,3,0,4,3,0,7,4,2,0,13,0,23,11,13,110,270,113,279
0,_Santa Barbara,_0608322-223,_22-223,830,315,178,0,5,37,0,0,7,4,4,195,4,3,12,4,0,7,0,6,3,0,2,2,1,1,14,0,19,6,11,92,202,103,202
0,_Santa Barbara,_0608322-224,_22-224,680,407,190,0,5,98,1,3,9,3,2,222,3,0,8,2,2,16,0,10,4,0,4,11,6,1,38,0,29,7,4,123,252,162,231
0,_Santa Barbara,_0608322-226,_22-226,760,336,152,0,5,84,0,4,7,6,0,182,2,1,7,6,1,11,2,9,2,2,6,10,5,1,14,0,20,11,12,101,210,147,180
0,_Santa Barbara,_0608322-228,_22-228,1062,461,247,0,4,78,0,9,11,3,0,281,5,5,12,6,2,9,1,8,5,3,3,14,13,0,18,0,25,10,15,141,303,170,286
0,_Santa Barbara,_0608322-229,_22-229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608323-231,_23-231,996,422,208,0,12,79,1,6,11,4,1,236,8,2,9,9,3,7,0,9,2,0,2,7,10,2,40,2,22,19,13,131,279,161,254
0,_Santa Barbara,_0608323-232,_23-232,848,274,149,1,1,31,1,3,7,10,5,160,5,5,9,6,2,1,0,5,5,0,3,3,5,0,11,1,13,8,12,76,189,110,155
0,_Santa Barbara,_0608323-233,_23-233,905,554,235,3,14,170,3,8,9,3,3,305,2,0,8,3,3,26,0,11,5,1,3,12,13,0,42,1,39,27,11,155,360,215,314
0,_Santa Barbara,_0608323-234,_23-234,996,537,222,1,10,164,0,17,17,4,2,267,5,3,6,6,4,8,4,13,3,1,2,14,10,0,81,1,48,26,10,210,314,233,292
0,_Santa Barbara,_0608323-236,_23-236,929,507,171,0,2,180,1,6,28,4,5,205,3,2,5,4,1,22,3,4,6,0,10,10,9,0,42,0,60,51,23,201,292,230,275
0,_Santa Barbara,_0608323-237,_23-237,908,486,207,0,8,144,1,5,16,4,2,245,2,1,10,6,0,24,0,16,3,2,4,17,11,1,26,7,35,21,24,174,301,215,268
0,_Santa Barbara,_0608323-238,_23-238,875,468,176,2,14,124,0,5,26,8,0,214,5,3,20,6,1,16,1,10,10,1,6,14,12,0,39,2,39,18,13,173,279,220,241
0,_Santa Barbara,_0608323-239,_23-239,215,47,23,0,0,10,0,1,4,0,1,24,0,0,2,0,0,1,0,1,0,0,3,1,1,0,2,0,1,4,0,16,27,20,25
0,_Santa Barbara,_0608323-241,_23-241,820,463,173,0,10,188,0,10,10,2,2,200,1,0,1,4,1,20,4,15,0,6,5,10,10,0,62,4,43,35,5,174,276,216,242
0,_Santa Barbara,_0608323-242,_23-242,1019,419,197,2,4,98,1,8,12,4,1,210,6,3,16,9,2,17,1,13,4,0,4,7,8,0,27,3,26,16,15,160,233,181,231
0,_Santa Barbara,_0608323-243,_23-243,815,357,125,0,9,116,0,4,20,5,2,140,1,1,13,2,0,21,1,12,3,2,1,7,9,0,39,2,32,24,12,134,212,173,184
0,_Santa Barbara,_0608323-244,_23-244,885,438,164,0,5,119,0,8,29,5,2,202,5,2,10,9,3,20,1,14,12,3,3,11,7,0,35,3,22,20,22,163,259,220,210
0,_Santa Barbara,_0608323-298,_23-298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608330-321,_30-321,942,371,266,0,0,20,0,0,12,7,7,204,14,20,32,11,1,3,0,3,3,0,1,1,1,1,7,0,6,6,18,113,238,52,315
0,_Santa Barbara,_0608330-322,_30-322,536,226,139,0,1,27,1,0,2,10,5,115,10,7,26,6,1,3,0,1,0,1,1,1,1,1,11,3,4,5,12,63,153,36,185
0,_Santa Barbara,_0608330-323,_30-323,672,227,148,0,1,9,0,0,12,6,6,119,10,8,16,7,0,2,0,1,1,1,1,0,1,1,7,0,6,4,13,76,138,44,178
0,_Santa Barbara,_0608330-324,_30-324,832,228,154,1,0,12,0,6,12,3,4,132,10,9,10,2,1,1,1,1,1,1,1,0,1,1,12,2,5,1,13,62,144,49,172
0,_Santa Barbara,_0608330-326,_30-326,866,276,175,0,1,26,0,0,9,7,4,125,14,10,23,8,1,4,0,3,1,0,7,5,4,1,9,1,10,5,11,80,177,38,236
0,_Santa Barbara,_0608330-327,_30-327,340,133,85,0,0,4,0,2,2,0,2,100,3,3,2,3,0,0,0,0,0,0,0,0,0,0,8,0,2,0,6,40,81,32,95
0,_Santa Barbara,_0608330-331,_30-331,891,77,47,0,0,5,0,0,8,0,1,44,0,2,2,2,0,2,0,0,1,0,0,0,1,0,3,0,1,4,6,14,50,19,53
0,_Santa Barbara,_0608330-332,_30-332,684,83,53,0,1,3,0,0,7,2,1,50,2,1,6,3,0,1,0,1,0,0,1,0,0,0,4,0,1,0,4,21,56,17,63
0,_Santa Barbara,_0608330-333,_30-333,1167,127,77,0,1,9,0,0,5,1,2,60,8,2,5,6,0,3,0,1,0,0,0,1,0,1,4,0,2,1,6,42,74,24,100
