IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20040302_PRI_ALL_ALL_REG,USA_CA_20040302_PRI_ALL_ALL_VOTED,USA_CA_20040302_PRI_PRE_DEM_LAROUCHE,USA_CA_20040302_PRI_PRE_DEM_LIEBERMAN,USA_CA_20040302_PRI_PRE_DEM_CLARK,USA_CA_20040302_PRI_PRE_DEM_KERRY,USA_CA_20040302_PRI_PRE_DEM_KUCINICH,USA_CA_20040302_PRI_PRE_DEM_DEAN,USA_CA_20040302_PRI_PRE_DEM_BRAUN,USA_CA_20040302_PRI_PRE_DEM_EDWARDS,USA_CA_20040302_PRI_PRE_DEM_GEPHARDT,USA_CA_20040302_PRI_PRE_DEM_SHARPTON,USA_CA_20040302_PRI_PRE_REP_BUSH,USA_CA_20040302_PRI_PRE_OTH_ALL,USA_CA_20040302_PRI_USS_DEM_BOXER,USA_CA_20040302_PRI_USS_REP_CASEY,USA_CA_20040302_PRI_USS_REP_KALOOGIAN,USA_CA_20040302_PRI_USS_REP_BALL,USA_CA_20040302_PRI_USS_REP_HATCH,USA_CA_20040302_PRI_USS_REP_MARIN,USA_CA_20040302_PRI_USS_REP_JONES,USA_CA_20040302_PRI_USS_REP_QURAISHI,USA_CA_20040302_PRI_USS_REP_ZANDT,USA_CA_20040302_PRI_USS_REP_STEWART,USA_CA_20040302_PRI_USS_REP_STOEN,USA_CA_20040302_PRI_USS_OTH_ALL,USA_CA_20040302_PRI_PROP55_YES,USA_CA_20040302_PRI_PROP55_NO,USA_CA_20040302_PRI_PROP56_YES,USA_CA_20040302_PRI_PROP56_NO,USA_CA_20040302_PRI_PROP57_YES,USA_CA_20040302_PRI_PROP57_NO,USA_CA_20040302_PRI_PROP58_YES,USA_CA_20040302_PRI_PROP58_NO
0,_Santa Clara,_060855501,_5501,1075,319,0,3,5,186,4,9,4,31,1,4,31,5,228,4,5,2,1,0,12,1,0,4,5,3,206,95,127,174,187,117,192,112
0,_Santa Clara,_060855502,_5502,699,381,1,1,3,119,7,7,1,38,1,1,132,0,159,5,24,2,3,27,56,2,6,3,7,1,177,189,131,243,239,135,268,105
0,_Santa Clara,_060855507,_5507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060855508,_5508,69,41,0,0,0,12,1,0,1,2,1,0,13,0,14,0,3,0,0,1,7,1,0,0,1,0,8,28,5,32,22,14,26,11
0,_Santa Clara,_060855537,_5537,399,229,0,2,1,73,0,5,0,14,1,2,96,1,85,8,16,0,1,9,50,1,5,1,3,1,104,109,74,150,165,60,173,49
0,_Santa Clara,_060855538,_5538,1158,642,0,5,5,219,16,18,0,49,0,2,203,7,276,19,31,3,6,30,113,5,4,2,7,7,351,264,228,386,422,202,482,140
0,_Santa Clara,_060855539,_5539,209,112,0,2,2,43,3,1,1,15,0,2,20,0,62,8,2,0,1,2,6,0,0,0,2,0,63,46,43,63,72,39,78,32
0,_Santa Clara,_060855551,_5551,1047,321,0,2,4,137,15,5,2,41,0,3,42,9,198,6,2,2,1,15,19,2,0,2,4,6,210,104,137,174,173,138,201,108
0,_Santa Clara,_060855555,_5555,36,15,0,1,0,4,0,0,0,2,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,10,5,6,9,7,8,9,4
0,_Santa Clara,_060855557,_5557,948,370,4,6,6,157,5,13,1,51,3,3,65,4,221,13,12,0,2,9,18,2,2,1,7,1,204,148,138,222,202,152,239,118
0,_Santa Clara,_060855567,_5567,420,203,1,6,2,69,5,1,0,19,1,1,44,3,90,4,16,0,2,9,15,0,1,4,0,3,85,108,54,142,107,89,119,78
0,_Santa Clara,_060855568,_5568,144,59,0,0,0,19,2,1,0,8,0,0,10,0,28,2,4,0,0,1,5,0,0,2,0,0,25,32,15,43,27,28,34,24
0,_Santa Clara,_060855580,_5580,274,95,0,1,1,29,2,3,2,12,1,0,13,5,48,1,2,1,0,1,8,2,0,1,1,5,65,28,32,59,53,36,62,28
0,_Santa Clara,_060855581,_5581,51,16,0,1,0,8,1,0,0,2,0,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,12,3,8,7,13,2,13,2
0,_Santa Clara,_060855585,_5585,38,21,0,0,0,3,0,1,0,0,0,0,10,0,5,1,0,0,0,0,9,0,1,0,0,0,11,8,4,15,13,3,15,2
0,_Santa Clara,_060855625,_5625,551,262,0,2,4,123,7,1,0,23,0,2,43,4,142,8,9,1,2,8,16,2,1,0,7,4,142,106,106,142,174,80,186,66
0,_Santa Clara,_060855629,_5629,23,15,0,0,0,4,0,1,0,1,0,0,4,1,7,0,0,0,0,0,2,0,1,0,0,2,4,10,3,11,3,11,4,10
0,_Santa Clara,_060855648,_5648,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
0,_Santa Clara,_060855748,_5748,12,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,3,0
0,_Santa Clara,_060855749,_5749,547,284,1,0,4,91,13,9,0,31,0,1,81,6,135,8,12,1,1,8,44,1,2,2,1,8,142,135,98,174,162,111,193,80
0,_Santa Clara,_060855750,_5750,5,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2
0,_Santa Clara,_060855752,_5752,641,306,0,1,3,115,11,4,2,34,0,2,71,6,160,10,14,0,4,4,33,4,4,1,3,3,154,142,121,178,176,124,206,94
0,_Santa Clara,_060855754,_5754,844,420,0,2,2,154,31,17,1,50,1,2,62,12,231,10,17,2,1,5,26,2,3,6,4,2,224,182,171,234,239,170,293,117
0,_Santa Clara,_060855755,_5755,753,390,0,2,4,120,5,6,0,51,0,0,107,14,171,9,22,3,6,8,47,2,6,6,4,7,202,178,151,228,224,161,276,108
0,_Santa Clara,_060855758,_5758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,_Santa Clara,_060855759,_5759,506,265,0,1,1,68,5,2,0,30,0,0,94,3,93,9,11,1,1,20,52,1,9,3,1,2,145,103,109,138,190,69,200,56
0,_Santa Clara,_060855760,_5760,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0
0,_Santa Clara,_060855761,_5761,122,85,0,0,1,19,2,1,1,3,0,0,47,0,17,6,1,0,0,3,34,0,2,1,1,0,38,42,24,59,66,18,70,13
0,_Santa Clara,_060855762,_5762,191,125,0,0,3,42,3,2,1,13,0,0,40,0,49,3,13,2,0,3,13,2,1,1,2,0,61,53,50,68,80,39,92,27
0,_Santa Clara,_060855763,_5763,19,17,0,0,0,8,1,1,0,2,0,0,2,0,12,0,0,0,0,0,3,0,0,0,0,0,12,4,11,6,10,6,10,7
0,_Santa Clara,_060855765,_5765,45,26,0,0,0,4,4,2,0,6,0,0,4,0,13,0,0,0,0,0,4,1,0,0,1,0,15,10,13,12,14,12,18,8
0,_Santa Clara,_060855766,_5766,16,8,0,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,4,4,5,3,4,4,6,2
0,_Santa Clara,_060855767,_5767,7,5,0,0,0,3,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,1,5,0
0,_Santa Clara,_060855768,_5768,25,16,0,1,0,4,1,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,1,0,0,0,7,8,6,10,11,5,10,6
0,_Santa Clara,_060855770,_5770,162,96,0,0,0,19,0,0,0,8,0,0,49,0,26,4,0,0,0,8,32,0,0,2,1,0,38,51,28,61,72,18,76,10
0,_Santa Clara,_060855771,_5771,23,12,0,0,0,6,0,0,0,1,0,0,3,0,8,0,2,0,0,1,0,0,0,0,0,0,8,3,7,5,7,5,12,0
0,_Santa Clara,_060855772,_5772,14,7,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,3,4,1,6,4,3,6,1
0,_Santa Clara,_060855773,_5773,488,274,1,3,1,95,7,1,0,27,1,5,89,1,112,10,15,0,0,11,33,2,5,4,7,0,145,124,100,167,173,94,202,67
0,_Santa Clara,_060855774,_5774,890,509,0,3,3,168,11,11,1,60,0,4,134,13,240,12,25,0,1,9,60,1,12,3,8,7,287,205,228,261,337,156,374,118
0,_Santa Clara,_060855775,_5775,305,179,0,2,0,61,3,1,1,19,2,0,47,5,76,3,5,0,1,3,20,0,2,3,3,4,101,69,63,106,119,52,130,37
0,_Santa Clara,_060855779,_5779,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0
0,_Santa Clara,_060855781,_5781,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0,_Santa Clara,_060855782,_5782,84,43,0,0,0,15,1,0,0,4,0,0,15,0,19,1,7,1,1,0,5,0,0,0,1,0,25,17,13,29,25,17,35,8
0,_Santa Clara,_060855783,_5783,84,51,0,1,0,15,0,0,0,1,0,1,26,0,16,2,6,1,1,1,12,0,3,0,0,0,13,33,17,32,35,12,37,12
0,_Santa Clara,_060855784,_5784,23,8,0,0,0,2,0,0,0,0,0,0,4,1,2,0,1,0,0,0,3,0,0,0,0,1,1,6,2,6,4,4,4,4
0,_Santa Clara,_060855785,_5785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060855786,_5786,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0
0,_Santa Clara,_060855802,_5802,526,261,0,0,4,84,6,5,0,30,1,0,82,5,117,10,16,1,3,5,33,2,2,1,4,4,113,133,65,191,151,104,178,79
0,_Santa Clara,_060855804,_5804,996,577,0,4,3,185,13,14,1,45,3,6,176,8,250,33,36,4,5,13,67,4,2,4,4,6,274,288,163,392,342,221,376,183
0,_Santa Clara,_060855806,_5806,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0,_Santa Clara,_060855807,_5807,348,166,0,0,4,59,1,5,0,15,1,0,39,2,77,3,4,2,3,10,12,0,2,4,1,2,90,71,63,98,104,58,127,35
0,_Santa Clara,_060855810,_5810,586,296,0,1,1,118,2,8,1,25,1,0,77,4,143,7,22,4,4,11,23,1,2,3,2,1,153,130,93,186,145,135,178,106
0,_Santa Clara,_060855811,_5811,902,477,0,3,3,132,10,13,0,53,1,1,134,3,205,22,43,5,2,12,52,1,1,6,8,1,219,238,161,298,274,185,310,153
0,_Santa Clara,_060855858,_5858,92,38,0,0,0,14,0,0,0,2,0,0,12,0,15,1,5,0,0,0,7,0,1,1,0,0,23,14,20,18,23,14,29,8
0,_Santa Clara,_060855859,_5859,50,27,0,0,0,9,0,0,0,8,0,0,8,0,13,1,0,0,0,1,5,0,1,0,0,0,11,15,12,15,18,9,17,10
0,_Santa Clara,_060855860,_5860,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,_Santa Clara,_060855880,_5880,6,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,2
0,_Santa Clara,_060855881,_5881,9,7,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,4,3,1,5,3,4,1,6
0,_Santa Clara,_060855882,_5882,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060855883,_5883,551,179,1,2,0,82,1,8,2,13,1,0,29,2,98,6,4,0,1,5,13,1,1,1,3,2,108,65,65,107,88,82,110,64
0,_Santa Clara,_060855884,_5884,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
0,_Santa Clara,_060855886,_5886,14,6,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,6,0,6,0,2,4,3,3
0,_Santa Clara,_060855895,_5895,6,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,5,3,2,4,1
0,_Santa Clara,_060855898,_5898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060855902,_5902,297,162,0,0,1,31,0,0,0,15,0,0,74,2,42,10,12,0,4,8,43,0,0,3,2,1,63,92,43,114,103,57,120,40
0,_Santa Clara,_060855904,_5904,526,248,0,2,2,60,3,7,0,23,2,0,82,3,80,8,9,2,1,5,47,2,1,1,3,3,114,126,69,173,163,78,180,64
0,_Santa Clara,_060855905,_5905,323,160,0,0,0,41,1,0,5,18,0,0,68,0,55,10,12,0,1,5,34,0,4,1,6,0,66,90,42,109,100,56,120,35
0,_Santa Clara,_060855908,_5908,85,46,0,0,0,7,0,0,0,4,0,0,11,2,8,0,2,1,1,1,10,1,0,0,0,4,14,28,10,34,29,17,32,12
0,_Santa Clara,_060855913,_5913,12,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,2,0,3,0
0,_Santa Clara,_060855918,_5918,623,267,0,1,0,65,2,5,0,27,0,1,108,2,89,7,19,1,2,9,76,2,3,4,1,3,109,146,60,201,159,105,177,86
0,_Santa Clara,_060855919,_5919,367,169,0,2,0,35,1,0,0,10,0,0,74,5,43,4,25,0,4,4,31,1,0,5,1,1,62,99,45,118,102,65,112,55
0,_Santa Clara,_060855925,_5925,20,14,0,0,0,3,0,0,0,2,0,0,9,0,5,0,6,0,0,0,2,0,0,0,0,0,3,11,1,13,4,9,6,8
0,_Santa Clara,_060855926,_5926,996,415,0,3,2,110,5,4,1,34,0,1,153,7,144,12,23,0,9,20,74,3,3,8,2,7,196,194,113,286,259,144,284,118
0,_Santa Clara,_060855927,_5927,20,8,0,0,0,3,0,0,0,1,0,1,3,0,2,0,0,0,0,0,3,0,0,0,0,0,4,4,2,6,7,1,6,2
0,_Santa Clara,_060855930,_5930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060855932,_5932,927,439,0,3,2,110,5,5,0,44,0,1,168,5,142,14,25,1,7,20,94,3,3,6,7,5,207,219,119,306,284,150,314,117
0,_Santa Clara,_060855933,_5933,842,405,0,7,1,85,3,4,0,38,2,0,158,5,121,13,20,3,6,28,78,3,5,2,5,4,187,205,107,290,263,133,311,85
0,_Santa Clara,_060855936,_5936,838,336,0,3,2,90,3,2,1,31,1,2,155,1,114,11,19,1,3,27,69,2,1,4,5,1,158,167,82,246,209,121,239,89
0,_Santa Clara,_060855937,_5937,3,3,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0
0,_Santa Clara,_060855938,_5938,24,11,0,0,0,4,0,1,0,1,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,4,6,2,7,4,5,6,3
0,_Santa Clara,_060855947,_5947,626,271,0,3,0,81,2,3,1,26,0,2,98,7,99,6,20,1,4,12,52,1,0,4,2,4,113,151,76,184,171,92,189,77
0,_Santa Clara,_060855949,_5949,31,12,0,0,0,0,0,0,0,1,0,0,9,1,0,0,3,0,0,0,6,0,0,0,0,1,1,11,0,12,5,7,7,5
0,_Santa Clara,_060855950,_5950,28,18,0,0,0,2,0,0,0,0,0,0,7,1,3,1,0,0,0,0,8,0,0,1,0,1,5,12,1,17,9,9,12,6
0,_Santa Clara,_060855951,_5951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060855952,_5952,18,11,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,8,0,0,0,1,1,4,6,2,9,7,4,9,2
0,_Santa Clara,_060855953,_5953,1125,511,3,3,1,144,2,4,0,46,0,1,204,5,173,16,33,1,3,45,110,4,2,2,4,4,211,290,149,352,294,213,331,173
0,_Santa Clara,_060855954,_5954,17,11,0,0,0,6,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,6,4,7,3,5,5,7,3
0,_Santa Clara,_060855956,_5956,555,224,0,3,0,72,0,1,0,22,0,0,86,2,88,7,9,1,4,13,39,3,1,5,3,1,81,138,54,164,128,88,150,68
0,_Santa Clara,_060855959,_5959,20,6,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,4,2,4,2,4,2,4
0,_Santa Clara,_060855960,_5960,613,258,0,4,0,63,0,6,0,16,0,2,117,2,71,7,23,0,2,13,73,0,1,2,1,2,88,162,71,178,137,118,163,87
0,_Santa Clara,_060855961,_5961,822,325,0,2,1,126,2,7,1,33,4,0,93,2,154,3,25,1,5,15,45,3,2,1,3,2,152,156,111,202,175,142,204,114
0,_Santa Clara,_060855962,_5962,45,29,0,1,0,6,0,1,0,1,0,0,14,0,6,0,7,1,1,0,7,1,0,0,1,0,5,23,4,24,16,12,25,3
0,_Santa Clara,_060855965,_5965,615,274,0,0,0,74,2,3,0,25,0,1,110,2,91,7,19,3,4,14,47,3,4,6,5,0,113,150,71,192,158,111,176,91
0,_Santa Clara,_060855966,_5966,46,20,0,0,0,12,0,0,0,2,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,14,5,12,7,12,6,13,5
0,_Santa Clara,_060855973,_5973,47,26,0,0,0,7,0,1,0,1,0,0,12,0,8,0,0,0,0,4,7,0,0,0,0,0,9,16,9,16,19,6,23,2
0,_Santa Clara,_060855975,_5975,42,19,0,0,2,6,0,0,0,1,0,0,6,0,10,0,0,0,0,1,5,0,0,0,0,0,9,10,4,14,11,7,11,7
0,_Santa Clara,_060855976,_5976,123,44,0,0,0,11,0,0,0,7,0,0,20,1,17,0,2,1,0,1,16,0,0,0,0,1,23,20,11,32,28,14,36,7
0,_Santa Clara,_060855977,_5977,15,3,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,1,2
0,_Santa Clara,_060855978,_5978,50,29,0,0,0,19,0,1,0,3,0,0,3,0,20,0,0,0,0,0,3,0,0,0,0,0,18,11,20,9,20,8,25,4
0,_Santa Clara,_060855979,_5979,94,43,0,0,1,10,0,0,0,2,0,0,17,1,11,0,2,0,0,2,17,0,0,0,0,1,22,19,7,34,31,10,30,11
0,_Santa Clara,_060855981,_5981,546,288,0,2,1,74,3,7,2,39,0,0,98,2,110,7,26,1,4,16,41,2,0,1,5,2,121,160,83,199,165,118,204,81
0,_Santa Clara,_060855982,_5982,821,399,1,5,1,116,2,7,3,40,1,1,148,7,156,4,27,2,6,21,68,8,4,8,5,3,180,210,124,267,252,140,275,117
0,_Santa Clara,_060855986,_5986,53,17,0,0,0,5,0,0,0,2,0,0,8,0,6,0,1,0,0,0,5,0,0,1,0,0,7,9,4,13,8,9,9,8
0,_Santa Clara,_060855989,_5989,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
0,_Santa Clara,_060855992,_5992,5,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,0
0,_Santa Clara,_060855994,_5994,112,60,0,0,2,12,1,0,0,2,0,0,19,1,16,0,11,0,1,1,11,0,0,0,1,0,18,39,11,47,27,32,37,22
0,_Santa Clara,_060855995,_5995,16,6,0,0,0,0,0,0,0,2,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,3,3,2,4,4,2,4,1
0,_Santa Clara,_060856016,_6016,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0,_Santa Clara,_060856224,_6224,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,1,1
0,_Santa Clara,_060856401,_6401,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,_Santa Clara,_060856402,_6402,47,31,0,0,0,11,0,0,0,3,0,0,13,0,12,1,7,0,0,2,3,0,0,3,0,0,7,20,14,17,18,13,20,11
0,_Santa Clara,_060856404,_6404,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
0,_Santa Clara,_060856405,_6405,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,3,3,0,3,0
0,_Santa Clara,_060856406,_6406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060856407,_6407,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,_Santa Clara,_060856408,_6408,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0,_Santa Clara,_060856409,_6409,40,23,0,0,0,10,0,0,0,1,0,0,9,0,11,0,1,0,0,2,6,0,0,0,0,0,14,8,8,14,18,5,18,5
0,_Santa Clara,_060856410,_6410,1011,421,1,7,3,194,3,9,2,43,0,7,69,5,263,5,16,3,3,9,28,1,0,1,7,5,229,173,131,272,227,178,241,165
0,_Santa Clara,_060856411,_6411,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0,_Santa Clara,_060856412,_6412,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,2,0,2,0
0,_Santa Clara,_060856413,_6413,5,5,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,5,0,4,4,0,4,0
0,_Santa Clara,_060856414,_6414,7,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,4,1,4,1
0,_Santa Clara,_060856415,_6415,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1
0,_Santa Clara,_060856416,_6416,71,38,0,0,2,8,0,1,0,6,0,0,12,1,14,1,0,0,0,2,5,0,0,0,0,1,18,18,9,29,24,14,29,8
0,_Santa Clara,_060856421,_6421,43,20,0,0,0,1,0,1,0,2,0,0,13,0,2,0,3,0,0,5,3,1,0,0,0,0,4,14,5,14,15,4,14,3
0,_Santa Clara,_060856422,_6422,20,10,0,0,0,5,0,0,0,0,0,0,3,1,5,0,2,0,0,0,1,0,1,0,0,1,7,3,1,9,7,3,7,2
0,_Santa Clara,_060856423,_6423,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1
0,_Santa Clara,_060856424,_6424,19,10,0,0,0,3,0,0,0,1,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,4,6,6,4,7,3,8,2
0,_Santa Clara,_060856425,_6425,50,27,0,2,0,5,0,1,0,4,0,0,10,1,10,0,0,0,0,2,6,0,0,0,1,1,14,12,4,21,20,6,22,4
0,_Santa Clara,_060856426,_6426,67,40,0,1,0,9,0,1,0,2,0,0,17,1,10,4,3,0,0,1,6,0,0,1,3,0,13,26,16,24,24,16,28,10
0,_Santa Clara,_060856431,_6431,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,2,0
0,_Santa Clara,_060856454,_6454,1221,587,1,3,3,223,6,13,1,70,1,6,147,11,290,19,25,2,2,21,88,3,4,6,11,9,348,215,217,335,371,197,414,151
0,_Santa Clara,_060856455,_6455,741,327,1,5,3,170,3,6,1,24,3,7,57,4,209,2,10,1,8,10,19,0,1,4,6,4,191,121,108,208,186,130,198,116
0,_Santa Clara,_060856456,_6456,934,350,0,6,5,178,10,4,0,32,2,2,50,5,229,5,3,2,4,2,22,1,1,1,9,2,217,119,134,203,197,132,210,124
0,_Santa Clara,_060856458,_6458,978,374,2,9,6,187,4,13,1,30,0,3,58,7,234,6,11,1,5,9,19,0,0,4,10,4,240,123,153,207,208,149,235,125
0,_Santa Clara,_060856460,_6460,6,5,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0,3,2,5,0,5,0
0,_Santa Clara,_060856461,_6461,32,22,0,0,0,16,0,0,0,1,0,0,2,0,16,1,0,0,0,0,1,0,0,0,0,0,10,8,8,13,11,9,14,6
0,_Santa Clara,_060856462,_6462,10,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,1,2,1,2
0,_Santa Clara,_060856465,_6465,914,461,1,1,6,207,2,13,1,48,1,5,107,8,260,10,18,1,2,13,47,1,2,3,8,5,283,161,173,273,301,143,326,118
0,_Santa Clara,_060856470,_6470,985,525,2,7,5,144,8,6,3,43,2,7,178,3,201,13,33,4,8,12,93,2,2,4,19,4,248,259,138,369,337,173,385,123
0,_Santa Clara,_060856473,_6473,654,308,1,1,3,128,4,8,0,29,2,2,80,1,157,7,4,1,4,8,50,0,1,4,8,0,146,146,92,201,205,95,218,81
0,_Santa Clara,_060856490,_6490,7,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,3,1,2,2,1
0,_Santa Clara,_060856491,_6491,20,10,0,0,0,4,1,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,0,0,7,2,10,0,8,2,8,2
0,_Santa Clara,_060856492,_6492,70,41,0,0,0,2,2,1,0,3,0,0,26,1,4,0,8,0,0,0,14,2,0,1,0,1,7,32,8,32,23,15,24,14
0,_Santa Clara,_060856493,_6493,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060856494,_6494,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1
0,_Santa Clara,_060856495,_6495,7,5,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,1,3,2,3,5,0,5,0
0,_Santa Clara,_060856503,_6503,427,155,1,0,3,84,4,3,0,19,0,2,17,3,104,4,2,1,1,3,6,0,1,0,4,1,90,58,48,99,82,63,97,48
0,_Santa Clara,_060856504,_6504,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0,_Santa Clara,_060856508,_6508,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0
