IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NV_20161108_GEN_PRE_DEM_CLINTON,USA_NV_20161108_GEN_PRE_REP_TRUMP,USA_NV_20161108_GEN_PRE_LIB_JOHNSON,USA_NV_20161108_GEN_PRE_IND_CASTLE,USA_NV_20161108_GEN_PRE_NOP_FUENTE,USA_NV_20161108_GEN_PRE_OTH_OTHER,USA_NV_20161108_GEN_USS_DEM_CORTEZ,USA_NV_20161108_GEN_USS_REP_HECK,USA_NV_20161108_GEN_USS_IND_JONES,USA_NV_20161108_GEN_USS_NOP_SAWYER,USA_NV_20161108_GEN_USS_NOP_GUMINA,USA_NV_20161108_GEN_USS_NOP_WILLIAMS,USA_NV_20161108_GEN_USS_OTH_OTHER
0,_Washoe,_4009,_004009,188,183,17,1,1,12,207,162,6,3,4,1,16
0,_Washoe,_4012,_004012,329,198,62,3,1,15,321,234,9,5,4,4,25
0,_Washoe,_4014,_004014,383,324,42,5,2,36,379,327,12,13,3,9,35
0,_Washoe,_4015,_004015,1,0,0,0,0,0,1,0,0,0,0,0,0
0,_Washoe,_4016,_004016,504,364,78,6,2,42,492,385,14,16,18,12,48
0,_Washoe,_4017,_004017,377,305,33,5,4,23,384,274,9,24,6,5,38
0,_Washoe,_4018,_004018,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4019,_004019,322,246,34,4,2,23,323,236,13,8,6,7,35
0,_Washoe,_4020,_004020,141,64,19,0,1,3,134,68,0,2,1,4,15
0,_Washoe,_4021,_004021,98,99,13,0,1,5,89,107,2,2,1,1,12
0,_Washoe,_4022,_004022,39,32,1,0,0,3,35,34,1,2,0,0,1
0,_Washoe,_4023,_004023,220,208,24,1,2,16,228,189,9,5,4,4,27
0,_Washoe,_4024,_004024,215,183,29,3,1,12,214,185,8,6,4,6,13
0,_Washoe,_4025,_004025,264,264,20,4,1,18,254,274,12,6,4,3,13
0,_Washoe,_4026,_004026,0,3,0,0,0,0,0,3,0,0,0,0,0
0,_Washoe,_4029,_004029,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4032,_004032,460,659,53,4,4,29,475,633,18,14,10,13,42
0,_Washoe,_4033,_004033,469,386,35,1,2,36,455,416,6,11,6,4,23
0,_Washoe,_4035,_004035,669,655,58,8,3,50,662,665,19,23,5,12,49
0,_Washoe,_4036,_004036,262,287,19,1,3,16,261,284,9,6,3,5,19
0,_Washoe,_4037,_004037,442,315,39,4,2,19,430,327,4,19,6,10,20
0,_Washoe,_4038,_004038,241,190,23,1,1,14,231,189,10,11,4,0,19
0,_Washoe,_4039,_004039,550,429,56,5,3,29,542,436,14,15,6,6,45
0,_Washoe,_4040,_004040,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_4041,_004041,472,444,56,4,5,33,469,419,22,26,13,12,44
0,_Washoe,_4042,_004042,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4043,_004043,7,15,2,0,0,0,6,16,0,0,2,0,0
0,_Washoe,_4045,_004045,272,194,42,7,2,19,253,204,9,9,10,9,35
0,_Washoe,_4046,_004046,19,21,1,0,0,1,18,14,0,3,0,0,6
0,_Washoe,_4047,_004047,34,19,5,0,0,1,31,22,1,0,0,3,1
0,_Washoe,_4051,_004051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4052,_004052,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4053,_004053,656,220,48,5,9,36,614,235,13,24,13,10,58
0,_Washoe,_4054,_004054,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4055,_004055,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_4056,_004056,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_5000,_005000,388,188,40,4,1,20,372,210,5,9,12,2,24
0,_Washoe,_5003,_005003,23,16,2,0,0,3,25,15,1,1,0,0,2
0,_Washoe,_5005,_005005,364,209,22,4,0,19,350,179,7,10,14,7,37
0,_Washoe,_5006,_005006,639,280,64,5,2,36,622,323,14,9,1,8,44
0,_Washoe,_5007,_005007,116,89,14,4,0,8,122,82,4,5,2,2,8
0,_Washoe,_5008,_005008,282,137,23,3,1,15,281,127,9,12,2,5,19
0,_Washoe,_5009,_005009,378,152,34,1,0,25,370,155,9,10,6,5,25
0,_Washoe,_5010,_005010,416,127,49,1,3,27,413,152,7,7,1,3,33
0,_Washoe,_5011,_005011,389,278,41,3,3,20,378,314,6,2,2,5,21
0,_Washoe,_5012,_005012,201,134,28,1,0,18,194,157,6,1,3,2,13
0,_Washoe,_5014,_005014,314,258,24,3,2,20,315,269,10,4,4,5,11
0,_Washoe,_5015,_005015,283,250,27,4,1,27,273,280,6,8,0,1,18
0,_Washoe,_5016,_005016,505,369,62,1,2,40,524,373,8,12,8,7,36
0,_Washoe,_5018,_005018,449,296,46,2,2,27,425,310,8,10,10,6,45
0,_Washoe,_5020,_005020,113,80,8,0,0,7,109,79,2,6,2,1,8
0,_Washoe,_5022,_005022,492,279,46,5,5,28,485,293,11,14,7,7,29
0,_Washoe,_5023,_005023,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_5024,_005024,505,378,76,5,1,32,505,393,28,15,12,5,35
0,_Washoe,_5026,_005026,485,317,39,4,2,22,477,313,6,13,14,4,37
0,_Washoe,_5027,_005027,570,176,55,5,1,18,535,218,7,8,5,6,43
0,_Washoe,_5030,_005030,327,363,27,2,0,26,306,402,11,3,2,2,15
0,_Washoe,_5031,_005031,329,469,33,3,2,25,306,519,4,3,10,2,15
0,_Washoe,_5032,_005032,60,70,5,2,0,4,62,72,4,0,0,0,3
0,_Washoe,_5033,_005033,387,234,34,3,0,32,385,254,7,12,2,5,20
0,_Washoe,_5034,_005034,359,290,44,3,1,18,349,309,5,9,4,3,23
0,_Washoe,_5035,_005035,529,408,64,3,0,35,522,422,9,18,7,6,43
0,_Washoe,_5036,_005036,596,472,41,1,1,44,561,523,8,7,11,4,30
0,_Washoe,_5039,_005039,8,23,1,0,0,0,11,19,0,1,0,0,0
0,_Washoe,_5040,_005040,354,407,39,2,0,39,350,456,4,7,2,1,16
0,_Washoe,_5041,_005041,267,235,28,1,0,14,266,242,9,5,2,4,13
0,_Washoe,_5045,_005045,531,685,42,4,1,31,510,737,2,4,6,4,20
0,_Washoe,_5046,_005046,589,773,19,2,1,55,584,792,8,7,5,4,21
0,_Washoe,_5047,_005047,0,2,0,0,0,0,0,2,0,0,0,0,0
0,_Washoe,_5048,_005048,7,9,0,0,0,0,7,7,0,1,0,0,0
0,_Washoe,_5049,_005049,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_5051,_005051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_5053,_005053,12,18,0,0,0,0,11,18,0,0,0,0,1
0,_Washoe,_5054,_005054,4,0,0,0,0,0,4,0,0,0,0,0,0
0,_Washoe,_5056,_005056,530,312,35,2,5,16,521,322,10,7,3,2,26
0,_Washoe,_5061,_005061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_5062,_005062,526,421,56,4,0,40,518,445,14,8,15,7,29
0,_Washoe,_5063,_005063,100,65,8,3,0,4,94,59,5,1,4,2,10
0,_Washoe,_5064,_005064,397,124,48,3,3,23,385,150,7,10,7,7,24
0,_Washoe,_5065,_005065,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_5066,_005066,295,111,37,6,1,17,279,135,7,8,5,5,21
0,_Washoe,_6100,_006100,433,207,27,6,4,15,416,167,18,11,6,14,45
0,_Washoe,_6101,_006101,113,27,9,0,2,4,111,18,5,2,1,2,12
0,_Washoe,_6104,_006104,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6105,_006105,179,74,16,2,1,5,169,72,4,5,1,3,15
0,_Washoe,_6106,_006106,225,152,19,2,1,14,217,158,11,5,3,2,16
0,_Washoe,_6107,_006107,35,55,4,0,0,2,30,54,4,2,0,0,6
0,_Washoe,_6108,_006108,485,302,52,9,2,31,491,281,19,19,7,6,46
0,_Washoe,_6109,_006109,332,187,20,4,3,14,333,163,8,10,5,10,21
0,_Washoe,_6110,_006110,345,250,32,5,0,20,350,243,11,5,4,5,29
0,_Washoe,_6111,_006111,330,246,15,5,1,18,312,238,16,7,5,4,29
0,_Washoe,_6113,_006113,284,106,16,2,3,20,273,110,3,10,6,4,21
0,_Washoe,_6114,_006114,481,292,41,3,1,20,453,274,16,21,8,13,45
0,_Washoe,_6115,_006115,15,8,1,0,0,1,14,6,0,1,1,0,2
0,_Washoe,_6202,_006202,618,358,53,4,8,38,600,369,18,12,9,10,46
0,_Washoe,_6203,_006203,262,97,20,5,1,7,255,86,8,7,7,9,14
0,_Washoe,_6205,_006205,535,185,27,5,3,26,491,196,7,13,7,10,50
0,_Washoe,_6206,_006206,102,29,7,1,0,5,95,25,4,6,3,0,10
0,_Washoe,_6207,_006207,2,0,0,0,0,0,2,0,0,0,0,0,0
0,_Washoe,_6208,_006208,259,182,15,2,1,22,270,164,9,10,4,2,13
0,_Washoe,_6209,_006209,207,107,16,1,3,14,210,101,4,4,5,2,19
0,_Washoe,_6210,_006210,395,246,30,2,0,23,400,226,7,13,4,1,40
0,_Washoe,_6211,_006211,509,325,43,6,6,34,507,328,14,7,8,7,45
0,_Washoe,_6212,_006212,138,126,9,2,0,14,141,122,6,4,2,2,9
0,_Washoe,_6213,_006213,275,190,25,2,3,18,272,181,5,11,7,3,24
0,_Washoe,_6214,_006214,240,248,29,1,4,23,247,250,14,9,4,2,14
0,_Washoe,_6216,_006216,308,257,41,2,0,19,291,274,12,8,3,5,29
0,_Washoe,_6217,_006217,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6218,_006218,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6300,_006300,303,321,32,5,1,22,306,317,13,9,6,6,23
0,_Washoe,_6301,_006301,82,118,6,1,0,6,77,133,0,1,0,0,3
0,_Washoe,_6302,_006302,299,242,41,5,8,17,285,244,9,21,4,7,38
0,_Washoe,_6303,_006303,23,17,0,0,0,2,23,14,0,2,0,0,2
0,_Washoe,_6306,_006306,405,323,28,6,2,21,387,315,8,13,7,8,38
0,_Washoe,_6307,_006307,583,415,51,6,3,46,595,421,15,13,11,4,36
0,_Washoe,_6308,_006308,390,556,22,1,1,31,397,550,15,8,4,1,21
0,_Washoe,_6310,_006310,254,288,33,5,0,19,263,283,10,10,5,4,18
0,_Washoe,_6311,_006311,352,306,24,4,1,26,347,309,10,12,3,2,25
0,_Washoe,_6313,_006313,440,452,31,4,1,31,434,471,4,6,5,2,34
0,_Washoe,_6314,_006314,231,263,21,2,1,18,240,251,5,3,6,0,26
0,_Washoe,_6317,_006317,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6318,_006318,44,60,3,0,0,5,41,63,1,1,0,0,4
0,_Washoe,_6319,_006319,279,380,31,1,1,24,294,386,4,2,5,1,20
0,_Washoe,_6320,_006320,382,476,47,8,1,26,369,501,13,9,6,5,27
0,_Washoe,_6400,_006400,264,364,45,3,0,31,293,380,3,3,7,5,12
0,_Washoe,_6403,_006403,520,583,28,2,5,29,481,618,11,12,4,5,30
0,_Washoe,_6405,_006405,288,377,42,3,1,30,299,386,11,11,5,2,26
0,_Washoe,_6411,_006411,373,558,41,6,1,52,376,590,11,8,3,3,22
0,_Washoe,_6413,_006413,388,659,42,1,0,40,393,643,19,11,2,8,43
0,_Washoe,_6415,_006415,272,483,28,2,0,20,272,506,6,4,5,0,12
0,_Washoe,_6416,_006416,477,613,38,3,0,43,433,644,15,10,8,4,49
0,_Washoe,_6418,_006418,357,632,59,7,2,35,356,664,9,12,4,5,34
0,_Washoe,_6422,_006422,419,644,28,3,3,49,406,672,7,10,8,0,34
0,_Washoe,_6423,_006423,308,566,29,5,0,27,312,567,4,3,2,1,30
0,_Washoe,_6425,_006425,516,797,62,7,0,53,510,821,16,20,12,5,41
0,_Washoe,_6427,_006427,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6500,_006500,541,568,45,3,2,41,545,576,11,11,8,9,24
0,_Washoe,_6501,_006501,511,567,72,10,1,40,524,577,25,10,11,6,42
0,_Washoe,_6503,_006503,3,4,0,0,0,0,3,4,0,0,0,0,0
0,_Washoe,_6508,_006508,247,250,33,2,1,21,251,260,4,2,4,4,21
0,_Washoe,_6511,_006511,308,232,36,7,1,22,307,232,12,10,5,4,28
0,_Washoe,_6513,_006513,342,250,45,5,2,25,339,261,10,16,7,8,26
0,_Washoe,_6514,_006514,414,379,42,10,1,22,426,364,11,15,5,5,32
0,_Washoe,_6516,_006516,449,516,42,2,1,33,452,515,11,11,9,9,29
0,_Washoe,_6519,_006519,518,564,52,7,3,54,521,577,12,16,6,1,50
0,_Washoe,_6520,_006520,191,186,21,4,1,17,183,199,6,6,4,3,14
0,_Washoe,_6521,_006521,131,154,18,2,0,8,133,164,3,1,3,1,4
0,_Washoe,_6522,_006522,190,270,16,1,2,15,191,279,3,4,0,1,15
0,_Washoe,_6523,_006523,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6524,_006524,510,522,57,9,2,26,474,536,13,13,12,2,52
0,_Washoe,_6525,_006525,41,50,9,1,1,4,36,58,1,0,2,1,7
0,_Washoe,_6526,_006526,226,171,26,4,0,19,238,157,11,4,7,6,20
0,_Washoe,_6527,_006527,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6528,_006528,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_6529,_006529,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7100,_007100,0,7,0,0,0,2,0,9,0,0,0,0,0
0,_Washoe,_7300,_007300,107,8,4,2,2,2,92,14,2,3,0,0,15
0,_Washoe,_7302,_007302,1,0,1,0,0,0,1,0,0,1,0,0,0
0,_Washoe,_7304,_007304,176,130,14,2,3,9,171,109,5,12,7,6,19
0,_Washoe,_7306,_007306,38,27,5,1,0,0,39,21,3,0,3,0,3
0,_Washoe,_7307,_007307,11,14,0,0,0,0,9,12,2,1,0,0,0
0,_Washoe,_7308,_007308,15,7,0,0,0,0,15,7,0,0,0,0,0
0,_Washoe,_7309,_007309,4,4,1,0,0,1,3,5,0,0,1,0,1
0,_Washoe,_7312,_007312,268,229,19,5,0,19,259,206,12,15,8,4,26
0,_Washoe,_7313,_007313,91,66,4,1,1,8,79,54,6,4,3,4,20
0,_Washoe,_7314,_007314,253,225,21,3,3,18,269,207,8,6,3,7,17
0,_Washoe,_7315,_007315,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_7316,_007316,397,304,35,8,2,13,378,274,20,28,10,8,33
0,_Washoe,_7317,_007317,0,2,0,0,0,0,1,1,0,0,0,0,0
0,_Washoe,_7318,_007318,43,41,4,1,0,1,43,37,1,1,1,0,7
0,_Washoe,_7319,_007319,9,12,0,0,0,0,8,12,0,0,0,0,1
0,_Washoe,_7321,_007321,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_7400,_007400,0,3,0,0,0,0,0,3,0,0,0,0,0
0,_Washoe,_7402,_007402,358,370,41,1,1,23,361,359,17,13,4,11,24
0,_Washoe,_7403,_007403,0,3,0,0,0,0,0,3,0,0,0,0,0
0,_Washoe,_7404,_007404,6,29,2,0,0,3,7,33,0,0,0,0,0
0,_Washoe,_7406,_007406,0,7,0,0,0,0,0,7,0,0,0,0,0
0,_Washoe,_7407,_007407,221,606,34,5,1,28,231,589,11,14,10,5,28
0,_Washoe,_7408,_007408,119,360,11,1,0,21,132,354,7,2,5,1,4
0,_Washoe,_7410,_007410,260,525,54,5,1,18,274,516,8,15,6,7,31
0,_Washoe,_7412,_007412,224,151,12,3,4,11,208,152,3,13,3,4,21
0,_Washoe,_7413,_007413,0,1,0,0,0,1,0,2,0,0,0,0,0
0,_Washoe,_7414,_007414,363,743,48,2,4,40,375,713,23,10,10,9,46
0,_Washoe,_7415,_007415,351,679,46,5,1,31,382,639,15,12,7,7,44
0,_Washoe,_7416,_007416,264,554,42,2,0,25,277,549,16,3,4,6,25
0,_Washoe,_7417,_007417,153,408,22,5,0,13,154,412,7,3,3,0,18
0,_Washoe,_7418,_007418,305,782,38,2,1,23,323,759,17,7,16,2,22
0,_Washoe,_7424,_007424,22,45,1,1,0,1,21,42,2,0,1,1,3
0,_Washoe,_7425,_007425,221,472,57,9,2,30,242,478,17,10,6,2,27
0,_Washoe,_7426,_007426,9,16,0,0,0,0,10,13,0,1,0,0,0
0,_Washoe,_7428,_007428,0,4,0,0,0,0,0,4,0,0,0,0,0
0,_Washoe,_7430,_007430,245,589,26,6,3,25,257,582,6,8,3,2,28
0,_Washoe,_7431,_007431,12,50,2,0,0,3,12,51,0,1,0,0,3
0,_Washoe,_7433,_007433,28,74,3,2,0,4,28,77,3,1,0,0,1
0,_Washoe,_7500,_007500,47,90,3,0,0,8,48,85,2,2,5,1,5
0,_Washoe,_7501,_007501,113,117,10,1,2,4,107,114,3,10,2,1,9
0,_Washoe,_7502,_007502,457,391,37,6,1,32,439,384,19,11,11,6,42
0,_Washoe,_7503,_007503,15,17,2,0,0,1,16,14,2,1,0,0,2
0,_Washoe,_7504,_007504,445,402,30,10,3,26,447,391,10,13,6,8,35
0,_Washoe,_7505,_007505,153,108,10,3,2,12,152,103,10,6,1,2,12
0,_Washoe,_7506,_007506,137,285,15,2,0,12,143,281,4,7,2,2,11
0,_Washoe,_7507,_007507,86,119,12,4,0,5,89,115,5,8,1,1,6
0,_Washoe,_7508,_007508,39,21,6,2,0,3,44,16,6,1,0,1,3
0,_Washoe,_7509,_007509,2,6,1,0,0,1,6,2,0,0,0,1,1
0,_Washoe,_7512,_007512,24,57,2,2,0,2,28,51,3,0,1,0,2
0,_Washoe,_7513,_007513,241,243,26,2,3,14,244,206,9,23,11,6,25
0,_Washoe,_7514,_007514,183,155,19,1,1,14,188,128,8,11,8,6,21
0,_Washoe,_7516,_007516,6,24,2,1,0,1,9,25,0,0,0,0,0
0,_Washoe,_7517,_007517,146,118,15,2,1,6,153,116,3,1,4,2,9
0,_Washoe,_7518,_007518,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7519,_007519,113,377,14,5,2,14,120,359,4,3,7,5,24
0,_Washoe,_7520,_007520,274,435,29,8,5,35,287,404,20,28,10,8,24
0,_Washoe,_7521,_007521,13,43,3,0,0,1,12,40,2,0,1,0,4
0,_Washoe,_7522,_007522,24,41,6,2,0,2,29,39,1,2,3,0,2
0,_Washoe,_7523,_007523,334,687,63,2,2,35,348,673,23,21,11,9,34
0,_Washoe,_7524,_007524,185,392,33,2,5,17,217,373,7,7,6,8,13
0,_Washoe,_7525,_007525,393,864,48,22,3,43,430,802,33,23,18,5,47
0,_Washoe,_7526,_007526,337,424,32,2,1,30,341,425,12,10,1,1,30
0,_Washoe,_7527,_007527,171,209,22,1,1,11,173,200,11,4,1,4,18
0,_Washoe,_7528,_007528,0,8,2,0,0,0,0,9,1,0,0,0,0
0,_Washoe,_7529,_007529,54,185,13,2,0,9,55,185,4,1,3,2,10
0,_Washoe,_7531,_007531,4,15,0,0,0,0,4,15,0,0,0,0,0
0,_Washoe,_7532,_007532,354,427,29,2,2,23,333,459,4,9,2,3,23
0,_Washoe,_7533,_007533,90,82,7,1,1,7,87,65,4,6,3,4,14
0,_Washoe,_7534,_007534,48,38,5,0,0,0,49,32,0,1,2,3,5
0,_Washoe,_7536,_007536,229,545,32,7,2,20,246,518,15,16,9,0,24
0,_Washoe,_7537,_007537,44,51,5,0,0,6,37,51,3,5,2,0,7
0,_Washoe,_7539,_007539,2,3,0,0,0,0,2,3,0,0,0,0,0
0,_Washoe,_7540,_007540,87,208,16,4,1,8,91,212,7,6,1,1,6
0,_Washoe,_7541,_007541,320,592,74,12,1,26,335,587,17,14,10,12,45
0,_Washoe,_7543,_007543,155,276,25,3,3,12,176,260,8,5,10,1,15
0,_Washoe,_7544,_007544,64,113,13,1,1,5,64,111,7,6,2,1,4
0,_Washoe,_7546,_007546,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7547,_007547,4,32,3,0,0,2,8,28,1,3,0,1,0
0,_Washoe,_7548,_007548,2,6,0,1,0,0,1,7,0,1,0,0,0
0,_Washoe,_7549,_007549,0,2,0,0,0,0,0,2,0,0,0,0,0
0,_Washoe,_7550,_007550,10,12,0,0,0,0,10,12,0,0,0,0,0
0,_Washoe,_7552,_007552,47,153,7,0,0,0,44,145,2,1,0,1,10
0,_Washoe,_7553,_007553,10,26,4,0,0,3,12,29,0,0,0,0,2
0,_Washoe,_7556,_007556,4,4,0,0,0,0,4,4,0,0,0,0,0
0,_Washoe,_7557,_007557,232,429,26,5,3,18,239,395,17,14,5,5,32
0,_Washoe,_7558,_007558,0,1,0,0,0,0,0,0,0,0,0,0,1
0,_Washoe,_7562,_007562,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7563,_007563,16,22,1,0,0,0,13,20,0,0,1,1,3
0,_Washoe,_7565,_007565,6,8,0,0,0,1,7,7,1,0,0,0,0
0,_Washoe,_7566,_007566,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7567,_007567,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7569,_007569,6,19,1,0,0,2,5,20,0,0,0,0,3
0,_Washoe,_7570,_007570,28,51,1,1,0,2,29,40,2,1,3,1,5
0,_Washoe,_7571,_007571,22,47,2,1,1,3,24,46,1,1,0,1,3
0,_Washoe,_7572,_007572,6,10,1,0,0,0,5,10,0,0,0,0,2
0,_Washoe,_7573,_007573,147,20,7,1,0,9,140,18,2,7,0,5,12
0,_Washoe,_7574,_007574,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7575,_007575,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_7576,_007576,166,468,20,3,3,8,162,463,10,8,3,3,17
0,_Washoe,_7577,_007577,114,107,12,1,0,2,110,104,2,6,1,3,4
0,_Washoe,_7578,_007578,14,93,6,0,0,3,17,93,0,1,2,0,1
0,_Washoe,_7579,_007579,49,46,2,1,1,8,45,45,4,3,0,2,6
0,_Washoe,_7581,_007581,139,13,6,4,1,10,115,23,7,5,2,1,17
0,_Washoe,_7582,_007582,0,14,0,0,0,1,0,12,0,2,0,0,1
0,_Washoe,_7583,_007583,0,2,0,0,0,0,0,2,0,0,0,0,0
0,_Washoe,_7584,_007584,2,0,0,0,0,0,2,0,0,0,0,0,0
0,_Washoe,_7585,_007585,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_7586,_007586,65,115,8,1,0,9,67,121,3,1,1,1,4
0,_Washoe,_7587,_007587,6,10,1,0,0,2,8,9,0,0,0,0,2
0,_Washoe,_7588,_007588,9,20,3,0,0,1,10,20,1,0,0,0,1
0,_Washoe,_7589,_007589,11,0,0,0,0,0,6,1,2,0,1,0,1
0,_Washoe,_7591,_007591,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8100,_008100,322,361,45,0,1,36,308,410,5,6,3,1,25
0,_Washoe,_8101,_008101,10,4,0,0,0,0,9,5,0,0,0,0,0
0,_Washoe,_8102,_008102,16,12,4,0,0,2,16,11,3,0,1,0,3
0,_Washoe,_8103,_008103,256,291,19,1,0,27,222,354,3,2,0,0,12
0,_Washoe,_8104,_008104,238,242,24,2,0,17,219,279,5,3,2,0,11
0,_Washoe,_8105,_008105,277,234,34,3,1,25,262,272,5,4,4,3,14
0,_Washoe,_8106,_008106,330,345,35,1,0,22,300,397,5,1,2,1,15
0,_Washoe,_8107,_008107,378,363,38,0,3,28,341,414,4,3,9,2,26
0,_Washoe,_8108,_008108,292,350,43,3,0,23,276,397,11,4,1,2,16
0,_Washoe,_8109,_008109,339,447,42,2,3,29,324,501,6,3,6,1,13
0,_Washoe,_8110,_008110,121,112,4,0,0,7,116,122,0,1,1,1,2
0,_Washoe,_8111,_008111,1,4,0,0,0,0,1,4,0,0,0,0,0
0,_Washoe,_8112,_008112,29,29,9,1,0,6,31,36,0,2,0,0,3
0,_Washoe,_8114,_008114,11,15,0,0,0,0,8,17,0,0,0,0,1
0,_Washoe,_8115,_008115,0,3,0,0,0,0,0,3,0,0,0,0,0
0,_Washoe,_8116,_008116,382,331,36,2,4,16,352,365,8,7,4,1,23
0,_Washoe,_8117,_008117,323,306,29,3,0,28,289,370,5,3,0,1,11
0,_Washoe,_8118,_008118,3,8,1,0,0,0,2,9,0,0,0,0,1
0,_Washoe,_8125,_008125,1,0,1,0,0,0,1,0,0,0,0,0,1
0,_Washoe,_8126,_008126,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8127,_008127,1,0,0,0,0,0,1,0,0,0,0,0,0
0,_Washoe,_8128,_008128,4,2,0,0,0,1,4,3,0,0,0,0,0
0,_Washoe,_8129,_008129,14,26,0,0,0,2,13,28,0,0,0,0,1
0,_Washoe,_8130,_008130,2,0,0,0,0,0,2,0,0,0,0,0,0
0,_Washoe,_8200,_008200,223,462,26,1,2,17,194,500,9,5,2,3,13
0,_Washoe,_8201,_008201,100,188,10,1,0,17,99,193,7,2,4,0,9
0,_Washoe,_8202,_008202,437,649,30,3,0,58,435,687,10,4,5,2,23
0,_Washoe,_8203,_008203,259,479,33,2,0,28,244,536,4,1,4,1,10
0,_Washoe,_8204,_008204,24,74,7,0,0,3,21,83,0,0,1,0,2
0,_Washoe,_8205,_008205,332,543,35,4,1,34,333,586,5,5,4,2,10
0,_Washoe,_8206,_008206,33,92,10,0,0,4,27,110,0,1,0,0,2
0,_Washoe,_8207,_008207,146,382,18,0,0,20,119,427,1,0,3,2,13
0,_Washoe,_8208,_008208,103,202,8,2,0,8,95,218,2,0,3,0,7
0,_Washoe,_8209,_008209,346,435,38,4,1,25,333,474,7,5,1,2,23
0,_Washoe,_8210,_008210,140,318,26,3,1,19,167,311,3,4,1,1,13
0,_Washoe,_8211,_008211,14,17,2,0,0,0,15,18,0,0,0,0,0
0,_Washoe,_8212,_008212,3,5,0,0,0,0,3,5,0,0,0,0,0
0,_Washoe,_8213,_008213,59,128,3,1,0,9,47,140,4,0,0,0,9
0,_Washoe,_8214,_008214,40,71,1,0,0,2,35,78,0,0,1,0,0
0,_Washoe,_8215,_008215,85,103,4,1,0,12,85,113,0,1,1,0,5
0,_Washoe,_8216,_008216,107,203,7,0,1,10,101,212,2,2,2,1,5
0,_Washoe,_8217,_008217,305,492,27,1,1,21,328,489,3,8,4,3,10
0,_Washoe,_8218,_008218,2,2,0,0,0,0,2,2,0,0,0,0,0
0,_Washoe,_8219,_008219,76,227,6,0,0,8,75,219,3,6,2,1,8
0,_Washoe,_8220,_008220,237,399,17,5,1,17,235,413,7,6,4,1,9
0,_Washoe,_8221,_008221,210,333,24,3,2,20,215,336,7,10,5,1,15
0,_Washoe,_8222,_008222,249,487,30,3,1,22,259,477,14,4,2,9,23
0,_Washoe,_8226,_008226,2,0,0,0,0,0,2,0,0,0,0,0,0
0,_Washoe,_8227,_008227,11,19,2,1,0,0,12,19,1,1,0,0,0
0,_Washoe,_8232,_008232,5,16,2,1,0,0,6,15,1,2,0,0,0
0,_Washoe,_8233,_008233,299,356,44,4,1,20,295,400,5,0,2,0,16
0,_Washoe,_8234,_008234,29,54,9,0,0,4,26,62,1,3,1,0,2
0,_Washoe,_8235,_008235,61,93,5,0,0,10,54,111,0,0,0,0,1
0,_Washoe,_8236,_008236,404,625,47,4,2,43,377,694,5,8,6,4,25
0,_Washoe,_8237,_008237,88,141,14,1,0,4,91,148,1,1,1,0,5
0,_Washoe,_8238,_008238,328,583,38,0,0,26,292,656,2,4,2,1,16
