IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OH_20201103_GEN_PRE_ALL_Reg_No_Vote,USA_OH_20201103_GEN_PRE_ALL_No_Choice,USA_OH_20201103_GEN_PRE_ALL_Dem_Biden,USA_OH_20201103_GEN_PRE_ALL_Rep_Trump,USA_OH_20201103_GEN_PRE_ALL_Other_Choice
0,Hamilton,SYMMES G,BNS,103,6,301,253,9
0,Hamilton,SYMMES H,BNT,70,7,178,221,7
0,Hamilton,SYMMES I,BNU,273,5,417,264,11
0,Hamilton,SYMMES J,BNV,271,7,436,541,22
0,Hamilton,SYMMES K,BNW,79,6,125,207,5
0,Hamilton,SYMMES L,BNX,172,10,428,449,17
0,Hamilton,TERRACE PARK A,BOE,185,7,554,454,10
0,Hamilton,TERRACE PARK B,BOF,116,6,278,269,11
0,Hamilton,WHITEWATER A,BOH,418,11,184,759,14
0,Hamilton,WHITEWATER B,BOI,380,4,267,825,15
0,Hamilton,WHITEWATER C,BOJ,486,10,131,534,9
0,Hamilton,WOODLAWN A,BOL,299,12,703,86,11
0,Hamilton,WOODLAWN B,BOM,533,14,879,125,26
0,Hamilton,LINCOLN HGTS A,BOP,521,6,826,19,1
0,Hamilton,LINCOLN HGTS B,BOQ,373,2,442,10,8
0,Hamilton,CINCINNATI 12-D,BQI,778,5,666,139,14
0,Hamilton,CINCINNATI 12-E,BQJ,768,9,545,119,15
0,Hamilton,CINCINNATI 13-H,BQK,817,1,173,72,4
0,Hamilton,NORWOOD 1-C,BQL,411,11,383,276,19
0,Hamilton,CINCINNATI 6-E,BQM,399,5,557,212,13
0,Hamilton,CINCINNATI 11-D,BQN,512,6,551,77,12
0,Hamilton,BLUE ASH 4-B,BQO,253,15,439,388,18
0,Hancock,FINDLAY 1A,AAA,430,5,200,260,10
0,Hancock,FINDLAY 1B,AAB,247,5,252,351,12
0,Hancock,FINDLAY 1C,AAG,419,4,250,285,16
0,Hancock,FINDLAY 2C,AAH,235,9,224,354,7
0,Hancock,FINDLAY 2E,AAI,190,5,241,566,15
0,Hancock,FINDLAY 2A,AAJ,237,10,340,562,16
0,Hancock,FINDLAY 2B,AAL,175,8,229,358,14
0,Hancock,FINDLAY 2D,AAM,114,7,191,409,10
0,Hancock,FINDLAY 3A,AAO,211,6,280,558,13
0,Hancock,FINDLAY 3B,AAP,240,4,236,441,10
0,Hancock,FINDLAY 3C,AAQ,191,5,314,547,20
0,Hancock,FINDLAY 3D,AAR,296,4,185,298,10
0,Hancock,FINDLAY 4A,AAU,359,4,165,300,12
0,Hancock,FINDLAY 4B,AAV,409,5,164,256,15
0,Hancock,FINDLAY 4C,AAW,229,0,194,196,8
0,Hancock,FINDLAY 4D,AAX,198,9,309,341,19
0,Hancock,FINDLAY 1D,AAZ,261,9,306,527,10
0,Hancock,FINDLAY 5A,ABA,223,8,341,424,20
0,Hancock,FINDLAY 5B,ABB,144,6,211,405,9
0,Hancock,FINDLAY 5C,ABC,267,4,233,465,9
0,Hancock,FINDLAY 5D,ABD,191,9,289,548,15
0,Hancock,FINDLAY 5E,ABE,234,0,133,287,16
0,Hancock,FINDLAY 6A,ABG,212,1,118,181,6
0,Hancock,FINDLAY 6B,ABH,445,4,131,240,13
0,Hancock,FINDLAY 6C,ABI,314,3,203,279,14
0,Hancock,FINDLAY 6D,ABJ,262,7,155,226,11
0,Hancock,FINDLAY 4E,ABM,171,4,160,313,6
0,Hancock,FOSTORIA N,ABN,269,8,307,388,12
0,Hancock,FOSTORIA S,ABO,299,5,268,369,14
0,Hancock,ALLEN E,ABP,171,7,153,584,8
0,Hancock,ALLEN W,ABQ,172,10,218,644,12
0,Hancock,AMANDA,ABR,136,7,90,521,12
0,Hancock,BIGLICK,ABS,132,3,165,606,11
0,Hancock,BLANCHARD,ABT,130,9,111,571,13
0,Hancock,CASS,ABU,108,4,132,449,12
0,Hancock,DELAWARE,ABV,152,12,166,500,9
0,Hancock,EAGLE,ABW,111,2,117,599,7
0,Hancock,JACKSON,ABX,138,3,121,482,8
0,Hancock,LIBERTY N,ABY,155,4,200,407,6
0,Hancock,LIBERTY NE,ABZ,145,5,191,452,17
0,Hancock,LIBERTY NW,ACA,155,5,255,691,9
0,Hancock,LIBERTY SE,ACB,406,1,272,540,15
0,Hancock,LIBERTY SW,ACC,171,2,201,639,13
0,Hancock,MADISON E,ACD,119,4,109,457,9
0,Hancock,MADISON W,ACE,165,3,117,584,12
0,Hancock,MARION S,ACH,231,9,351,813,13
0,Hancock,ORANGE,ACI,157,7,144,642,13
0,Hancock,PLEASANT,ACJ,103,2,74,363,10
0,Hancock,MCCOMB,ACK,260,3,160,511,14
0,Hancock,PORTAGE,ACL,76,6,86,350,6
0,Hancock,UNION E,ACM,163,5,90,340,4
0,Hancock,UNION W,ACN,90,2,75,457,6
0,Hancock,VAN BUREN,ACO,112,0,99,477,10
0,Hancock,WASHINGTON,ACR,188,5,218,632,12
0,Hancock,MARION N,ACS,165,8,227,687,10
0,Hancock,FINDLAY 7A,ACU,253,4,236,402,11
0,Hancock,FINDLAY 7B,ACV,231,7,196,327,13
0,Hancock,FINDLAY 7C,ACW,160,3,222,365,15
0,Hancock,FINDLAY 7D,ACX,181,5,177,275,12
0,Hancock,FINDLAY 7E,ACY,240,4,155,209,6
0,Hardin,KENTON 1,AAA,514,5,188,516,14
0,Hardin,KENTON 2,AAD,456,23,285,713,20
0,Hardin,KENTON 3,AAG,454,5,215,542,8
0,Hardin,KENTON 4,AAJ,366,7,94,354,12
0,Hardin,DUNKIRK / BLANCHARD,AAM,205,5,137,577,16
0,Hardin,BUCK,AAN,113,2,74,313,5
0,Hardin,CESSNA,AAO,44,2,69,199,5
0,Hardin,DUDLEY,AAP,109,1,87,363,5
0,Hardin,GOSHEN,AAQ,54,5,43,271,3
0,Hardin,MOUNT VICTORY / RIDGEWAY / HALE,AAS,231,11,154,565,10
0,Hardin,FOREST / JACKSON,AAV,323,9,220,692,22
0,Hardin,LIBERTY,AAX,201,12,199,828,18
0,Hardin,ADA NORTH,AAZ,388,5,260,525,29
0,Hardin,ADA SOUTH,ABB,318,7,322,471,14
0,Hardin,LYNN,ABD,87,2,69,225,7
0,Hardin,ALGER / MCGUFFEY / MARION,ABE,374,8,218,841,19
0,Hardin,MCDONALD,ABH,104,6,63,412,11
0,Hardin,PLEASANT,ABI,204,11,174,681,8
0,Hardin,ROUNDHEAD,ABK,114,0,68,280,2
0,Hardin,TAYLOR CREEK,ABL,65,6,66,246,4
0,Hardin,WASHINGTON,ABM,99,9,57,335,4
0,Harrison,ARCHER TWP,AAA,38,0,26,152,0
0,Harrison,ATHENS TWP/VIL,AAB,63,3,73,190,7
0,Harrison,CADIZ TWP/VIL NE,AAE,333,10,219,589,14
0,Harrison,CADIZ VIL SW,AAG,366,18,258,578,9
0,Harrison,FRANKLIN TWP/VIL,AAL,70,1,80,261,3
0,Harrison,FREEPORT TWP/VIL,AAM,109,1,91,310,4
0,Harrison,GERMAN TWP,AAO,108,5,90,325,1
0,Harrison,GREEN TWP/VIL,AAS,293,7,245,722,8
0,Harrison,MONROE TWP/VIL,AAU,185,4,90,407,5
0,Harrison,MOOREFIELD TWP,AAV,58,0,34,194,1
0,Harrison,NORTH TWP/VIL,AAX,292,5,148,508,14
0,Harrison,NOTTINGHAM TWP,ABA,31,1,39,151,1
0,Harrison,RUMLEY TWP/VIL,ABB,221,3,112,520,6
0,Harrison,SHORTCREEK TWP/VIL,ABF,167,6,131,463,12
0,Harrison,STOCK TWP,ABH,71,0,60,216,5
0,Harrison,WASHINGTON TWP,ABI,74,7,72,206,5
0,Henry,NAPOLEON CITY 01.1,AAA,334,6,190,276,7
0,Henry,NAPOLEON CITY 02.0,AAB,266,4,175,319,14
0,Henry,NAPOLEON CITY 03.0,AAC,232,3,313,563,22
0,Henry,NAPOLEON CITY 04.0,AAE,547,7,305,563,12
0,Henry,NAPOLEON CITY 05.0,AAH,413,8,267,510,14
0,Henry,NAPOLEON CITY 06.0,AAI,125,9,212,432,4
0,Henry,BARTLOW TWP 08.0,AAJ,71,1,51,308,2
0,Henry,MCCLURE VILL 09.0,AAK,298,6,275,634,18
0,Henry,DESHLER VILLAGE 07.0,AAL,303,5,178,573,7
0,Henry,FLORIDA VILL 10.0,AAO,174,6,233,471,9
0,Henry,FREEDOM TWP 11.0,AAP,124,7,121,441,8
0,Henry,HARRISON TWP 12.0,AAQ,120,7,138,461,9
0,Henry,HOLGATE VILLAGE 19.0,AAS,210,3,190,290,10
0,Henry,LIBERTY TWP 14.0,AAT,174,10,201,567,8
0,Henry,LIBERTY CENTER VILLAGE 13.0,AAV,202,3,155,375,18
0,Henry,HAMLER VILL 15.0,AAW,216,14,176,512,5
0,Henry,MALINTA VILL MONROE TWP 16.0,AAY,157,8,141,463,7
0,Henry,NAPOLEON EAST TWP 17.0,ABA,120,1,84,231,2
0,Henry,NAPOLEON WEST TWP 18.0,ABB,79,5,104,462,9
0,Henry,PLEASANT TWP 20.0,ABC,122,8,116,431,10
0,Henry,RICHFIELD TWP 21.0,ABD,102,3,78,306,4
0,Henry,RIDGEVILLE TWP 22.0,ABE,135,11,121,520,11
0,Henry,WASHINGTON TWP 23.0,ABF,279,12,238,771,9
0,Highland,GREENFIELD N,AAB,465,7,236,492,4
0,Highland,GREENFIELD S,AAF,566,5,177,441,8
0,Highland,HILLSBORO NE,AAI,253,8,172,422,12
0,Highland,HILLSBORO NW,AAJ,505,4,245,559,14
0,Highland,HILLSBORO SE,AAL,348,1,159,313,10
0,Highland,HILLSBORO SW-A,AAN,187,5,131,320,13
0,Highland,HILLSBORO SW-B,AAO,151,1,94,275,9
0,Highland,BRUSHCREEK,AAQ,237,2,76,514,3
0,Highland,CLAY,AAS,255,4,126,627,6
0,Highland,CONCORD,AAT,175,4,85,608,3
0,Highland,DODSON,AAU,153,5,86,468,3
0,Highland,LYNCHBURG,AAV,273,1,96,572,8
0,Highland,FAIRFIELD E,AAX,202,9,119,688,5
0,Highland,FAIRFIELD W,AAY,137,2,57,310,2
0,Highland,LEESBURG,AAZ,241,2,101,387,4
0,Highland,HAMER,ABB,111,0,60,323,7
0,Highland,JACKSON,ABC,204,5,119,411,3
0,Highland,LIBERTY NE,ABD,133,2,97,415,6
0,Highland,LIBERTY NW,ABE,172,0,88,521,4
0,Highland,LIBERTY S,ABF,220,7,132,745,4
0,Highland,MADISON,ABG,272,3,191,730,4
0,Highland,MARSHALL,ABI,168,4,93,426,4
0,Highland,NEW MARKET,ABJ,283,5,152,878,9
0,Highland,PAINT N,ABL,160,3,86,403,4
0,Highland,PAINT SE,ABM,222,5,138,438,11
0,Highland,PAINT SW,ABN,442,5,157,576,4
0,Highland,PENN,ABO,215,4,109,630,6
0,Highland,SALEM,ABP,122,0,71,353,6
0,Highland,UNION,ABQ,311,5,127,808,7
0,Highland,WASHINGTON,ABR,180,8,95,496,7
0,Highland,WHITEOAK,ABT,196,4,124,529,5
0,Hocking,PRECINCT LOGAN 1,AAB,359,18,358,517,14
0,Hocking,PRECINCT LOGAN 2,AAE,349,2,202,518,19
0,Hocking,PRECINCT LOGAN 3,AAG,387,7,293,631,10
0,Hocking,PRECINCT LOGAN 4,AAJ,427,5,215,430,16
0,Hocking,PRECINCT BENTON,AAL,185,4,144,264,5
0,Hocking,PRECINCT FALLS 1,AAM,246,6,292,623,13
0,Hocking,PRECINCT FALLS 2,AAN,182,3,134,436,7
0,Hocking,PRECINCT FALLS 3,AAO,340,5,271,690,14
0,Hocking,PRECINCT GOOD HOPE,AAR,176,7,169,574,11
0,Hocking,PRECINCT GREEN 1,AAT,173,4,173,557,9
0,Hocking,PRECINCT GREEN 2,AAU,212,1,124,415,6
0,Hocking,PRECINCT LAUREL,AAV,151,6,205,428,5
0,Hocking,PRECINCT MARION 1,AAW,191,9,256,687,14
0,Hocking,PRECINCT MARION 2,AAX,122,2,87,323,8
0,Hocking,PRECINCT PERRY 1,AAZ,252,3,185,542,14
0,Hocking,PRECINCT SALTCREEK,ABA,196,2,116,391,7
0,Hocking,PRECINCT STARR,ABB,230,5,199,539,9
0,Hocking,PRECINCT CARBON HILL,ABD,132,2,126,260,8
0,Hocking,PRECINCT MURRAY CITY,ABE,89,1,77,117,3
0,Hocking,PRECINCT WASHINGTON,ABF,192,3,155,462,7
0,Hocking,PRECINCT PERRY 2,ABH,139,1,99,333,3
0,Holmes,PRECINCT BERLIN NORTH,AAA,204,12,76,591,2
0,Holmes,PRECINCT BERLIN SOUTH,AAB,234,8,65,507,6
0,Holmes,PRECINCT CLARK TOWNSHIP,AAC,533,43,28,407,1
0,Holmes,PRECINCT HARDY TOWNSHIP,AAD,270,17,186,914,12
0,Holmes,PRECINCT MILLERSBURG EAST,AAF,342,16,256,694,22
0,Holmes,PRECINCT MILLERSBURG WEST,AAH,229,7,100,342,7
0,Holmes,PRECINCT KILLBUCK TOWNSHIP,AAJ,285,11,152,728,13
0,Holmes,PRECINCT KNOX TOWNSHIP,AAL,137,6,89,502,10
0,Holmes,PRECINCT MECHANIC TOWNSHIP,AAM,402,27,176,747,9
0,Holmes,PRECINCT MONROE TOWNSHIP,AAO,158,5,136,706,13
0,Holmes,PRECINCT PAINT TOWNSHIP,AAP,498,37,39,785,5
0,Holmes,PRECINCT PRAIRIE TOWNSHIP,AAR,311,13,107,729,9
0,Holmes,PRECINCT RICHLAND TOWNSHIP,AAT,150,3,73,419,11
0,Holmes,PRECINCT RIPLEY TOWNSHIP,AAU,212,17,168,703,16
0,Holmes,PRECINCT SALTCREEK TOWNSHIP,AAW,526,46,53,533,1
0,Holmes,PRECINCT WALNUT CREEK TOWNSHIP,AAX,341,25,99,846,5
0,Holmes,PRECINCT WASHINGTON TOWNSHIP,AAY,208,12,191,643,9
0,Huron,BELLEVUE 3,AAA,380,2,235,484,14
0,Huron,BELLEVUE 4,AAD,321,8,274,492,16
0,Huron,NORWALK 1-A,AAG,232,9,284,520,17
0,Huron,NORWALK 1-B,AAH,333,7,375,523,18
0,Huron,NORWALK 1-C,AAI,328,9,203,334,15
0,Huron,NORWALK 2-A,AAL,218,15,278,504,8
0,Huron,NORWALK 2-B,AAM,228,5,203,377,12
0,Huron,NORWALK 2-C,AAN,301,8,262,513,18
0,Huron,NORWALK 3-A,AAQ,255,2,128,201,5
0,Huron,NORWALK 3-B,AAR,246,1,205,343,14
0,Huron,NORWALK 3-C,AAS,185,4,202,358,16
0,Huron,NORWALK 4-A,AAV,318,3,191,250,6
0,Huron,NORWALK 4-B,AAW,263,7,165,272,9
0,Huron,NORWALK 4-C,AAX,205,7,247,465,15
0,Huron,WILLARD 1,ABA,280,6,120,260,7
0,Huron,WILLARD 2,ABC,356,1,106,194,6
0,Huron,WILLARD 3,ABE,258,3,235,503,7
0,Huron,WILLARD 4,ABG,251,5,229,503,11
0,Huron,BRONSON TWP 1,ABI,131,2,139,381,6
0,Huron,BRONSON TWP 2,ABJ,94,6,173,507,4
0,Huron,CLARKSFIELD TWP,ABK,249,1,194,630,12
0,Huron,FAIRFIELD TWP,ABL,135,2,105,459,8
0,Huron,FITCHVILLE TWP,ABN,162,3,95,435,6
0,Huron,GREENFIELD TWP,ABO,159,6,186,669,6
0,Huron,GREENWICH TWP,ABP,126,2,68,298,8
0,Huron,GREENWICH VILLAGE,ABQ,245,8,107,499,13
0,Huron,HARTLAND TWP,ABS,159,4,118,404,7
0,Huron,LYME TWP,ABT,89,5,162,392,6
0,Huron,NEW HAVEN TWP,ABU,253,4,167,612,17
0,Huron,PLYMOUTH VILLAGE,ABW,153,2,75,233,12
0,Huron,NEW LONDON TWP,ABX,97,2,131,360,7
0,Huron,NEW LONDON VILL 1,ABY,254,3,158,284,11
0,Huron,NEW LONDON VILL 2,ABZ,206,3,125,361,13
0,Huron,NORWALK TWP NORTH,ACB,211,6,185,559,14
0,Huron,NORWALK-MILAN TWP,ACC,215,4,163,382,19
0,Huron,NORWALK TWP SOUTH,ACD,70,5,108,237,7
0,Huron,NORWICH TWP,ACE,133,7,120,457,7
0,Huron,PERU TWP,ACF,107,5,135,488,10
0,Huron,RICHMOND TWP,ACG,140,0,91,400,10
0,Huron,RIDGEFIELD TWP,ACH,96,3,104,444,5
0,Huron,MONROEVILLE VILLAGE,ACI,181,3,189,369,4
0,Huron,RIPLEY TWP,ACK,112,2,52,333,6
0,Huron,SHERMAN TWP,ACL,43,0,54,229,5
0,Huron,TOWNSEND TWP,ACM,206,11,247,616,13
0,Huron,WAKEMAN TWP,ACO,301,7,196,532,11
0,Huron,WAKEMAN VILLAGE,ACQ,204,4,170,290,9
0,Jackson,PRECINCT JACKSON 1-A,AAA,291,17,236,631,6
0,Jackson,PRECINCT JACKSON 2-A,AAC,345,6,166,388,13
0,Jackson,PRECINCT JACKSON 3-A,AAE,336,4,148,417,9
0,Jackson,PRECINCT JACKSON 4-A,AAG,250,4,181,579,12
0,Jackson,PRECINCT WELLSTON 1-A,AAJ,147,4,116,356,8
0,Jackson,PRECINCT WELLSTON 2-A,AAL,251,5,77,283,3
0,Jackson,PRECINCT WELLSTON 2-B,AAM,217,8,126,336,6
0,Jackson,PRECINCT WELLSTON 3-A,AAO,166,2,95,230,5
0,Jackson,PRECINCT WELLSTON 4-A,AAQ,281,2,159,396,7
0,Jackson,PRECINCT BLOOMFIELD,AAS,248,6,93,427,6
0,Jackson,PRECINCT COAL II,AAT,276,7,103,534,11
0,Jackson,PRECINCT COAL I,AAV,139,2,47,124,3
0,Jackson,PRECINCT FRANKLIN II,AAW,122,5,103,426,5
0,Jackson,PRECINCT HAMILTON,AAX,102,8,65,216,3
0,Jackson,PRECINCT JACKSON,AAY,242,6,149,498,8
0,Jackson,PRECINCT JEFFERSON I,AAZ,202,0,103,387,4
0,Jackson,PRECINCT JEFFERSON II,ABA,255,8,102,463,2
0,Jackson,PRECINCT OAK HILL II,ABB,182,1,79,327,6
0,Jackson,PRECINCT LIBERTY II,ABC,192,9,154,423,4
0,Jackson,PRECINCT LICK I,ABD,274,6,198,509,8
0,Jackson,PRECINCT LICK II,ABE,190,5,152,399,4
0,Jackson,PRECINCT MADISON I,ABG,144,1,56,258,2
0,Jackson,PRECINCT MADISON II,ABH,176,2,70,326,3
0,Jackson,PRECINCT OAK HILL I,ABI,137,1,53,190,3
0,Jackson,PRECINCT MILTON I,ABJ,231,3,99,418,2
0,Jackson,PRECINCT SCIOTO II,ABM,154,3,66,344,8
0,Jackson,PRECINCT WASHINGTON,ABN,119,5,62,308,4
0,Jackson,PRECINCT FRANKLIN I,ABO,140,2,118,495,5
0,Jackson,PRECINCT LIBERTY I,ABP,137,1,55,269,7
0,Jackson,PRECINCT SCIOTO I,ABQ,135,5,80,352,7
0,Jefferson,PRECINCT STEUBENVILLE 1-1,AAA,388,5,196,206,9
0,Jefferson,PRECINCT STEUBENVILLE 1-2,AAB,484,7,182,127,9
0,Jefferson,PRECINCT STEUBENVILLE 2-1,AAE,526,14,229,294,9
0,Jefferson,PRECINCT STEUBENVILLE 2-2,AAF,365,19,310,416,14
0,Jefferson,PRECINCT STEUBENVILLE 3-1,AAI,577,21,228,336,6
0,Jefferson,PRECINCT STEUBENVILLE 3-2,AAJ,323,10,256,462,7
0,Jefferson,PRECINCT STEUBENVILLE 4-1,AAM,481,5,221,123,8
0,Jefferson,PRECINCT STEUBENVILLE 4-2,AAN,768,3,110,98,1
0,Jefferson,PRECINCT STEUBENVILLE 5-1,AAQ,202,13,275,361,3
0,Jefferson,PRECINCT STEUBENVILLE 5-2,AAR,250,9,213,405,13
0,Jefferson,PRECINCT STEUBENVILLE 5-3,AAS,204,7,206,364,8
0,Jefferson,PRECINCT STEUBENVILLE 6-1,AAU,229,6,175,404,14
0,Jefferson,PRECINCT STEUBENVILLE 6-2,AAV,161,17,229,484,5
0,Jefferson,PRECINCT STEUBENVILLE 6-3,AAW,256,13,220,457,4
0,Jefferson,PRECINCT TORONTO 1-A,ABA,303,8,233,493,9
0,Jefferson,PRECINCT TORONTO 2-A,ABC,267,4,219,432,15
0,Jefferson,PRECINCT TORONTO 3-A,ABE,329,6,195,406,14
0,Jefferson,PRECINCT TORONTO 4-A,ABG,301,8,163,354,5
0,Jefferson,PRECINCT BRUSH CREEK,ABI,76,0,48,165,3
0,Jefferson,PRECINCT BANTAM RIDGE,ABJ,248,10,237,657,9
0,Jefferson,PRECINCT BRENTWOOD,ABL,162,7,210,398,7
0,Jefferson,PRECINCT CROSS CREEK,ABM,275,6,146,592,9
0,Jefferson,PRECINCT NEW ALEXANDRIA,ABO,45,1,20,93,2
0,Jefferson,PRECINCT WEST PARK,ABS,238,8,191,440,14
0,Jefferson,PRECINCT WINTERSVILLE A,ABT,227,4,215,451,9
0,Jefferson,PRECINCT WINTERSVILLE B,ABU,202,8,214,377,1
0,Jefferson,PRECINCT WINTERSVILLE C,ABV,153,3,159,215,4
0,Jefferson,PRECINCT ISLAND CREEK,ABY,151,6,130,431,5
0,Jefferson,PRECINCT MT TABOR,ABZ,97,0,64,379,5
0,Jefferson,PRECINCT PLEASANT HILL 1,ACA,162,3,130,466,7
0,Jefferson,PRECINCT PLEASANT HILL 2,ACB,241,3,133,512,10
0,Jefferson,PRECINCT TWO RIDGE,ACE,283,5,139,330,8
0,Jefferson,PRECINCT WELSMAR,ACF,87,2,33,173,0
0,Jefferson,PRECINCT WINTRINGER,ACH,137,3,51,194,4
0,Jefferson,PRECINCT WINTERSVILLE D,ACI,175,6,180,353,3
0,Jefferson,PRECINCT EMPIRE,ACK,83,0,28,84,2
0,Jefferson,PRECINCT GRANT,ACL,88,4,85,249,4
0,Jefferson,PRECINCT NEW SOMERSET,ACN,222,9,122,543,11
0,Jefferson,PRECINCT STRATTON,ACO,33,3,43,102,3
0,Jefferson,PRECINCT EMERSON,ACP,234,4,247,518,8
0,Jefferson,PRECINCT MT PLEASANT,ACS,90,1,73,152,3
0,Jefferson,PRECINCT DILLONVALE,ACT,153,3,105,157,1
0,Jefferson,PRECINCT ROSS,ACU,93,3,67,289,1
0,Jefferson,PRECINCT RICHMOND,ACV,90,3,48,202,3
0,Jefferson,PRECINCT SALEM,ACW,105,4,80,422,4
0,Jefferson,PRECINCT SHELLEY,ACX,257,3,194,811,9
0,Jefferson,PRECINCT IRONDALE,ACZ,65,0,48,86,4
0,Jefferson,PRECINCT SALINE,ADA,145,6,110,343,9
0,Jefferson,PRECINCT ADENA,ADB,116,5,94,201,4
0,Jefferson,PRECINCT LINCOLN,ADC,66,2,91,175,5
0,Jefferson,PRECINCT PINE VALLEY,ADD,76,0,106,177,6
0,Jefferson,PRECINCT PINEY FORK,ADE,106,5,83,224,6
0,Jefferson,PRECINCT SMITHFIELD,ADF,165,5,128,179,6
0,Jefferson,PRECINCT AMSTERDAM,ADG,84,3,63,122,4
0,Jefferson,PRECINCT BERGHOLZ,ADH,120,4,39,204,5
0,Jefferson,PRECINCT ELK,ADI,178,4,112,458,6
0,Jefferson,PRECINCT GEORGES RUN,ADK,206,1,77,262,7
0,Jefferson,PRECINCT MINGO A,ADM,313,4,132,293,10
0,Jefferson,PRECINCT MINGO B,ADN,197,3,116,226,6
0,Jefferson,PRECINCT MINGO C,ADO,79,4,161,341,7
0,Jefferson,PRECINCT MINGO D,ADP,91,9,118,256,9
0,Jefferson,PRECINCT GLEN ROBBINS,ADT,313,6,299,584,10
0,Jefferson,PRECINCT RAYLAND,ADU,88,3,70,146,4
0,Jefferson,PRECINCT TILTONSVILLE,ADW,271,8,243,428,15
0,Jefferson,PRECINCT YORKVILLE,AEA,149,4,116,181,6
0,Jefferson,PRECINCT BELVEDERE,AEB,115,4,113,382,1
0,Jefferson,PRECINCT BLOOMINGDALE,AEC,19,0,21,67,2
0,Jefferson,PRECINCT WAYNE,AEE,186,4,110,524,5
0,Jefferson,PRECINCT WELLS 1,AEF,104,4,59,179,3
0,Jefferson,PRECINCT WELLS 2,AEG,122,4,113,354,6
0,Jefferson,PRECINCT BRILLIANT,AEH,278,12,144,459,9
0,Knox,PRECINCT MOUNT VERNON 1-A,AAA,215,10,262,335,8
0,Knox,PRECINCT MOUNT VERNON 1-B,AAB,210,3,130,341,14
0,Knox,PRECINCT MOUNT VERNON 1-C,AAC,250,3,203,426,16
0,Knox,PRECINCT MOUNT VERNON 2-A,AAE,396,3,145,338,11
0,Knox,PRECINCT MOUNT VERNON 2-B,AAF,231,3,63,219,5
0,Knox,PRECINCT MOUNT VERNON 2-C,AAG,444,9,224,445,19
0,Knox,PRECINCT MOUNT VERNON 3-A,AAH,396,9,304,546,16
0,Knox,PRECINCT MOUNT VERNON 3-B,AAI,184,16,303,412,6
0,Knox,PRECINCT MOUNT VERNON 3-C,AAJ,268,3,212,401,8
0,Knox,PRECINCT MOUNT VERNON 4-A,AAK,230,7,241,322,17
0,Knox,PRECINCT MOUNT VERNON 4-B,AAL,350,9,236,546,14
0,Knox,PRECINCT MOUNT VERNON 4-C,AAM,282,1,158,328,13
0,Knox,PRECINCT BERLIN,AAO,206,8,223,796,8
0,Knox,PRECINCT BROWN,AAQ,191,1,162,675,6
0,Knox,PRECINCT BUTLER,AAR,144,0,49,322,3
0,Knox,PRECINCT CLAY-MARTINSBURG,AAS,197,3,107,570,10
0,Knox,PRECINCT CLINTON A,AAT,38,4,88,212,4
0,Knox,PRECINCT CLINTON B,AAU,269,2,154,425,9
0,Knox,PRECINCT CLINTON C,AAV,173,2,150,429,17
0,Knox,PRECINCT COLLEGE,AAW,46,1,106,117,3
0,Knox,PRECINCT GAMBIER A,AAX,258,2,241,57,6
0,Knox,PRECINCT HARRISON,AAY,74,1,118,349,3
0,Knox,PRECINCT CENTERBURG,AAZ,272,5,234,565,15
0,Knox,PRECINCT HILLIAR A,ABA,125,5,105,440,6
0,Knox,PRECINCT HOWARD A,ABB,145,1,138,297,14
0,Knox,PRECINCT HOWARD B,ABC,114,6,81,365,6
0,Knox,PRECINCT HOWARD C,ABD,228,6,352,732,12
0,Knox,PRECINCT HOWARD D,ABE,233,4,315,733,15
0,Knox,PRECINCT JACKSON,ABF,109,2,54,466,7
0,Knox,PRECINCT JEFFERSON,ABG,69,0,49,281,6
0,Knox,PRECINCT LIBERTY B,ABH,158,3,157,441,11
0,Knox,PRECINCT MIDDLEBURY,ABI,131,5,87,408,1
0,Knox,PRECINCT MILLER,ABK,96,5,117,543,11
0,Knox,PRECINCT MONROE A,ABL,184,0,157,514,13
0,Knox,PRECINCT MONROE B,ABM,103,5,160,460,9
0,Knox,PRECINCT MORGAN,ABN,97,2,131,514,4
0,Knox,PRECINCT MORRIS A,ABO,79,1,110,422,7
0,Knox,PRECINCT MORRIS B,ABP,198,3,171,511,7
0,Knox,PRECINCT PIKE,ABQ,154,6,114,642,13
0,Knox,PRECINCT PLEASANT,ABR,192,9,311,788,16
0,Knox,PRECINCT DANVILLE,ABT,175,2,101,296,8
0,Knox,PRECINCT UNION,ABU,188,3,95,547,0
0,Knox,PRECINCT FREDERICKTOWN A,ABV,89,1,62,183,1
0,Knox,PRECINCT FREDERICKTOWN B,ABW,202,5,141,412,8
0,Knox,PRECINCT WAYNE,ABX,98,3,106,455,7
0,Knox,PRECINCT LIBERTY A,ABZ,92,1,78,375,7
0,Knox,PRECINCT FREDERICKTOWN C,ACA,165,6,134,384,4
0,Knox,PRECINCT HILLIAR B,ACB,110,4,167,557,10
0,Knox,PRECINCT HOWARD E,ACC,126,4,170,452,9
0,Knox,PRECINCT MILFORD,ACD,221,8,263,877,11
0,Knox,PRECINCT GAMBIER B,ACG,774,1,299,12,3
0,Knox,PRECINCT GAMBIER C,ACH,719,0,239,13,1
0,Knox,PRECINCT BRINKHAVEN,ACI,27,0,12,44,2
0,Lake,PRECINCT EASTLAKE CITY 1A,AAA,369,2,323,384,15
