IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20101102_GEN_REGVOTED_ALL,USA_CA_20101102_GEN_REGVOTED_AFF_DEM,USA_CA_20101102_GEN_REGVOTED_AFF_REP,USA_CA_20101104_GEN_REGVOTED_AFF_OTH,USA_CA_20101104_GEN_REGVOTED_AFF_DCL,USA_CA_20101104_GEN_REGVOTED_SEX_MALE,USA_CA_20101104_GEN_REGVOTED_SEX_FEMALE,USA_CA_20101104_GEN_REGVOTED_NAT_HISP,USA_CA_20101104_GEN_REGVOTED_NAT_JEW,USA_CA_20101104_GEN_REGVOTED_NAT_ASI,USA_CA_20101104_GEN_REGVOTED_NAT_OTH,USA_CA_20101104_GEN_REGVOTED_AGE_1824,USA_CA_20101104_GEN_REGVOTED_AGE_2534,USA_CA_20101104_GEN_REGVOTED_AGE_3544,USA_CA_20101104_GEN_REGVOTED_AGE_4554,USA_CA_20101104_GEN_REGVOTED_AGE_5564,USA_CA_20101104_GEN_REGVOTED_AGE_65PL,USA_CA_20101104_GEN_REGVOTED_REG_CYC1_G08,USA_CA_20101104_GEN_REGVOTED_REG_CYC2_G06,USA_CA_20101104_GEN_REGVOTED_REG_CYC3_G04,USA_CA_20101104_GEN_REGVOTED_REG_CYC4_G02,USA_CA_20101104_GEN_REGVOTED_REG_CYC5_G00,USA_CA_20101104_GEN_REGVOTED_REG_CYC6_G98,USA_CA_20101104_GEN_REGVOTED_REG_CYC7_G96,USA_CA_20101104_GEN_REGVOTED_REG_CYC8_G94,USA_CA_20101104_GEN_REGVOTED_REG_CYCN_NON
0,_Santa Clara,_060853928,_3928,444,200,144,25,75,207,237,85,21,22,316,24,65,71,122,101,61,64,97,42,53,19,30,12,14,113
0,_Santa Clara,_060853929,_3929,542,227,206,16,93,267,275,63,20,29,430,26,38,85,187,127,79,52,61,34,63,29,61,44,66,132
0,_Santa Clara,_060853930,_3930,805,280,351,22,152,414,391,45,42,41,677,40,41,80,186,197,261,53,103,48,95,34,57,46,60,309
0,_Santa Clara,_060853931,_3931,570,234,229,19,88,297,273,94,25,28,423,38,54,97,173,120,88,79,57,41,102,29,55,37,25,145
0,_Santa Clara,_060853932,_3932,740,369,219,31,121,345,395,147,21,34,538,36,81,104,155,157,207,77,93,64,79,31,50,32,42,272
0,_Santa Clara,_060853933,_3933,552,283,150,26,93,253,299,189,16,21,326,40,78,114,127,109,84,84,142,71,74,26,32,23,27,73
0,_Santa Clara,_060853937,_3937,478,220,157,12,89,235,243,107,8,34,329,24,54,91,133,98,78,50,77,17,68,16,50,23,31,146
0,_Santa Clara,_060853938,_3938,360,143,133,18,66,190,170,52,14,11,283,28,33,36,85,103,75,20,34,20,40,14,36,10,22,164
0,_Santa Clara,_060853939,_3939,359,147,124,10,78,175,184,50,17,21,271,15,54,75,81,84,50,31,67,28,61,19,30,10,24,89
0,_Santa Clara,_060853943,_3943,57,20,25,4,8,33,24,4,3,5,45,3,7,22,17,5,3,5,9,14,17,4,1,1,2,4
0,_Santa Clara,_060853951,_3951,516,288,132,28,68,235,281,192,14,25,285,33,58,62,102,92,169,52,82,37,61,23,31,15,28,187
0,_Santa Clara,_060853952,_3952,554,240,199,19,96,258,296,115,18,16,405,27,59,55,99,101,213,76,95,55,74,20,37,25,27,145
0,_Santa Clara,_060853953,_3953,460,243,144,16,57,225,235,140,9,14,297,17,33,53,97,107,153,40,65,37,62,27,34,21,25,149
0,_Santa Clara,_060853954,_3954,249,147,51,6,45,115,134,93,6,10,140,18,37,38,52,55,49,35,60,26,31,14,21,7,5,50
0,_Santa Clara,_060853955,_3955,447,225,155,14,53,202,245,103,8,19,317,18,68,73,69,91,128,49,80,56,67,28,27,11,16,113
0,_Santa Clara,_060853956,_3956,313,212,41,9,51,137,176,163,10,14,126,17,48,43,46,60,99,40,50,20,47,22,16,10,15,93
0,_Santa Clara,_060853958,_3958,143,106,14,3,20,65,78,112,2,2,27,12,29,16,29,22,35,10,31,11,26,6,11,5,13,30
0,_Santa Clara,_060853959,_3959,539,241,199,24,75,259,280,110,18,33,378,22,47,55,101,146,168,47,61,28,55,30,41,23,42,212
0,_Santa Clara,_060853960,_3960,452,230,143,18,61,206,246,118,12,23,299,37,53,52,95,136,79,57,71,24,37,14,30,20,17,182
0,_Santa Clara,_060853961,_3961,588,379,80,18,111,273,315,373,7,11,197,55,94,80,115,122,122,85,120,44,87,43,48,23,29,109
0,_Santa Clara,_060853962,_3962,44,18,13,4,9,25,19,11,1,0,32,4,1,6,10,13,10,15,9,2,4,0,4,2,1,7
0,_Santa Clara,_060853964,_3964,386,188,136,7,55,182,204,104,3,10,269,19,37,60,96,83,91,33,46,18,53,21,26,29,25,135
0,_Santa Clara,_060853965,_3965,722,266,328,12,116,369,353,141,24,49,508,42,61,93,182,186,158,68,99,56,123,27,84,38,41,186
0,_Santa Clara,_060853967,_3967,475,229,147,13,86,229,246,101,14,16,344,28,49,71,132,133,62,45,60,42,53,31,33,17,21,173
0,_Santa Clara,_060853969,_3969,581,338,104,18,121,272,309,272,10,29,270,47,101,138,132,107,56,80,101,64,100,42,60,24,37,73
0,_Santa Clara,_060853970,_3970,354,210,81,20,43,155,199,132,22,8,192,14,40,48,65,79,108,30,63,31,53,17,25,21,17,97
0,_Santa Clara,_060853971,_3971,5,0,0,0,5,2,3,2,0,0,3,0,0,3,1,0,1,0,2,2,0,0,0,0,0,1
0,_Santa Clara,_060853974,_3974,349,179,81,11,78,165,184,145,7,38,159,23,52,99,91,47,37,47,69,31,93,33,27,22,13,14
0,_Santa Clara,_060853978,_3978,634,279,206,20,129,314,320,145,17,34,438,28,69,134,175,148,80,75,116,62,102,32,69,43,24,111
0,_Santa Clara,_060853980,_3980,478,264,133,15,66,218,260,165,7,27,279,23,53,89,113,107,93,39,68,41,63,37,43,12,28,147
0,_Santa Clara,_060853981,_3981,677,298,244,26,109,342,335,122,16,53,486,36,65,148,200,137,91,64,111,61,124,63,62,41,28,123
0,_Santa Clara,_060853982,_3982,790,380,232,48,130,383,407,195,14,58,523,37,64,191,262,151,85,90,116,88,138,59,68,47,37,147
0,_Santa Clara,_060853983,_3983,572,225,219,16,112,282,290,98,32,21,421,21,48,137,183,106,77,57,89,46,89,34,75,35,35,112
0,_Santa Clara,_060853984,_3984,821,308,314,24,175,430,391,102,26,87,606,37,45,170,239,216,114,111,134,93,221,62,62,26,16,96
0,_Santa Clara,_060853988,_3988,3,0,3,0,0,1,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
0,_Santa Clara,_060854001,_4001,440,212,125,25,78,189,251,48,16,34,342,12,21,44,91,107,165,35,77,51,74,22,32,25,21,103
0,_Santa Clara,_060854002,_4002,780,394,177,24,185,423,357,167,31,103,479,41,87,142,197,141,172,86,129,62,114,46,60,24,38,221
0,_Santa Clara,_060854004,_4004,437,205,119,21,92,196,241,30,16,39,352,9,27,50,95,125,131,37,62,50,65,35,37,14,22,115
0,_Santa Clara,_060854005,_4005,26,15,8,1,2,7,19,4,0,0,22,0,0,7,4,7,8,1,4,6,2,1,1,2,1,8
0,_Santa Clara,_060854006,_4006,602,276,172,22,132,281,321,55,22,74,451,25,38,83,138,160,158,65,100,63,109,49,57,28,22,109
0,_Santa Clara,_060854007,_4007,755,380,151,22,202,391,364,146,12,118,479,43,117,146,184,151,114,104,136,75,110,42,59,26,28,175
0,_Santa Clara,_060854008,_4008,16,6,8,1,1,9,7,0,0,3,13,1,0,3,6,2,4,2,3,2,1,2,0,1,2,3
0,_Santa Clara,_060854009,_4009,144,67,52,3,22,65,79,5,7,12,120,1,5,7,33,48,50,10,27,19,17,4,7,7,7,46
0,_Santa Clara,_060854010,_4010,789,383,158,26,222,433,356,68,34,184,503,13,151,197,117,121,190,132,237,83,98,36,41,31,35,96
0,_Santa Clara,_060854011,_4011,612,323,128,22,139,333,279,107,23,105,377,30,113,123,143,108,95,94,142,51,84,39,33,22,28,119
0,_Santa Clara,_060854012,_4012,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,_Santa Clara,_060854013,_4013,239,125,37,11,66,128,111,57,9,23,150,14,35,52,50,57,31,36,39,22,41,11,18,5,11,56
0,_Santa Clara,_060854014,_4014,250,124,45,15,66,137,113,46,9,23,172,12,49,52,55,42,40,35,63,22,36,16,14,11,11,42
0,_Santa Clara,_060854015,_4015,701,317,142,26,216,378,323,83,25,107,486,34,150,141,168,130,78,129,138,61,103,38,58,25,29,120
0,_Santa Clara,_060854017,_4017,488,230,88,17,153,242,246,70,21,95,302,19,85,66,80,84,154,108,96,53,56,37,34,13,18,73
0,_Santa Clara,_060854019,_4019,634,310,150,18,156,331,303,84,32,113,405,20,103,132,130,106,143,81,122,53,95,36,37,24,23,163
0,_Santa Clara,_060854021,_4021,423,211,98,15,99,220,203,31,14,81,297,22,53,101,116,63,68,68,99,38,65,17,23,15,17,81
0,_Santa Clara,_060854022,_4022,807,396,147,37,227,443,364,87,41,127,552,29,130,163,184,106,195,130,183,95,118,43,58,25,34,121
0,_Santa Clara,_060854023,_4023,428,195,98,13,122,226,202,46,8,82,292,14,44,85,100,82,103,39,77,34,68,18,26,17,19,130
0,_Santa Clara,_060854026,_4026,353,180,100,10,63,167,186,28,18,30,277,11,20,33,70,97,122,27,66,32,49,31,38,20,21,69
0,_Santa Clara,_060854028,_4028,557,255,131,13,158,294,263,52,24,144,337,23,57,88,138,118,133,59,87,46,72,32,39,24,30,168
0,_Santa Clara,_060854030,_4030,2,2,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0,_Santa Clara,_060854034,_4034,843,395,200,25,223,434,409,60,19,137,627,35,67,191,214,162,174,98,109,65,108,30,54,39,49,291
0,_Santa Clara,_060854035,_4035,591,301,104,27,159,308,283,61,25,76,429,24,125,105,120,101,116,123,142,58,68,22,31,13,17,117
0,_Santa Clara,_060854038,_4038,847,401,214,26,206,438,409,49,36,165,597,38,47,180,232,163,187,74,113,60,96,41,64,50,50,299
0,_Santa Clara,_060854039,_4039,106,45,37,3,21,51,55,6,3,23,74,3,7,20,27,17,32,9,19,7,11,4,7,3,8,38
0,_Santa Clara,_060854041,_4041,522,240,134,17,131,269,253,23,19,109,371,25,40,78,136,92,151,50,79,29,65,21,33,17,28,200
0,_Santa Clara,_060854043,_4043,584,233,209,9,133,290,294,22,27,119,416,24,41,103,155,105,156,49,70,35,80,28,38,15,48,221
0,_Santa Clara,_060854045,_4045,431,194,77,18,142,228,203,32,5,103,291,17,61,90,107,69,87,67,92,33,70,16,24,14,20,95
0,_Santa Clara,_060854047,_4047,760,369,196,21,174,375,385,30,34,136,560,27,45,120,180,161,227,61,87,56,90,32,58,35,37,304
0,_Santa Clara,_060854048,_4048,457,240,85,15,117,240,217,151,9,82,215,28,57,63,95,99,115,69,80,26,63,22,36,18,28,115
0,_Santa Clara,_060854050,_4050,592,295,117,14,166,299,293,102,14,143,333,29,114,129,133,112,75,109,121,78,90,25,37,21,39,72
0,_Santa Clara,_060854051,_4051,791,344,208,21,218,413,378,30,28,249,484,40,44,134,206,122,245,73,89,58,84,42,55,29,34,327
0,_Santa Clara,_060854052,_4052,558,239,134,10,175,287,271,12,27,129,390,22,28,72,150,103,183,42,61,32,76,22,52,23,34,216
0,_Santa Clara,_060854053,_4053,738,326,229,15,168,379,359,45,17,108,568,26,58,144,187,113,210,71,83,42,101,40,49,24,44,284
0,_Santa Clara,_060854054,_4054,437,222,85,26,104,210,227,94,15,55,273,13,64,89,90,96,85,50,74,43,55,29,26,20,13,127
0,_Santa Clara,_060854058,_4058,556,297,108,19,132,284,272,143,9,107,297,42,67,86,125,119,117,69,87,47,98,26,25,26,28,150
0,_Santa Clara,_060854059,_4059,475,213,127,23,112,244,231,38,17,100,320,11,49,64,93,101,157,49,77,33,65,23,40,24,32,132
0,_Santa Clara,_060854060,_4060,299,145,64,15,75,156,143,67,8,81,143,16,39,51,74,55,64,31,50,19,54,18,25,16,16,70
0,_Santa Clara,_060854061,_4061,157,62,32,9,54,89,68,9,6,23,119,6,65,41,21,14,10,61,64,7,12,3,5,2,2,1
0,_Santa Clara,_060854066,_4066,494,265,105,16,108,249,245,95,26,43,330,24,51,39,67,123,190,62,78,46,85,24,39,20,20,120
0,_Santa Clara,_060854067,_4067,424,206,125,10,83,187,237,53,17,27,327,27,52,45,99,88,113,52,93,48,64,30,26,8,20,83
0,_Santa Clara,_060854069,_4069,627,303,163,14,147,315,312,23,37,94,473,28,41,98,159,125,176,44,87,45,85,31,51,17,35,232
0,_Santa Clara,_060854070,_4070,503,240,131,12,120,263,240,31,26,99,347,30,65,88,115,110,95,85,93,45,62,21,26,13,33,125
0,_Santa Clara,_060854071,_4071,709,306,206,19,178,369,340,85,17,130,477,29,50,121,153,147,209,52,81,55,93,32,52,28,25,291
0,_Santa Clara,_060854074,_4074,1012,467,246,22,277,534,478,88,35,196,693,35,140,179,208,187,263,131,194,80,137,39,67,32,31,301
0,_Santa Clara,_060854075,_4075,772,416,137,15,204,402,370,191,12,212,357,58,113,128,162,146,165,107,135,69,113,49,61,23,47,168
0,_Santa Clara,_060854076,_4076,915,409,277,26,203,462,453,29,51,139,696,43,50,146,204,190,282,74,112,64,102,47,48,36,43,389
0,_Santa Clara,_060854078,_4078,788,336,246,14,192,401,387,26,37,161,564,47,34,85,208,174,240,56,76,41,87,30,56,35,49,358
0,_Santa Clara,_060854079,_4079,396,172,116,9,99,211,185,11,14,86,285,28,24,52,111,74,107,35,53,21,53,25,30,23,24,132
0,_Santa Clara,_060854086,_4086,886,365,284,24,213,433,453,20,56,166,644,48,40,102,239,151,306,52,95,54,105,40,68,36,53,383
0,_Santa Clara,_060854087,_4087,526,243,84,28,171,290,236,57,16,159,294,35,85,103,131,71,101,107,136,62,74,38,36,14,14,45
0,_Santa Clara,_060854095,_4095,185,84,53,10,38,97,88,4,5,48,128,7,6,44,39,30,59,25,26,14,18,10,13,6,8,65
0,_Santa Clara,_060854097,_4097,596,269,162,27,138,313,283,25,27,115,429,22,43,112,145,99,175,51,89,48,54,28,49,24,23,230
0,_Santa Clara,_060854101,_4101,144,70,32,3,39,83,61,9,12,39,84,3,4,38,23,24,52,19,29,9,25,5,12,7,7,31
0,_Santa Clara,_060854102,_4102,325,146,68,8,103,151,174,28,14,55,228,15,47,63,55,56,89,50,80,24,43,25,16,12,14,61
0,_Santa Clara,_060854113,_4113,735,345,188,18,184,383,352,41,42,132,520,34,38,134,185,129,215,58,101,52,78,32,57,27,36,294
0,_Santa Clara,_060854117,_4117,504,250,83,16,155,252,252,56,18,122,308,15,70,104,98,114,103,73,100,44,75,31,39,23,21,98
0,_Santa Clara,_060854118,_4118,742,331,199,19,193,385,357,23,47,114,558,38,41,112,188,137,226,62,100,32,102,36,48,33,41,288
0,_Santa Clara,_060854119,_4119,802,377,206,19,200,439,363,58,44,160,540,34,121,150,165,132,200,122,155,48,91,33,56,27,43,227
0,_Santa Clara,_060854122,_4122,834,378,232,18,206,438,396,28,42,192,572,34,45,180,189,133,253,76,103,42,115,42,52,38,51,315
0,_Santa Clara,_060854126,_4126,786,384,149,14,239,432,354,40,40,167,539,23,70,178,184,147,184,83,128,60,113,32,47,28,35,260
0,_Santa Clara,_060854128,_4128,678,286,164,14,214,360,318,12,35,197,434,40,44,129,158,134,173,85,102,35,78,30,47,26,43,232
0,_Santa Clara,_060854129,_4129,538,245,140,14,139,296,242,19,36,128,355,21,48,81,132,104,152,39,77,38,64,35,32,23,35,195
0,_Santa Clara,_060854130,_4130,641,280,177,14,170,361,280,49,36,120,436,21,60,117,159,124,160,82,107,46,74,42,34,22,37,197
0,_Santa Clara,_060854141,_4141,413,201,93,13,106,211,202,26,21,88,278,9,48,76,92,74,114,62,54,27,65,26,23,22,21,113
0,_Santa Clara,_060854142,_4142,113,58,27,6,22,69,44,23,2,15,73,8,13,14,27,30,21,34,22,13,12,4,10,5,1,12
0,_Santa Clara,_060854143,_4143,163,72,34,3,54,92,71,13,2,37,111,6,34,40,38,29,16,41,46,8,27,9,8,1,4,19
0,_Santa Clara,_060854146,_4146,507,234,95,15,163,276,231,25,19,106,357,14,53,131,119,92,98,86,100,48,81,27,32,24,20,89
0,_Santa Clara,_060854147,_4147,355,172,90,7,86,188,167,10,22,76,247,14,36,73,73,56,103,31,56,29,40,19,12,20,18,130
0,_Santa Clara,_060854154,_4154,774,330,187,17,240,431,343,45,39,164,526,33,48,147,193,153,200,92,132,63,90,40,55,24,37,241
0,_Santa Clara,_060854201,_4201,723,402,151,27,143,364,359,115,33,41,534,43,127,115,167,143,128,113,126,59,108,32,36,23,37,189
0,_Santa Clara,_060854202,_4202,52,26,12,3,11,23,29,15,2,7,28,3,8,7,11,11,12,6,12,4,8,3,4,0,5,10
0,_Santa Clara,_060854203,_4203,447,235,98,18,96,212,235,54,11,25,357,49,63,75,78,73,109,68,82,29,44,16,31,19,30,128
0,_Santa Clara,_060854205,_4205,62,29,15,3,15,35,27,11,4,2,45,7,30,12,10,1,2,28,17,8,3,0,1,3,2,0
0,_Santa Clara,_060854208,_4208,511,272,88,23,128,266,245,120,15,82,294,31,80,97,114,85,104,90,92,52,91,22,29,11,30,94
0,_Santa Clara,_060854211,_4211,547,325,99,23,100,299,248,99,8,45,395,32,81,92,106,117,119,86,87,55,87,37,29,21,24,121
0,_Santa Clara,_060854212,_4212,34,21,10,1,2,18,16,10,0,8,16,2,3,8,10,1,10,2,8,0,8,0,0,1,4,11
0,_Santa Clara,_060854214,_4214,696,330,151,31,184,372,324,126,22,105,443,35,120,128,132,112,169,127,113,77,108,43,39,37,28,124
0,_Santa Clara,_060854215,_4215,116,64,30,0,22,57,59,11,5,14,86,2,17,15,18,31,33,17,10,8,15,4,10,3,5,44
0,_Santa Clara,_060854218,_4218,66,26,8,2,30,34,32,10,1,2,53,45,7,6,3,4,1,43,14,2,3,1,0,0,0,3
0,_Santa Clara,_060854221,_4221,614,333,120,29,132,314,300,72,19,65,458,53,98,77,126,109,151,95,109,53,98,30,40,18,35,136
0,_Santa Clara,_060854222,_4222,689,350,164,31,144,331,358,117,19,50,503,35,80,110,168,128,168,60,90,60,94,27,56,27,33,242
0,_Santa Clara,_060854226,_4226,584,335,125,22,102,282,302,91,21,39,433,37,95,116,114,120,102,86,109,55,82,40,43,21,24,124
0,_Santa Clara,_060854231,_4231,1405,651,317,40,397,756,649,164,42,350,849,62,224,329,325,249,216,188,261,126,253,78,96,53,59,291
0,_Santa Clara,_060854232,_4232,244,120,58,12,54,141,103,36,2,57,149,5,28,28,56,54,73,26,32,14,34,11,18,13,14,82
0,_Santa Clara,_060854235,_4235,688,397,153,25,113,339,349,94,24,62,508,29,54,156,136,119,194,70,87,45,93,36,50,22,26,259
0,_Santa Clara,_060854238,_4238,642,360,160,9,113,302,340,103,9,73,457,25,85,98,144,109,181,82,77,47,77,26,39,21,48,225
0,_Santa Clara,_060854241,_4241,848,408,215,34,191,429,419,118,22,143,565,45,86,138,204,171,204,74,115,67,103,39,62,16,57,315
0,_Santa Clara,_060854242,_4242,690,344,173,17,156,350,340,88,13,110,479,36,71,118,157,132,176,77,102,45,75,45,50,23,29,244
0,_Santa Clara,_060854247,_4247,689,377,157,27,128,348,341,103,30,88,468,27,52,99,148,129,234,78,95,50,88,36,56,34,29,223
0,_Santa Clara,_060854249,_4249,667,322,162,14,169,333,334,90,25,104,448,32,107,130,152,136,110,108,137,58,88,26,39,29,30,152
0,_Santa Clara,_060854250,_4250,608,310,119,23,156,308,300,99,14,123,372,32,84,105,138,102,147,60,100,59,97,36,47,26,39,144
0,_Santa Clara,_060854256,_4256,714,319,155,17,223,385,329,121,18,192,383,31,195,153,126,113,96,182,180,70,97,32,31,17,17,88
0,_Santa Clara,_060854258,_4258,452,211,114,21,106,247,205,77,11,117,247,26,80,88,84,91,83,75,78,45,68,24,26,23,22,91
0,_Santa Clara,_060854259,_4259,604,289,135,26,154,309,295,91,12,154,347,24,82,112,116,105,165,62,126,58,97,36,51,18,36,120
0,_Santa Clara,_060854260,_4260,722,361,193,22,146,363,359,98,13,100,511,45,70,115,165,136,191,63,78,46,89,28,47,32,41,298
0,_Santa Clara,_060854261,_4261,575,323,106,23,123,317,258,131,28,126,290,35,60,98,134,118,130,63,100,43,78,38,37,19,34,163
0,_Santa Clara,_060854262,_4262,754,357,197,31,169,390,364,68,33,105,548,35,92,107,200,128,192,81,116,53,75,40,60,24,40,265
0,_Santa Clara,_060854268,_4268,710,377,143,33,157,376,334,207,17,133,353,39,107,109,174,155,126,120,128,58,108,38,59,18,23,158
0,_Santa Clara,_060854269,_4269,535,184,119,11,221,304,231,29,16,207,283,8,118,226,104,59,20,117,162,69,124,21,14,7,4,17
0,_Santa Clara,_060854270,_4270,619,312,118,30,159,320,299,84,17,111,407,21,92,146,143,126,91,91,130,67,122,27,27,25,26,104
0,_Santa Clara,_060854272,_4272,339,147,73,19,100,194,145,71,9,74,185,24,50,59,72,81,53,48,80,22,52,13,20,12,18,74
0,_Santa Clara,_060854274,_4274,456,205,95,13,143,253,203,47,7,135,267,10,99,168,60,40,79,91,146,67,97,17,13,3,4,18
0,_Santa Clara,_060854276,_4276,2,2,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
0,_Santa Clara,_060854282,_4282,54,29,11,4,10,25,29,10,1,8,35,4,10,7,14,11,8,16,11,3,5,2,0,0,5,12
0,_Santa Clara,_060854284,_4284,115,59,25,6,25,59,56,19,1,18,77,7,11,19,28,16,34,20,21,11,14,4,5,4,3,33
0,_Santa Clara,_060854285,_4285,533,214,182,22,115,294,239,108,9,119,297,47,85,72,115,91,123,79,89,48,72,31,46,19,24,125
0,_Santa Clara,_060854287,_4287,589,321,120,21,127,318,271,110,13,106,360,36,73,88,141,111,140,81,81,45,79,27,35,19,26,196
0,_Santa Clara,_060854288,_4288,517,268,137,11,101,245,272,32,23,69,393,24,44,75,128,121,125,48,69,46,63,26,35,20,16,194
0,_Santa Clara,_060854289,_4289,449,213,111,16,109,244,205,48,18,65,318,23,100,85,83,83,75,98,92,35,68,19,25,8,21,83
0,_Santa Clara,_060854290,_4290,876,460,250,23,143,411,465,83,37,57,699,49,98,109,164,127,329,101,130,70,106,56,63,28,41,281
0,_Santa Clara,_060854294,_4294,344,173,77,12,82,164,180,33,15,36,260,16,45,57,85,78,63,60,75,39,48,17,19,14,18,54
0,_Santa Clara,_060854296,_4296,281,92,52,5,132,172,109,17,6,92,166,11,103,83,34,33,17,86,98,43,22,6,12,2,4,8
0,_Santa Clara,_060854297,_4297,446,222,108,21,95,223,223,84,8,52,302,16,47,89,93,59,142,54,73,27,49,17,31,25,27,143
0,_Santa Clara,_060854298,_4298,671,336,173,23,139,327,344,67,31,105,468,39,64,99,163,120,186,75,86,43,81,28,54,23,58,223
0,_Santa Clara,_060854301,_4301,702,309,209,23,161,358,344,64,39,127,472,38,54,118,159,133,200,68,103,59,72,34,42,28,36,260
0,_Santa Clara,_060854303,_4303,64,30,29,0,5,32,32,0,4,6,54,3,2,5,9,12,33,2,5,2,4,0,4,1,2,44
0,_Santa Clara,_060854305,_4305,587,268,144,16,159,308,279,32,34,124,397,31,45,99,145,115,152,72,89,35,72,30,43,15,19,212
0,_Santa Clara,_060854307,_4307,389,177,135,12,65,192,197,40,16,56,277,16,30,55,89,59,140,21,37,38,39,18,20,12,25,179
0,_Santa Clara,_060854310,_4310,663,285,180,37,161,333,330,39,28,102,494,30,50,104,167,130,182,77,82,55,81,26,40,27,34,241
0,_Santa Clara,_060854311,_4311,3,2,1,0,0,1,2,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
0,_Santa Clara,_060854312,_4312,568,259,145,10,154,303,265,30,14,122,402,24,35,110,147,95,157,54,83,49,63,24,40,18,26,211
0,_Santa Clara,_060854313,_4313,577,276,146,14,141,296,281,52,25,112,388,24,41,117,164,101,130,60,83,36,78,31,30,16,17,226
0,_Santa Clara,_060854316,_4316,581,262,185,17,117,298,283,50,21,74,436,16,46,91,138,100,190,46,63,44,67,22,35,15,32,257
0,_Santa Clara,_060854319,_4319,142,64,45,1,32,76,66,9,3,19,111,4,14,28,38,26,32,14,22,8,16,6,11,5,6,54
0,_Santa Clara,_060854326,_4326,732,360,156,24,192,372,360,75,34,119,504,42,140,114,160,149,127,145,148,75,115,29,39,23,20,138
0,_Santa Clara,_060854327,_4327,424,205,61,15,143,245,179,49,15,82,278,29,115,88,72,69,51,129,100,55,51,14,11,6,14,44
0,_Santa Clara,_060854332,_4332,454,204,155,17,78,235,219,60,15,111,268,25,55,73,83,89,129,51,71,27,47,22,24,18,25,169
0,_Santa Clara,_060854334,_4334,601,273,169,24,135,302,299,27,21,106,447,21,64,128,150,109,129,73,90,50,77,30,36,18,36,191
0,_Santa Clara,_060854344,_4344,467,220,100,21,126,254,213,61,19,84,303,21,102,113,84,84,63,86,123,44,70,22,22,14,18,68
0,_Santa Clara,_060854349,_4349,97,52,22,3,20,52,45,9,2,22,64,3,9,13,25,17,30,11,13,6,7,3,3,3,5,46
0,_Santa Clara,_060854401,_4401,493,230,115,15,133,269,224,132,4,148,209,23,53,66,117,102,132,66,81,46,70,33,49,21,22,105
0,_Santa Clara,_060854402,_4402,490,216,119,10,145,264,226,100,4,156,230,29,69,67,109,109,107,66,84,40,67,20,34,18,41,120
0,_Santa Clara,_060854403,_4403,70,27,14,2,27,37,33,10,0,28,32,5,16,6,15,11,17,12,25,8,14,6,2,0,1,2
0,_Santa Clara,_060854404,_4404,450,206,80,12,152,255,195,87,1,194,168,29,69,107,98,87,60,93,99,41,57,33,43,14,16,54
0,_Santa Clara,_060854405,_4405,535,229,152,10,144,293,242,91,2,209,233,25,36,92,152,118,112,50,62,43,82,28,64,19,31,156
0,_Santa Clara,_060854406,_4406,486,259,97,9,121,250,236,114,8,164,200,36,57,70,100,108,115,66,80,41,73,25,35,16,32,118
0,_Santa Clara,_060854407,_4407,422,213,94,11,104,233,189,60,9,163,190,13,31,41,58,111,168,53,76,42,68,35,45,14,22,67
0,_Santa Clara,_060854408,_4408,398,216,90,7,85,219,179,73,7,146,172,26,45,74,77,77,99,47,48,43,55,30,29,10,18,118
0,_Santa Clara,_060854409,_4409,310,133,79,17,81,176,134,48,6,147,109,13,52,56,59,51,79,46,63,29,38,28,21,10,10,65
0,_Santa Clara,_060854410,_4410,791,376,174,20,221,412,379,187,17,211,376,54,88,122,202,174,151,94,133,65,113,32,82,23,43,206
0,_Santa Clara,_060854411,_4411,810,348,234,34,194,439,371,111,16,224,459,45,80,119,188,197,181,74,89,55,129,42,68,35,46,272
0,_Santa Clara,_060854412,_4412,436,242,74,14,106,226,210,90,9,169,168,22,44,82,97,95,96,53,72,36,62,36,38,12,22,105
0,_Santa Clara,_060854413,_4413,444,207,98,16,123,249,195,73,4,179,188,25,51,93,93,89,93,48,88,28,68,24,42,26,36,84
0,_Santa Clara,_060854414,_4414,610,235,148,18,209,351,259,66,7,339,198,23,54,101,164,143,125,71,100,47,73,35,59,31,54,140
0,_Santa Clara,_060854415,_4415,684,295,177,25,187,366,318,111,16,228,329,34,71,99,164,154,162,54,104,60,94,33,53,28,44,214
0,_Santa Clara,_060854416,_4416,430,234,69,12,115,212,218,92,4,175,159,25,56,50,92,104,103,63,77,38,54,27,22,13,28,108
0,_Santa Clara,_060854417,_4417,555,230,136,16,173,308,247,95,2,208,250,37,54,102,133,154,75,64,76,55,86,38,42,16,40,138
0,_Santa Clara,_060854418,_4418,446,206,107,17,116,235,211,83,3,166,194,23,54,69,105,96,99,51,63,37,59,41,43,20,25,107
