IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20161108_GEN_PRE_DEM_CLINTON,USA_KS_20161108_GEN_PRE_REP_TRUMP,USA_KS_20161108_GEN_PRE_LIB_JOHNSON,USA_KS_20161108_GEN_PRE_GRE_STEIN,USA_KS_20161108_GEN_PRE_OTH_WRITEIN,USA_KS_20161108_GEN_USS_DEM_WIESNER,USA_KS_20161108_GEN_USS_REP_MORAN,USA_KS_20161108_GEN_USS_LIB_GARRARD,USA_KS_20161108_GEN_USS_OTH_WRITEIN
0,_091,_Lexington Twp 0-03,_Lexington Twp 0-03,2,2,0,0,0,2,2,0,0
0,_091,_Lexington Twp 0-04,_Lexington Twp 0-04,0,0,0,0,0,0,0,0,0
0,_091,_Lexington Twp 0-05,_Lexington Twp 0-05,0,0,0,0,0,0,0,0,0
0,_091,_McCamish Twp 0-01,_McCamish Twp 0-01,35,155,9,3,6,36,131,37,0
0,_091,_McCamish Twp 0-02,_McCamish Twp 0-02,90,280,19,9,6,68,257,69,0
0,_091,_McCamish Twp 0-03,_McCamish Twp 0-03,0,0,0,0,0,0,0,0,0
0,_091,_Merriam 1-01,_Merriam 1-01,255,196,32,16,4,229,222,33,0
0,_091,_Merriam 1-02,_Merriam 1-02,383,229,33,19,15,385,233,49,0
0,_091,_Merriam 2-01,_Merriam 2-01,372,359,49,21,13,352,369,63,0
0,_091,_Merriam 2-02,_Merriam 2-02,2,1,0,0,0,2,1,0,0
0,_091,_Merriam 2-03,_Merriam 2-03,245,166,26,5,6,231,167,36,0
0,_091,_Merriam 3-01,_Merriam 3-01,412,248,36,23,16,381,300,41,0
0,_091,_Merriam 3-02,_Merriam 3-02,327,231,32,9,12,281,281,31,0
0,_091,_Merriam 4-01,_Merriam 4-01,467,359,40,15,16,425,399,51,0
0,_091,_Merriam 4-02,_Merriam 4-02,188,149,16,5,8,171,167,22,0
0,_091,_Merriam 4-03,_Merriam 4-03,254,163,24,13,6,218,203,29,0
0,_091,_Mission 1-01,_Mission 1-01,230,159,24,13,11,217,176,31,0
0,_091,_Mission 1-02,_Mission 1-02,299,144,34,21,15,286,167,41,1
0,_091,_Mission 2-01,_Mission 2-01,430,239,43,24,13,395,287,49,1
0,_091,_Mission 2-02,_Mission 2-02,358,202,49,20,7,345,245,37,1
0,_091,_Mission 3-01,_Mission 3-01,486,218,47,18,17,439,277,54,0
0,_091,_Mission 3-02,_Mission 3-02,207,142,20,13,15,200,155,29,0
0,_091,_Mission 4-01,_Mission 4-01,291,145,11,12,6,258,176,19,0
0,_091,_Mission 4-02,_Mission 4-02,359,220,32,12,10,306,291,27,0
0,_091,_Mission 4-03,_Mission 4-03,215,120,22,5,13,178,174,20,0
0,_091,_Mission Hills 0-01,_Mission Hills 0-01,235,242,21,7,25,154,371,9,0
0,_091,_Mission Hills 0-02,_Mission Hills 0-02,324,277,33,9,10,219,412,16,0
0,_091,_Mission Hills 0-03,_Mission Hills 0-03,182,203,19,2,11,101,306,8,1
0,_091,_Mission Hills 0-04,_Mission Hills 0-04,336,338,17,6,13,240,463,10,0
0,_091,_Mission Woods 0-01,_Mission Woods 0-01,65,44,4,0,1,53,58,4,1
0,_091,_Olathe 1-01,_Olathe 1-01,355,478,41,22,11,312,484,87,1
0,_091,_Olathe 1-02,_Olathe 1-02,231,292,29,15,15,217,284,59,0
0,_091,_Olathe 1-03,_Olathe 1-03,216,238,25,9,4,180,251,50,0
0,_091,_Olathe 1-04,_Olathe 1-04,339,461,60,23,19,304,472,86,1
0,_091,_Olathe 1-05,_Olathe 1-05,285,446,53,16,14,255,480,65,0
0,_091,_Olathe 1-06,_Olathe 1-06,204,261,42,14,20,179,320,36,1
0,_091,_Olathe 1-07,_Olathe 1-07,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 1-08,_Olathe 1-08,520,627,78,32,41,467,699,104,1
0,_091,_Olathe 1-09,_Olathe 1-09,325,488,49,17,20,284,542,54,1
0,_091,_Olathe 1-10,_Olathe 1-10,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 1-11,_Olathe 1-11,53,70,7,7,1,58,68,9,0
0,_091,_Olathe 1-12,_Olathe 1-12,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 1-13,_Olathe 1-13,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 1-14,_Olathe 1-14,260,385,45,11,21,220,428,58,1
0,_091,_Olathe 1-15,_Olathe 1-15,285,418,43,19,20,250,457,62,1
0,_091,_Olathe 1-16,_Olathe 1-16,405,571,77,14,27,333,684,59,0
0,_091,_Olathe 1-17,_Olathe 1-17,93,177,11,3,3,70,193,24,0
0,_091,_Olathe 1-18,_Olathe 1-18,137,214,18,3,10,130,226,23,0
0,_091,_Olathe 1-19,_Olathe 1-19,161,183,26,14,6,161,184,34,0
0,_091,_Olathe 1-20,_Olathe 1-20,229,270,42,9,8,210,273,60,1
0,_091,_Olathe 1-21,_Olathe 1-21,446,524,64,22,17,401,554,87,1
0,_091,_Olathe 1-22,_Olathe 1-22,522,905,84,17,32,442,993,103,1
0,_091,_Olathe 1-23,_Olathe 1-23,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 1-24,_Olathe 1-24,49,66,4,3,1,44,69,6,0
0,_091,_Olathe 1-25,_Olathe 1-25,85,125,8,6,8,77,123,23,1
0,_091,_Olathe 1-26,_Olathe 1-26,2,3,0,0,0,3,0,2,0
0,_091,_Olathe 1-27,_Olathe 1-27,251,274,35,16,7,226,288,54,0
0,_091,_Olathe 2-01,_Olathe 2-01,144,210,27,18,9,128,221,47,0
0,_091,_Olathe 2-02,_Olathe 2-02,261,274,30,16,20,224,340,28,0
0,_091,_Olathe 2-03,_Olathe 2-03,245,355,36,17,10,221,359,59,2
0,_091,_Olathe 2-04,_Olathe 2-04,298,325,66,23,14,253,357,92,0
0,_091,_Olathe 2-05,_Olathe 2-05,541,1026,65,34,50,431,1216,54,0
0,_091,_Olathe 2-06,_Olathe 2-06,324,590,63,10,21,248,709,41,0
0,_091,_Olathe 2-07,_Olathe 2-07,598,734,81,31,34,517,852,82,0
0,_091,_Olathe 2-08,_Olathe 2-08,413,429,65,35,26,363,472,97,1
0,_091,_Olathe 2-09,_Olathe 2-09,166,209,15,6,5,145,233,11,1
0,_091,_Olathe 2-10,_Olathe 2-10,696,828,90,37,56,650,926,100,0
0,_091,_Olathe 2-11,_Olathe 2-11,535,578,96,24,27,487,665,74,1
0,_091,_Olathe 2-12,_Olathe 2-12,281,314,34,14,25,251,359,43,0
0,_091,_Olathe 2-13,_Olathe 2-13,315,307,56,15,26,290,357,63,0
0,_091,_Olathe 2-14,_Olathe 2-14,262,300,36,11,17,249,332,31,1
0,_091,_Olathe 2-15,_Olathe 2-15,250,418,35,11,33,211,496,27,0
0,_091,_Olathe 2-16,_Olathe 2-16,118,114,29,5,5,116,133,16,0
0,_091,_Olathe 2-17,_Olathe 2-17,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 2-18,_Olathe 2-18,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 2-19,_Olathe 2-19,2,9,0,0,0,4,7,0,0
0,_091,_Olathe 2-20,_Olathe 2-20,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 2-21,_Olathe 2-21,3,0,0,0,0,3,0,0,0
0,_091,_Olathe 2-22,_Olathe 2-22,533,741,69,25,31,492,855,54,0
0,_091,_Olathe 2-23,_Olathe 2-23,340,400,65,10,34,296,493,54,0
0,_091,_Olathe 3-01,_Olathe 3-01,179,190,24,16,20,178,202,33,2
0,_091,_Olathe 3-02,_Olathe 3-02,445,529,61,18,27,388,604,64,0
0,_091,_Olathe 3-03,_Olathe 3-03,176,308,27,8,18,154,340,29,1
0,_091,_Olathe 3-04,_Olathe 3-04,312,500,65,16,28,285,554,75,0
0,_091,_Olathe 3-05,_Olathe 3-05,296,514,34,6,19,230,613,19,0
0,_091,_Olathe 3-06,_Olathe 3-06,220,338,17,15,15,187,375,26,1
0,_091,_Olathe 3-07,_Olathe 3-07,250,335,44,14,15,239,364,41,0
0,_091,_Olathe 3-08,_Olathe 3-08,350,510,38,8,25,286,578,43,1
0,_091,_Olathe 3-09,_Olathe 3-09,196,289,28,11,11,174,301,40,0
0,_091,_Olathe 3-10,_Olathe 3-10,392,535,61,22,26,329,632,59,1
0,_091,_Olathe 3-11,_Olathe 3-11,286,316,44,11,21,263,362,44,1
0,_091,_Olathe 3-12,_Olathe 3-12,392,423,57,19,22,345,491,53,4
0,_091,_Olathe 3-13,_Olathe 3-13,397,493,55,15,13,344,550,53,0
0,_091,_Olathe 3-14,_Olathe 3-14,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 3-15,_Olathe 3-15,277,371,60,7,12,250,434,37,0
0,_091,_Olathe 3-16,_Olathe 3-16,324,399,48,11,20,274,470,35,1
0,_091,_Olathe 3-17,_Olathe 3-17,390,546,64,15,39,363,616,50,0
0,_091,_Olathe 3-18,_Olathe 3-18,366,494,32,12,20,306,574,24,0
0,_091,_Olathe 3-19,_Olathe 3-19,218,346,21,5,13,175,393,26,0
0,_091,_Olathe 3-20,_Olathe 3-20,255,400,39,7,12,210,460,31,0
0,_091,_Olathe 3-21,_Olathe 3-21,313,641,52,8,25,267,703,48,0
0,_091,_Olathe 3-22,_Olathe 3-22,314,410,38,12,21,291,446,42,0
0,_091,_Olathe 3-23,_Olathe 3-23,306,371,57,24,19,284,399,68,2
0,_091,_Olathe 3-24,_Olathe 3-24,142,220,22,4,6,128,239,28,0
0,_091,_Olathe 3-25,_Olathe 3-25,0,0,0,0,0,0,0,0,0
0,_091,_Olathe 3-26,_Olathe 3-26,40,39,10,0,2,34,49,3,1
0,_091,_Olathe 4-01,_Olathe 4-01,388,327,60,19,22,341,384,76,2
0,_091,_Olathe 4-02,_Olathe 4-02,481,561,55,25,24,436,648,45,2
0,_091,_Olathe 4-03,_Olathe 4-03,269,206,34,17,7,250,216,49,0
0,_091,_Olathe 4-04,_Olathe 4-04,240,233,21,5,12,220,253,34,0
0,_091,_Olathe 4-05,_Olathe 4-05,367,375,41,15,12,297,440,46,0
0,_091,_Olathe 4-06,_Olathe 4-06,523,492,61,17,18,455,550,74,0
0,_091,_Olathe 4-07,_Olathe 4-07,434,468,61,27,21,394,503,85,0
0,_091,_Olathe 4-08,_Olathe 4-08,339,388,49,12,22,283,474,35,0
0,_091,_Olathe 4-09,_Olathe 4-09,503,541,88,24,32,433,659,71,1
0,_091,_Olathe 4-10,_Olathe 4-10,277,304,27,9,22,250,355,27,1
0,_091,_Olathe 4-11,_Olathe 4-11,230,175,28,14,14,232,185,35,0
0,_091,_Olathe 4-12,_Olathe 4-12,475,570,75,12,27,417,652,67,1
0,_091,_Olathe 4-13,_Olathe 4-13,275,234,52,11,25,258,277,49,1
0,_091,_Olathe 4-14,_Olathe 4-14,506,568,39,16,23,435,641,53,1
0,_091,_Olathe 4-15,_Olathe 4-15,39,28,3,1,1,26,39,7,0
0,_091,_Olathe 4-16,_Olathe 4-16,189,125,28,8,8,166,150,28,1
0,_091,_Olathe 4-17,_Olathe 4-17,2,3,0,0,0,1,3,0,0
0,_091,_Olathe Twp 0-01,_Olathe Twp 0-01,139,200,14,5,6,126,223,11,0
0,_091,_Olathe Twp 0-02,_Olathe Twp 0-02,17,46,1,2,0,17,45,5,0
0,_091,_Olathe Twp 0-03,_Olathe Twp 0-03,23,26,2,0,0,17,28,5,0
0,_091,_Olathe Twp 0-04,_Olathe Twp 0-04,0,3,0,0,0,0,2,1,0
0,_091,_Olathe Twp 0-05,_Olathe Twp 0-05,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-06,_Olathe Twp 0-06,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-07,_Olathe Twp 0-07,1,0,0,0,0,1,0,0,0
0,_091,_Olathe Twp 0-08,_Olathe Twp 0-08,4,6,0,0,0,2,7,1,0
0,_091,_Olathe Twp 0-09,_Olathe Twp 0-09,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-10,_Olathe Twp 0-10,4,7,0,0,0,1,10,0,0
0,_091,_Olathe Twp 0-11,_Olathe Twp 0-11,0,5,0,0,0,1,2,2,0
0,_091,_Olathe Twp 0-12,_Olathe Twp 0-12,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-13,_Olathe Twp 0-13,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-14,_Olathe Twp 0-14,0,2,0,0,0,0,2,0,0
0,_091,_Olathe Twp 0-15,_Olathe Twp 0-15,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-17,_Olathe Twp 0-17,0,0,0,0,0,0,0,0,0
0,_091,_Olathe Twp 0-24,_Olathe Twp 0-24,1,1,1,0,0,1,1,1,0
0,_091,_Olathe Twp 0-25,_Olathe Twp 0-25,2,5,0,0,1,2,6,0,0
0,_091,_Olathe Twp 0-26,_Olathe Twp 0-26,0,4,0,0,0,0,4,0,0
0,_091,_Olathe Twp 0-27,_Olathe Twp 0-27,0,1,0,0,0,0,1,0,0
0,_091,_Olathe Twp 0-32,_Olathe Twp 0-32,4,19,1,0,0,4,18,1,0
0,_091,_Overland Park 1-01,_Overland Park 1-01,419,272,41,17,14,385,310,43,1
0,_091,_Overland Park 1-02,_Overland Park 1-02,500,256,39,19,19,456,298,56,1
0,_091,_Overland Park 1-03,_Overland Park 1-03,363,306,39,18,16,334,357,39,1
0,_091,_Overland Park 1-04,_Overland Park 1-04,123,120,12,4,11,116,128,19,1
0,_091,_Overland Park 1-05,_Overland Park 1-05,262,193,35,14,9,259,204,39,0
0,_091,_Overland Park 1-06,_Overland Park 1-06,447,325,50,20,36,434,395,38,1
0,_091,_Overland Park 1-07,_Overland Park 1-07,447,373,65,11,29,419,427,66,2
0,_091,_Overland Park 1-08,_Overland Park 1-08,373,247,56,23,16,352,289,55,1
0,_091,_Overland Park 1-09,_Overland Park 1-09,203,171,29,7,10,188,194,26,0
0,_091,_Overland Park 1-10,_Overland Park 1-10,402,341,42,30,21,387,370,60,1
0,_091,_Overland Park 1-11,_Overland Park 1-11,193,100,23,16,8,189,119,21,0
0,_091,_Overland Park 1-12,_Overland Park 1-12,543,278,54,20,11,509,331,48,0
0,_091,_Overland Park 1-13,_Overland Park 1-13,275,228,35,20,12,264,251,40,0
0,_091,_Overland Park 1-14,_Overland Park 1-14,394,303,48,23,10,386,321,51,1
0,_091,_Overland Park 1-15,_Overland Park 1-15,204,137,13,14,6,187,154,25,0
0,_091,_Overland Park 1-16,_Overland Park 1-16,458,300,58,33,19,436,360,57,0
0,_091,_Overland Park 1-17,_Overland Park 1-17,233,154,30,14,7,204,182,30,0
0,_091,_Overland Park 1-18,_Overland Park 1-18,377,245,30,12,8,333,307,21,1
0,_091,_Overland Park 1-19,_Overland Park 1-19,346,256,33,21,13,331,262,47,1
0,_091,_Overland Park 1-20,_Overland Park 1-20,211,157,21,13,12,193,188,35,0
0,_091,_Overland Park 1-21,_Overland Park 1-21,119,107,16,9,0,119,114,14,0
0,_091,_Overland Park 1-22,_Overland Park 1-22,104,63,18,8,5,97,77,19,0
0,_091,_Overland Park 2-01,_Overland Park 2-01,297,235,35,14,21,284,292,25,0
0,_091,_Overland Park 2-02,_Overland Park 2-02,374,234,24,21,19,331,322,13,0
0,_091,_Overland Park 2-03,_Overland Park 2-03,309,230,28,7,13,268,273,26,0
0,_091,_Overland Park 2-04,_Overland Park 2-04,363,304,38,16,8,330,332,44,2
0,_091,_Overland Park 2-05,_Overland Park 2-05,402,269,37,21,16,371,302,49,0
0,_091,_Overland Park 2-06,_Overland Park 2-06,338,266,25,12,18,291,318,41,0
0,_091,_Overland Park 2-07,_Overland Park 2-07,270,224,26,12,9,233,276,26,0
0,_091,_Overland Park 2-08,_Overland Park 2-08,280,161,30,18,8,256,193,36,1
0,_091,_Overland Park 2-09,_Overland Park 2-09,282,247,38,19,8,261,273,39,0
0,_091,_Overland Park 2-10,_Overland Park 2-10,199,231,29,8,16,189,257,26,1
0,_091,_Overland Park 2-11,_Overland Park 2-11,316,255,36,10,9,286,296,33,1
0,_091,_Overland Park 2-12,_Overland Park 2-12,269,184,38,13,9,229,238,29,0
0,_091,_Overland Park 2-13,_Overland Park 2-13,247,142,30,8,9,224,162,29,1
0,_091,_Overland Park 2-14,_Overland Park 2-14,278,182,25,10,4,245,215,20,0
0,_091,_Overland Park 2-15,_Overland Park 2-15,433,345,34,13,25,385,411,46,0
0,_091,_Overland Park 2-16,_Overland Park 2-16,249,204,14,11,13,236,231,17,0
0,_091,_Overland Park 2-17,_Overland Park 2-17,331,356,43,15,16,295,426,25,1
0,_091,_Overland Park 2-18,_Overland Park 2-18,449,359,54,20,11,387,422,55,5
0,_091,_Overland Park 2-19,_Overland Park 2-19,284,220,28,7,17,254,270,22,1
0,_091,_Overland Park 2-20,_Overland Park 2-20,230,226,33,4,12,214,272,24,0
0,_091,_Overland Park 2-21,_Overland Park 2-21,304,224,17,7,13,248,277,24,0
0,_091,_Overland Park 2-22,_Overland Park 2-22,343,238,31,11,15,302,292,33,1
0,_091,_Overland Park 2-23,_Overland Park 2-23,292,271,26,12,16,244,345,13,0
0,_091,_Overland Park 2-24,_Overland Park 2-24,599,432,56,16,32,493,576,44,1
0,_091,_Overland Park 2-25,_Overland Park 2-25,427,289,41,15,14,351,405,18,1
0,_091,_Overland Park 2-26,_Overland Park 2-26,165,105,22,8,6,153,129,18,0
0,_091,_Overland Park 3-01,_Overland Park 3-01,469,508,43,16,29,411,601,35,2
0,_091,_Overland Park 3-02,_Overland Park 3-02,326,308,34,17,18,308,333,45,0
0,_091,_Overland Park 3-03,_Overland Park 3-03,286,264,22,3,10,228,341,8,0
0,_091,_Overland Park 3-04,_Overland Park 3-04,433,341,32,16,17,384,419,24,0
0,_091,_Overland Park 3-05,_Overland Park 3-05,399,389,47,18,24,363,463,27,0
0,_091,_Overland Park 3-06,_Overland Park 3-06,437,393,39,20,13,378,456,43,1
0,_091,_Overland Park 3-07,_Overland Park 3-07,351,266,45,16,19,326,309,48,0
0,_091,_Overland Park 3-08,_Overland Park 3-08,292,322,30,11,16,256,365,35,0
0,_091,_Overland Park 3-09,_Overland Park 3-09,468,445,50,15,25,425,527,49,0
0,_091,_Overland Park 3-10,_Overland Park 3-10,254,248,18,9,15,218,292,24,0
0,_091,_Overland Park 3-11,_Overland Park 3-11,317,337,49,5,22,282,408,26,0
0,_091,_Overland Park 3-12,_Overland Park 3-12,348,209,30,16,11,314,233,39,2
0,_091,_Overland Park 3-13,_Overland Park 3-13,595,585,67,15,36,531,666,66,0
0,_091,_Overland Park 3-14,_Overland Park 3-14,500,387,47,17,21,437,444,50,1
0,_091,_Overland Park 3-15,_Overland Park 3-15,240,295,27,11,9,221,323,29,0
0,_091,_Overland Park 3-16,_Overland Park 3-16,356,270,32,10,12,306,342,29,0
0,_091,_Overland Park 3-17,_Overland Park 3-17,242,273,21,6,8,202,321,15,1
0,_091,_Overland Park 3-18,_Overland Park 3-18,351,284,41,18,18,322,320,54,1
0,_091,_Overland Park 3-19,_Overland Park 3-19,383,331,48,19,15,349,387,38,0
0,_091,_Overland Park 3-20,_Overland Park 3-20,442,387,37,13,26,349,498,36,0
0,_091,_Overland Park 3-21,_Overland Park 3-21,316,293,33,6,19,265,377,22,0
0,_091,_Overland Park 3-22,_Overland Park 3-22,229,180,31,9,11,205,220,30,0
0,_091,_Overland Park 4-01,_Overland Park 4-01,302,325,31,7,15,255,375,25,1
0,_091,_Overland Park 4-02,_Overland Park 4-02,449,601,61,14,22,378,690,44,0
0,_091,_Overland Park 4-03,_Overland Park 4-03,442,673,46,9,24,337,822,31,1
0,_091,_Overland Park 4-04,_Overland Park 4-04,507,596,47,12,39,408,734,40,1
0,_091,_Overland Park 4-05,_Overland Park 4-05,412,379,56,11,33,322,511,41,1
0,_091,_Overland Park 4-06,_Overland Park 4-06,324,336,34,10,19,265,408,31,0
0,_091,_Overland Park 4-07,_Overland Park 4-07,276,253,21,11,7,250,284,21,0
0,_091,_Overland Park 4-08,_Overland Park 4-08,361,406,33,4,28,304,488,28,0
0,_091,_Overland Park 4-09,_Overland Park 4-09,244,447,32,6,13,188,525,21,0
0,_091,_Overland Park 4-10,_Overland Park 4-10,211,327,21,5,12,180,376,19,0
0,_091,_Overland Park 4-11,_Overland Park 4-11,433,459,52,14,28,393,547,38,0
0,_091,_Overland Park 4-12,_Overland Park 4-12,587,605,64,7,37,493,717,63,3
0,_091,_Overland Park 4-13,_Overland Park 4-13,298,462,20,13,18,248,522,23,0
0,_091,_Overland Park 4-14,_Overland Park 4-14,181,265,23,4,22,153,326,15,0
0,_091,_Overland Park 4-15,_Overland Park 4-15,503,548,62,15,31,397,686,51,0
0,_091,_Overland Park 4-16,_Overland Park 4-16,422,593,42,16,32,359,674,40,0
0,_091,_Overland Park 4-17,_Overland Park 4-17,536,536,43,15,25,454,641,40,0
0,_091,_Overland Park 4-18,_Overland Park 4-18,109,88,13,6,10,108,96,19,0
0,_091,_Overland Park 4-19,_Overland Park 4-19,397,529,37,7,18,316,617,48,0
0,_091,_Overland Park 5-01,_Overland Park 5-01,380,395,43,21,14,339,473,37,0
0,_091,_Overland Park 5-02,_Overland Park 5-02,34,38,5,0,2,19,52,1,0
0,_091,_Overland Park 5-03,_Overland Park 5-03,369,462,27,16,26,323,529,28,1
0,_091,_Overland Park 5-04,_Overland Park 5-04,371,343,44,17,25,326,430,34,0
0,_091,_Overland Park 5-05,_Overland Park 5-05,374,241,32,7,11,319,289,31,1
0,_091,_Overland Park 5-06,_Overland Park 5-06,381,378,42,10,27,343,432,47,0
0,_091,_Overland Park 5-07,_Overland Park 5-07,404,609,36,9,19,284,758,16,1
0,_091,_Overland Park 5-08,_Overland Park 5-08,710,736,78,24,36,576,907,67,0
0,_091,_Overland Park 5-09,_Overland Park 5-09,527,529,29,8,32,417,661,27,1
0,_091,_Overland Park 5-10,_Overland Park 5-10,391,423,35,9,18,331,503,27,0
0,_091,_Overland Park 5-11,_Overland Park 5-11,542,470,49,23,18,469,552,60,0
0,_091,_Overland Park 5-12,_Overland Park 5-12,212,218,10,3,7,193,234,20,0
0,_091,_Overland Park 5-13,_Overland Park 5-13,570,445,48,11,13,475,563,30,0
0,_091,_Overland Park 5-14,_Overland Park 5-14,458,408,33,13,13,368,518,31,1
0,_091,_Overland Park 5-15,_Overland Park 5-15,428,381,38,13,19,371,446,43,1
0,_091,_Overland Park 5-16,_Overland Park 5-16,245,269,12,6,10,185,331,15,0
0,_091,_Overland Park 5-17,_Overland Park 5-17,181,171,15,2,11,152,213,9,0
0,_091,_Overland Park 5-18,_Overland Park 5-18,429,446,34,11,13,384,490,37,0
0,_091,_Overland Park 6-01,_Overland Park 6-01,359,495,43,6,19,285,602,27,1
0,_091,_Overland Park 6-02,_Overland Park 6-02,308,418,39,6,23,259,498,24,0
0,_091,_Overland Park 6-03,_Overland Park 6-03,247,346,25,7,11,200,403,16,0
0,_091,_Overland Park 6-04,_Overland Park 6-04,396,517,46,5,26,319,624,30,1
0,_091,_Overland Park 6-05,_Overland Park 6-05,488,523,54,8,32,396,629,60,0
0,_091,_Overland Park 6-06,_Overland Park 6-06,1,0,0,0,0,0,0,1,0
0,_091,_Overland Park 6-07,_Overland Park 6-07,77,180,11,4,6,71,190,12,0
0,_091,_Overland Park 6-08,_Overland Park 6-08,711,1282,77,18,51,538,1486,78,4
0,_091,_Overland Park 6-09,_Overland Park 6-09,529,695,51,16,27,458,795,48,1
0,_091,_Overland Park 6-10,_Overland Park 6-10,382,463,35,21,19,348,483,62,1
0,_091,_Overland Park 6-11,_Overland Park 6-11,339,393,60,17,28,284,480,53,0
0,_091,_Overland Park 6-12,_Overland Park 6-12,147,205,13,4,7,131,219,15,0
0,_091,_Overland Park 6-13,_Overland Park 6-13,485,675,59,17,26,383,806,60,1
0,_091,_Overland Park 6-14,_Overland Park 6-14,0,0,0,0,0,0,0,0,0
0,_091,_Overland Park 6-15,_Overland Park 6-15,464,609,42,13,16,353,717,42,1
0,_091,_Overland Park 6-16,_Overland Park 6-16,233,354,34,7,9,190,418,17,0
0,_091,_Overland Park 6-17,_Overland Park 6-17,68,74,18,3,9,56,95,17,0
0,_091,_Overland Park 6-18,_Overland Park 6-18,0,1,0,0,0,0,1,0,0
0,_091,_Overland Park 6-19,_Overland Park 6-19,428,515,52,20,12,373,589,50,0
0,_091,_Overland Park 6-20,_Overland Park 6-20,114,312,26,5,14,84,354,32,0
0,_091,_Overland Park 6-21,_Overland Park 6-21,562,1028,75,16,32,423,1186,66,0
0,_091,_Oxford Twp 0-01,_Oxford Twp 0-01,0,0,0,0,0,0,0,0,0
0,_091,_Oxford Twp 0-02,_Oxford Twp 0-02,175,359,41,6,8,148,408,32,0
0,_091,_Oxford Twp 0-03,_Oxford Twp 0-03,0,0,0,0,0,0,0,0,0
0,_091,_Oxford Twp 0-04,_Oxford Twp 0-04,199,288,37,8,10,166,342,23,0
0,_091,_Oxford Twp 0-05,_Oxford Twp 0-05,0,16,2,0,0,1,16,1,0
0,_091,_Oxford Twp 0-08,_Oxford Twp 0-08,0,0,0,0,0,0,0,0,0
0,_091,_Oxford Twp 0-09,_Oxford Twp 0-09,9,25,1,0,1,6,26,3,0
0,_091,_Oxford Twp 0-10,_Oxford Twp 0-10,0,2,0,0,0,0,2,0,0
0,_091,_Oxford Twp 0-11,_Oxford Twp 0-11,28,84,4,3,2,29,92,0,0
0,_091,_Prairie Village 1-01,_Prairie Village 1-01,584,290,45,6,19,481,419,26,0
0,_091,_Prairie Village 1-02,_Prairie Village 1-02,418,210,30,11,13,341,305,27,1
0,_091,_Prairie Village 1-03,_Prairie Village 1-03,569,325,54,9,16,488,445,33,2
0,_091,_Prairie Village 2-01,_Prairie Village 2-01,493,243,35,6,18,414,347,28,0
0,_091,_Prairie Village 2-02,_Prairie Village 2-02,257,157,30,9,3,235,186,26,0
0,_091,_Prairie Village 2-03,_Prairie Village 2-03,451,236,44,18,12,432,286,25,0
0,_091,_Prairie Village 3-01,_Prairie Village 3-01,313,209,29,11,10,271,265,21,1
0,_091,_Prairie Village 3-02,_Prairie Village 3-02,518,280,32,12,21,417,386,33,2
0,_091,_Prairie Village 3-03,_Prairie Village 3-03,453,237,31,7,20,386,326,29,0
0,_091,_Prairie Village 4-01,_Prairie Village 4-01,415,361,26,7,15,332,467,25,0
0,_091,_Prairie Village 4-02,_Prairie Village 4-02,330,224,31,8,14,280,271,36,0
0,_091,_Prairie Village 4-03,_Prairie Village 4-03,537,304,37,14,29,447,427,34,0
0,_091,_Prairie Village 5-01,_Prairie Village 5-01,491,306,45,2,18,383,453,20,1
0,_091,_Prairie Village 5-02,_Prairie Village 5-02,455,359,38,10,20,347,503,25,0
0,_091,_Prairie Village 5-03,_Prairie Village 5-03,374,277,33,14,19,301,370,36,1
0,_091,_Prairie Village 6-01,_Prairie Village 6-01,512,313,41,7,15,461,383,31,0
0,_091,_Prairie Village 6-02,_Prairie Village 6-02,441,193,50,10,13,387,267,39,0
0,_091,_Prairie Village 6-03,_Prairie Village 6-03,336,193,26,9,7,294,226,29,1
0,_091,_Roeland Park 1-01,_Roeland Park 1-01,274,130,24,10,16,252,158,29,0
0,_091,_Roeland Park 1-02,_Roeland Park 1-02,194,88,23,8,6,183,106,24,0
0,_091,_Roeland Park 2-01,_Roeland Park 2-01,244,122,20,7,7,235,136,19,0
0,_091,_Roeland Park 2-02,_Roeland Park 2-02,282,165,39,12,9,256,203,41,0
0,_091,_Roeland Park 3-01,_Roeland Park 3-01,230,67,18,13,4,211,97,21,0
0,_091,_Roeland Park 3-02,_Roeland Park 3-02,215,92,14,12,10,183,135,15,0
